subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
17,EC_subj_obj,inclusion,0,subjective,cs7,1,first,30_40,no,yes,positive,2311.bmp,permife,maske_1.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,yes,no,NA,NA,NA,NA,236504,237407,237510,237543,237596,240016,242677,NA,256912
17,EC_subj_obj,inclusion,1,subjective,cs14,1,first,50_60,no,yes,negative,9331.bmp,muoror,maske_8.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,257056,257959,258062,258126,258179,260569,264624,NA,268653
17,EC_subj_obj,inclusion,2,objective,cs26,1,first,90_10,no,no,negative,3160.bmp,doscho,NA,90,50,2360,doscho,medan,sleshen,molkate,current_cs,other_cs,unpaired,other_cs,yes,no,NA,NA,NA,NA,NA,NA,yes,no,no,no,268815,269718,269821,269914,269967,272327,NA,273929,275623
17,EC_subj_obj,inclusion,3,subjective,cs22,1,first,90_10,no,no,negative,9920.bmp,medan,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,yes,NA,NA,NA,NA,275778,276682,276785,276878,276931,279291,280514,NA,284087
17,EC_subj_obj,inclusion,4,objective,cs12,1,first,50_60,no,yes,negative,9500.bmp,hilejin,maske_3.bmp,50,50,2400,muoror,yosud,schese,hilejin,other_cs,other_cs,unpaired,current_cs,yes,no,NA,NA,NA,NA,NA,NA,no,yes,no,no,284237,285140,285243,285296,285349,287750,NA,288822,295569
17,EC_subj_obj,inclusion,5,objective,cs9,1,first,50_60,no,yes,positive,8170.bmp,fuhrrud,maske_4.bmp,50,50,2400,jaciyn,fuhrrud,novuui,uhnong,other_cs,current_cs,unpaired,other_cs,no,yes,NA,NA,NA,NA,NA,NA,yes,no,no,no,295701,296605,296708,296761,296814,299214,NA,300511,303362
17,EC_subj_obj,inclusion,6,subjective,cs20,1,first,70_80,no,yes,negative,2900.bmp,oesgubi,maske_9.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,yes,no,no,no,NA,NA,NA,NA,303515,304419,304522,304605,304658,307028,309114,NA,312465
17,EC_subj_obj,inclusion,7,subjective,cs18,1,first,70_80,no,yes,negative,6555.bmp,pimuide,maske_10.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,yes,no,no,no,NA,NA,NA,NA,312607,313510,313613,313696,313749,316119,317411,NA,320517
17,EC_subj_obj,inclusion,8,subjective,cs2,1,first,30_40,yes,yes,negative,9000.bmp,NA,maske_10.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,320627,321530,321633,321676,321729,324139,325580,NA,328025
17,EC_subj_obj,inclusion,9,objective,cs16,1,first,70_80,no,yes,negative,9180.bmp,polust,maske_1.bmp,70,50,2380,godacht,polust,pimuide,oesgubi,unpaired,current_cs,other_cs,other_cs,yes,no,NA,NA,NA,NA,NA,NA,no,yes,no,no,328176,329079,329182,329255,329308,331688,NA,333289,334997
