subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
18,EC_only,exclusion,0,valence_only,cs14,1,first,50_60,no,yes,negative,9430.bmp,novuui,maske_12.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73580,74484,74587,74650,74703,77093,NA,NA,80448
18,EC_only,exclusion,1,valence_only,cs8,1,first,30_40,no,yes,negative,9331.bmp,yosud,maske_3.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80623,81526,81629,81662,81715,84135,NA,NA,84822
18,EC_only,exclusion,2,valence_only,cs17,1,first,70_80,no,yes,positive,2340.bmp,sprong,maske_10.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85010,85913,86016,86099,86152,88522,NA,NA,89973
18,EC_only,exclusion,3,valence_only,cs9,1,first,50_60,no,yes,positive,1650.bmp,kumutoa,maske_12.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90129,91032,91135,91198,91251,93641,NA,NA,94408
18,EC_only,exclusion,4,valence_only,cs19,1,first,70_80,no,yes,positive,1440.bmp,sleshen,maske_2.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94595,95498,95601,95684,95737,98107,NA,NA,98720
18,EC_only,exclusion,5,valence_only,cs1,1,first,30_40,yes,yes,positive,7330.bmp,NA,maske_1.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98872,99775,99878,99921,99974,102384,NA,NA,102998
18,EC_only,exclusion,6,valence_only,cs24,1,first,90_10,no,no,negative,2141.bmp,banzon,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103173,104076,104179,104272,104325,106685,NA,NA,112508
18,EC_only,exclusion,7,valence_only,cs22,1,first,90_10,no,no,negative,9400.bmp,uwimor,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112674,113578,113681,113774,113827,116187,NA,NA,117411
18,EC_only,exclusion,8,valence_only,cs7,1,first,30_40,no,yes,positive,8496.bmp,faloilo,maske_3.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117548,118451,118554,118597,118650,121060,NA,NA,122291
18,EC_only,exclusion,9,valence_only,cs3,1,first,30_40,no,yes,positive,2900.2.bmp,fonstir,maske_1.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122427,123331,123434,123467,123520,125940,NA,NA,127237
