subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
10,EC_subj_only,normal,0,subjective,cs11,1,first,50_60,no,yes,positive,4220.bmp,schese,maske_6.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,263377,264280,264383,264446,264499,266889,271161,NA,276198
10,EC_subj_only,normal,1,subjective,cs13,1,first,50_60,no,yes,positive,2080.bmp,obacu,maske_3.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,276342,277245,277348,277411,277464,279854,281956,NA,284148
10,EC_subj_only,normal,2,subjective,cs16,1,first,70_80,no,yes,negative,9007.bmp,trupfan,maske_2.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,yes,no,no,NA,NA,NA,NA,284304,285207,285310,285393,285446,287816,289090,NA,289310
10,EC_subj_only,normal,3,subjective,cs10,1,first,50_60,no,yes,negative,9435.bmp,larnist,maske_2.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,289468,290371,290474,290537,290590,292980,295307,NA,298366
10,EC_subj_only,normal,4,subjective,cs9,1,first,50_60,no,yes,positive,2070.bmp,zofoll,maske_4.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,298507,299411,299514,299577,299630,302020,302924,NA,304244
10,EC_subj_only,normal,5,subjective,cs12,1,first,50_60,no,yes,negative,2276.bmp,sleshen,maske_9.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,304389,305292,305395,305448,305501,307901,308965,NA,310077
10,EC_subj_only,normal,6,subjective,cs22,1,first,90_10,no,no,negative,6242.bmp,plistuk,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,yes,NA,NA,NA,NA,310249,311152,311255,311348,311401,313761,316316,NA,317634
10,EC_subj_only,normal,7,subjective,cs7,1,first,30_40,no,yes,positive,7330.bmp,oesgubi,maske_9.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,317755,318659,318762,318805,318858,321268,322848,NA,323950
10,EC_subj_only,normal,8,subjective,cs5,1,first,30_40,no,yes,positive,7502.bmp,kibono,maske_12.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,324071,324974,325077,325110,325163,327583,328871,NA,329971
10,EC_subj_only,normal,9,subjective,cs8,1,first,30_40,no,yes,negative,9342.bmp,imstind,maske_12.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,330092,330995,331098,331141,331194,333604,334730,NA,336047
