subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
44,EC_only,inclusion,0,valence_only,cs14,1,first,50_60,no,yes,negative,9102.bmp,ampfong,maske_7.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92927,93830,93933,93996,94049,96439,NA,NA,102879
44,EC_only,inclusion,1,valence_only,cs20,1,first,70_80,no,yes,negative,7380.bmp,pimuide,maske_4.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103033,103936,104039,104122,104175,106545,NA,NA,110625
44,EC_only,inclusion,2,valence_only,cs9,1,first,50_60,no,yes,positive,8170.bmp,plonim,maske_8.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110769,111672,111775,111828,111881,114281,NA,NA,117276
44,EC_only,inclusion,3,valence_only,cs5,1,first,30_40,no,yes,positive,8080.bmp,kibono,maske_7.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117411,118314,118417,118450,118503,120923,NA,NA,123305
44,EC_only,inclusion,4,valence_only,cs7,1,first,30_40,no,yes,positive,2660.bmp,frask,maske_5.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123442,124345,124448,124481,124534,126954,NA,NA,128333
44,EC_only,inclusion,5,valence_only,cs17,1,first,70_80,no,yes,positive,1650.bmp,tewok,maske_3.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128479,129382,129485,129558,129611,131991,NA,NA,133455
44,EC_only,inclusion,6,valence_only,cs10,1,first,50_60,no,yes,negative,9432.bmp,emkruas,maske_7.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133618,134521,134624,134677,134730,137130,NA,NA,139897
44,EC_only,inclusion,7,valence_only,cs6,1,first,30_40,no,yes,negative,9265.bmp,oesgubi,maske_6.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140019,140922,141025,141058,141111,143531,NA,NA,145534
44,EC_only,inclusion,8,valence_only,cs25,1,first,90_10,no,no,positive,8470.bmp,imstind,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145684,146587,146690,146793,146846,149196,NA,NA,150122
44,EC_only,inclusion,9,valence_only,cs15,1,first,70_80,no,yes,positive,8200.bmp,ubajec,maske_1.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150272,151176,151279,151352,151405,153785,NA,NA,156174
