subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,PD_practice_runs,PD_practice_correct,PD_pos,PD_neg,time_PD_form,time_PD_blank
69,EC_subj_only,exclusion,EC_subj_only,exclusion,0,stodeen,negative,70_80,paired_cs,3,1,no,yes,2417980,2436079
69,EC_subj_only,exclusion,EC_subj_only,exclusion,1,botsy,NA,NA,neither,3,1,no,yes,2437107,2445689
69,EC_subj_only,exclusion,EC_subj_only,exclusion,2,virlog,positive,30_40,paired_cs,3,1,yes,no,2446717,2450038
69,EC_subj_only,exclusion,EC_subj_only,exclusion,3,yosud,negative,30_40,paired_cs,3,1,yes,no,2451066,2453521
69,EC_subj_only,exclusion,EC_subj_only,exclusion,4,godacht,NA,NA,neither,3,1,no,yes,2454549,2456648
69,EC_subj_only,exclusion,EC_subj_only,exclusion,5,schese,positive,50_60,paired_cs,3,1,no,yes,2457676,2460012
69,EC_subj_only,exclusion,EC_subj_only,exclusion,6,nalber,NA,NA,neither,3,1,yes,no,2461040,2462644
69,EC_subj_only,exclusion,EC_subj_only,exclusion,7,permife,NA,NA,neither,3,1,yes,no,2463672,2466137
69,EC_subj_only,exclusion,EC_subj_only,exclusion,8,ubajec,NA,NA,neither,3,1,no,yes,2467167,2470859
69,EC_subj_only,exclusion,EC_subj_only,exclusion,9,frask,NA,NA,neither,3,1,yes,no,2471887,2474849
69,EC_subj_only,exclusion,EC_subj_only,exclusion,10,tewok,NA,NA,neither,3,1,no,yes,2475877,2478347
69,EC_subj_only,exclusion,EC_subj_only,exclusion,11,offukt,negative,50_60,paired_cs,3,1,yes,no,2479375,2481977
69,EC_subj_only,exclusion,EC_subj_only,exclusion,12,molkate,positive,70_80,paired_cs,3,1,yes,no,2483005,2488688
69,EC_subj_only,exclusion,EC_subj_only,exclusion,13,misukor,negative,90_10,paired_cs,3,1,yes,no,2489716,2491316
69,EC_subj_only,exclusion,EC_subj_only,exclusion,14,kibono,NA,NA,neither,3,1,no,yes,2492345,2494197
69,EC_subj_only,exclusion,EC_subj_only,exclusion,15,gowann,negative,50_60,paired_cs,3,1,no,yes,2495229,2497575
69,EC_subj_only,exclusion,EC_subj_only,exclusion,16,umeuken,negative,30_40,paired_cs,3,1,yes,no,2498604,2500337
69,EC_subj_only,exclusion,EC_subj_only,exclusion,17,oesgubi,NA,NA,neither,3,1,no,yes,2501365,2502977
69,EC_subj_only,exclusion,EC_subj_only,exclusion,18,sleshen,negative,50_60,paired_cs,3,1,yes,no,2504005,2509080
69,EC_subj_only,exclusion,EC_subj_only,exclusion,19,kantekt,negative,70_80,paired_cs,3,1,yes,no,2510108,2511588
69,EC_subj_only,exclusion,EC_subj_only,exclusion,20,kumutoa,NA,NA,neither,3,1,no,yes,2512616,2514969
69,EC_subj_only,exclusion,EC_subj_only,exclusion,21,trupfan,positive,30_40,paired_cs,3,1,yes,no,2515997,2518232
69,EC_subj_only,exclusion,EC_subj_only,exclusion,22,hiwawa,positive,30_40,paired_cs,3,1,no,yes,2519264,2521121
69,EC_subj_only,exclusion,EC_subj_only,exclusion,23,laumens,NA,NA,neither,3,1,no,yes,2522149,2523629
69,EC_subj_only,exclusion,EC_subj_only,exclusion,24,pimuide,negative,90_10,paired_cs,3,1,yes,no,2524657,2526264
69,EC_subj_only,exclusion,EC_subj_only,exclusion,25,uwimor,NA,NA,neither,3,1,yes,no,2527292,2528786
69,EC_subj_only,exclusion,EC_subj_only,exclusion,26,hilejin,negative,90_10,paired_cs,3,1,yes,no,2529814,2531920
69,EC_subj_only,exclusion,EC_subj_only,exclusion,27,polust,positive,90_10,paired_cs,3,1,no,yes,2532949,2534558
69,EC_subj_only,exclusion,EC_subj_only,exclusion,28,uhnong,NA,NA,neither,3,1,yes,no,2535586,2537564
69,EC_subj_only,exclusion,EC_subj_only,exclusion,29,fuhrrud,NA,NA,neither,3,1,yes,no,2538597,2540939
69,EC_subj_only,exclusion,EC_subj_only,exclusion,30,ampfong,positive,70_80,paired_cs,3,1,no,yes,2541968,2546186
69,EC_subj_only,exclusion,EC_subj_only,exclusion,31,sebjukt,NA,NA,neither,3,1,no,yes,2547214,2550803
69,EC_subj_only,exclusion,EC_subj_only,exclusion,32,plonim,positive,50_60,paired_cs,3,1,yes,no,2551831,2553590
69,EC_subj_only,exclusion,EC_subj_only,exclusion,33,zofoll,negative,70_80,paired_cs,3,1,yes,no,2554618,2555483
69,EC_subj_only,exclusion,EC_subj_only,exclusion,34,botuyn,positive,90_10,paired_cs,3,1,yes,no,2556511,2559849
69,EC_subj_only,exclusion,EC_subj_only,exclusion,35,medan,positive,50_60,paired_cs,3,1,no,yes,2560877,2562609
69,EC_subj_only,exclusion,EC_subj_only,exclusion,36,larnist,positive,70_80,paired_cs,3,1,yes,no,2563643,2564881
69,EC_subj_only,exclusion,EC_subj_only,exclusion,37,emkruas,NA,NA,neither,3,1,yes,no,2565910,2567756
69,EC_subj_only,exclusion,EC_subj_only,exclusion,38,fonstir,negative,30_40,paired_cs,3,1,yes,no,2568785,2570146
69,EC_subj_only,exclusion,EC_subj_only,exclusion,39,obacu,positive,90_10,paired_cs,3,1,no,yes,2571175,2573885
