subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
38,EC_subj_obj,normal,0,subjective,cs19,1,first,70_80,no,yes,positive,8501.bmp,oesgubi,maske_7.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,192788,193692,193796,193880,193934,196304,200599,NA,202210
38,EC_subj_obj,normal,1,objective,cs23,1,first,90_10,no,no,positive,5831.bmp,gowann,NA,90,50,2360,botsy,ursitz,gowann,ampfong,unpaired,other_cs,current_cs,other_cs,no,yes,NA,NA,NA,NA,NA,NA,no,no,yes,no,202383,203288,203392,203486,203540,205900,NA,207223,210321
38,EC_subj_obj,normal,2,subjective,cs9,1,first,50_60,no,yes,positive,2071.bmp,plistuk,maske_1.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,210498,211402,211506,211560,211614,214014,216218,NA,225018
38,EC_subj_obj,normal,3,objective,cs15,1,first,70_80,no,yes,positive,5460.bmp,banzon,maske_10.bmp,70,50,2380,oesgubi,banzon,ikzunt,sleshen,other_cs,current_cs,unpaired,other_cs,no,yes,NA,NA,NA,NA,NA,NA,no,yes,no,no,225195,226099,226203,226277,226331,228711,NA,230386,233876
38,EC_subj_obj,normal,4,objective,cs20,1,first,70_80,no,yes,negative,9421.bmp,obacu,maske_12.bmp,80,50,2370,obacu,schese,furasti,larnist,current_cs,other_cs,other_cs,unpaired,yes,no,NA,NA,NA,NA,NA,NA,yes,no,no,no,234054,234958,235062,235146,235200,237570,NA,238311,240258
38,EC_subj_obj,normal,5,objective,cs3,1,first,30_40,no,yes,positive,2070.bmp,doscho,maske_1.bmp,40,50,2410,doscho,emkruas,fonstir,kibono,current_cs,other_cs,unpaired,other_cs,no,yes,NA,NA,NA,NA,NA,NA,no,yes,no,no,240433,241338,241442,241486,241540,243950,NA,244845,249936
38,EC_subj_obj,normal,6,subjective,cs8,1,first,30_40,no,yes,negative,9630.bmp,muoror,maske_12.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,250112,251017,251121,251165,251219,253629,254386,NA,257214
38,EC_subj_obj,normal,7,objective,cs16,1,first,70_80,no,yes,negative,9000.bmp,schese,maske_9.bmp,70,50,2380,larnist,schese,furasti,obacu,unpaired,current_cs,other_cs,other_cs,yes,no,NA,NA,NA,NA,NA,NA,no,no,yes,no,257392,258296,258400,258474,258529,260909,NA,262670,266693
38,EC_subj_obj,normal,8,subjective,cs2,1,first,30_40,yes,yes,negative,6530.bmp,NA,maske_10.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,266871,267775,267879,267923,267977,270387,271128,NA,272669
38,EC_subj_obj,normal,9,objective,cs4,1,first,30_40,no,yes,negative,9041.bmp,kantekt,maske_5.bmp,40,50,2410,kantekt,uwimor,muoror,zofoll,current_cs,unpaired,other_cs,other_cs,yes,no,NA,NA,NA,NA,NA,NA,yes,no,no,no,272845,273750,273854,273898,273952,276362,NA,277343,283754
38,EC_subj_obj,normal,10,objective,cs12,1,first,50_60,no,yes,negative,9265.bmp,noste,maske_8.bmp,50,50,2400,pimuide,noste,misukor,novuui,other_cs,current_cs,unpaired,other_cs,yes,no,NA,NA,NA,NA,NA,NA,no,yes,no,no,283930,284834,284938,284992,285046,287446,NA,288272,290986
