subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
48,EC_only,exclusion,EC_only,exclusion,0,laumens,positive,50_60,distractor,none_correct,5910.bmp,5460.bmp,7470.bmp,8330.bmp,8080.bmp,2791.bmp,no,no,no,no,no,no,yes,2408183,2415697
48,EC_only,exclusion,EC_only,exclusion,1,oesgubi,negative,NA,neither,none_correct,2375.1.bmp,9050.bmp,3220.bmp,9830.bmp,9180.bmp,9400.bmp,no,no,no,no,no,no,yes,2416722,2420918
48,EC_only,exclusion,EC_only,exclusion,2,yosud,negative,70_80,distractor,none_correct,2053.bmp,9421.bmp,2750.bmp,9331.bmp,6555.bmp,3220.bmp,no,no,no,no,no,no,yes,2421942,2425184
48,EC_only,exclusion,EC_only,exclusion,3,zofoll,negative,30_40,paired_cs,9560.bmp,2900.bmp,9560.bmp,9331.bmp,2276.bmp,8485.bmp,9050.bmp,no,yes,no,no,no,no,no,2426208,2438488
48,EC_only,exclusion,EC_only,exclusion,4,offukt,positive,30_40,paired_cs,8501.bmp,8370.bmp,8501.bmp,4606.bmp,2071.bmp,5830.bmp,8496.bmp,no,no,no,no,no,no,yes,2439512,2448034
48,EC_only,exclusion,EC_only,exclusion,5,ikzunt,positive,50_60,paired_cs,1440.bmp,5594.bmp,1710.bmp,2150.bmp,7350.bmp,2058.bmp,1440.bmp,no,no,no,no,no,no,yes,2449071,2453178
48,EC_only,exclusion,EC_only,exclusion,6,kiwehon,positive,NA,neither,none_correct,7350.bmp,4220.bmp,8190.bmp,1650.bmp,1440.bmp,4622.bmp,no,no,no,no,no,no,yes,2454202,2457365
48,EC_only,exclusion,EC_only,exclusion,7,hilejin,positive,30_40,distractor,none_correct,7470.bmp,2091.bmp,8200.bmp,2040.bmp,8370.bmp,8170.bmp,no,no,no,no,no,no,yes,2458389,2460694
48,EC_only,exclusion,EC_only,exclusion,8,larnist,positive,NA,neither,none_correct,7230.bmp,2071.bmp,2209.bmp,2208.bmp,5629.bmp,8470.bmp,no,no,no,no,no,no,yes,2461718,2471134
48,EC_only,exclusion,EC_only,exclusion,9,jaciyn,negative,70_80,paired_cs,9265.bmp,9050.bmp,9830.bmp,9342.bmp,6242.bmp,9265.bmp,9280.bmp,no,no,no,no,no,no,yes,2472163,2474130
48,EC_only,exclusion,EC_only,exclusion,10,godacht,negative,90_10,paired_cs,7380.bmp,7380.bmp,2375.1.bmp,6311.bmp,9007.bmp,9340.bmp,9920.bmp,no,yes,no,no,no,no,no,2475154,2487233
48,EC_only,exclusion,EC_only,exclusion,11,tewok,negative,30_40,distractor,none_correct,8485.bmp,9265.bmp,6242.bmp,9920.bmp,6530.bmp,3550.bmp,no,no,no,no,no,no,yes,2488257,2489880
48,EC_only,exclusion,EC_only,exclusion,12,obacu,positive,50_60,paired_cs,4606.bmp,4622.bmp,4606.bmp,5830.bmp,2209.bmp,2070.bmp,8370.bmp,no,no,no,no,no,no,yes,2490904,2493301
48,EC_only,exclusion,EC_only,exclusion,13,gowann,negative,NA,neither,none_correct,6831.bmp,3300.bmp,6838.bmp,6020.bmp,8485.bmp,9280.bmp,no,no,no,no,no,no,yes,2494326,2499721
48,EC_only,exclusion,EC_only,exclusion,14,ampfong,negative,NA,neither,none_correct,2900.bmp,6570.1.bmp,9342.bmp,9404.bmp,9007.bmp,9041.bmp,no,no,no,no,no,no,yes,2500745,2507511
48,EC_only,exclusion,EC_only,exclusion,15,plistuk,positive,30_40,paired_cs,1463.bmp,8170.bmp,2050.bmp,2040.bmp,7470.bmp,1463.bmp,1710.bmp,no,no,no,no,no,no,yes,2508536,2513261
48,EC_only,exclusion,EC_only,exclusion,16,stodeen,negative,50_60,paired_cs,9830.bmp,9435.bmp,7380.bmp,3160.bmp,9830.bmp,6570.1.bmp,9000.bmp,no,no,no,no,no,no,yes,2514285,2517786
48,EC_only,exclusion,EC_only,exclusion,17,virlog,positive,70_80,paired_cs,2080.bmp,7580.bmp,2900.2.bmp,4606.bmp,2080.bmp,8470.bmp,2311.bmp,no,no,no,no,no,no,yes,2518810,2521970
48,EC_only,exclusion,EC_only,exclusion,18,kibono,positive,NA,neither,none_correct,2091.bmp,2208.bmp,8330.bmp,2057.bmp,1463.bmp,7502.bmp,no,no,no,no,no,no,yes,2522994,2524364
48,EC_only,exclusion,EC_only,exclusion,19,trupfan,positive,90_10,paired_cs,2040.bmp,8420.bmp,2070.bmp,2040.bmp,2080.bmp,8501.bmp,2900.2.bmp,no,no,no,no,no,no,yes,2525388,2526504
48,EC_only,exclusion,EC_only,exclusion,20,medan,negative,50_60,paired_cs,6530.bmp,9006.bmp,2276.bmp,6530.bmp,6311.bmp,9630.bmp,9430.bmp,no,no,no,no,no,no,yes,2527529,2530611
48,EC_only,exclusion,EC_only,exclusion,21,banzon,negative,70_80,paired_cs,1525.bmp,9041.bmp,3550.bmp,1525.bmp,9102.bmp,9560.bmp,9561.bmp,no,no,no,no,no,no,yes,2531635,2534208
