subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_dk,time_vm_form,time_vm_blank
89,EC_only,inclusion,EC_only,inclusion,0,godacht,NA,NA,neither,no,no,yes,2018242,2020607
89,EC_only,inclusion,EC_only,inclusion,1,fuhrrud,NA,NA,neither,no,no,yes,2021626,2022380
89,EC_only,inclusion,EC_only,inclusion,2,furasti,negative,70_80,paired_cs,no,no,yes,2023399,2024250
89,EC_only,inclusion,EC_only,inclusion,3,faloilo,positive,70_80,paired_cs,no,no,yes,2025269,2025927
89,EC_only,inclusion,EC_only,inclusion,4,fonstir,NA,NA,neither,no,no,yes,2026948,2027611
89,EC_only,inclusion,EC_only,inclusion,5,botuyn,positive,30_40,paired_cs,no,no,yes,2028630,2029572
89,EC_only,inclusion,EC_only,inclusion,6,oesgubi,NA,NA,neither,no,no,yes,2030591,2031532
89,EC_only,inclusion,EC_only,inclusion,7,kumutoa,negative,70_80,paired_cs,no,no,yes,2032551,2033398
89,EC_only,inclusion,EC_only,inclusion,8,trupfan,positive,50_60,paired_cs,no,no,yes,2034421,2035364
89,EC_only,inclusion,EC_only,inclusion,9,schese,NA,NA,neither,yes,no,no,2036383,2038741
89,EC_only,inclusion,EC_only,inclusion,10,tewok,NA,NA,neither,no,no,yes,2039760,2040801
89,EC_only,inclusion,EC_only,inclusion,11,laumens,NA,NA,neither,no,no,yes,2041820,2042668
89,EC_only,inclusion,EC_only,inclusion,12,hilejin,NA,NA,neither,yes,no,no,2043687,2046241
89,EC_only,inclusion,EC_only,inclusion,13,permife,negative,30_40,paired_cs,no,no,yes,2047260,2048206
89,EC_only,inclusion,EC_only,inclusion,14,ursitz,positive,90_10,paired_cs,no,no,yes,2049225,2050262
89,EC_only,inclusion,EC_only,inclusion,15,uhnong,NA,NA,neither,no,no,yes,2051281,2052222
89,EC_only,inclusion,EC_only,inclusion,16,kiwehon,NA,NA,neither,no,no,yes,2053241,2054485
89,EC_only,inclusion,EC_only,inclusion,17,ubajec,positive,50_60,paired_cs,no,no,yes,2055504,2056916
89,EC_only,inclusion,EC_only,inclusion,18,plonim,negative,90_10,paired_cs,no,no,yes,2057935,2058881
89,EC_only,inclusion,EC_only,inclusion,19,kibono,NA,NA,neither,no,no,yes,2059900,2060749
89,EC_only,inclusion,EC_only,inclusion,20,frask,NA,NA,neither,no,yes,no,2061768,2063557
89,EC_only,inclusion,EC_only,inclusion,21,zofoll,negative,50_60,paired_cs,no,no,yes,2064579,2065522
89,EC_only,inclusion,EC_only,inclusion,22,polust,positive,90_10,paired_cs,no,no,yes,2066542,2067295
89,EC_only,inclusion,EC_only,inclusion,23,sebjukt,positive,90_10,paired_cs,no,no,yes,2068315,2068883
89,EC_only,inclusion,EC_only,inclusion,24,sleshen,negative,90_10,paired_cs,no,yes,no,2069902,2071033
89,EC_only,inclusion,EC_only,inclusion,25,doscho,negative,30_40,paired_cs,no,no,yes,2072056,2072907
89,EC_only,inclusion,EC_only,inclusion,26,noste,negative,50_60,paired_cs,no,no,yes,2073926,2074958
89,EC_only,inclusion,EC_only,inclusion,27,pimuide,positive,30_40,paired_cs,no,no,yes,2075978,2077489
89,EC_only,inclusion,EC_only,inclusion,28,muoror,NA,NA,neither,no,no,yes,2078508,2079074
89,EC_only,inclusion,EC_only,inclusion,29,stodeen,positive,30_40,paired_cs,no,no,yes,2080093,2080662
89,EC_only,inclusion,EC_only,inclusion,30,medan,NA,NA,neither,no,no,yes,2081681,2082060
89,EC_only,inclusion,EC_only,inclusion,31,plistuk,negative,50_60,paired_cs,no,no,yes,2083079,2083458
89,EC_only,inclusion,EC_only,inclusion,32,offukt,negative,90_10,paired_cs,no,no,yes,2084477,2084857
89,EC_only,inclusion,EC_only,inclusion,33,ikzunt,NA,NA,neither,no,no,yes,2085876,2086348
89,EC_only,inclusion,EC_only,inclusion,34,virlog,NA,NA,neither,no,no,yes,2087370,2087748
89,EC_only,inclusion,EC_only,inclusion,35,gowann,positive,50_60,paired_cs,no,no,yes,2088767,2089144
89,EC_only,inclusion,EC_only,inclusion,36,banzon,negative,70_80,paired_cs,no,no,yes,2090163,2090730
89,EC_only,inclusion,EC_only,inclusion,37,nalber,positive,70_80,paired_cs,no,no,yes,2091749,2092317
89,EC_only,inclusion,EC_only,inclusion,38,misukor,positive,70_80,paired_cs,no,no,yes,2093341,2094003
89,EC_only,inclusion,EC_only,inclusion,39,ampfong,negative,30_40,paired_cs,no,no,yes,2095022,2095588
