subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,PD_practice_runs,PD_practice_correct,PD_pos,PD_neg,time_PD_form,time_PD_blank
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,0,imstind,negative,90_10,paired_cs,2,1,no,yes,2975179,2985001
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,1,larnist,NA,NA,neither,2,1,yes,no,2986029,2990508
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,2,nalber,positive,70_80,paired_cs,2,1,yes,no,2991536,2993652
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,3,schese,NA,NA,neither,2,1,yes,no,2994683,2997660
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,4,kiwehon,positive,70_80,paired_cs,2,1,yes,no,2998688,3000434
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,5,uhnong,negative,90_10,distractor,2,1,yes,no,3001462,3004197
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,6,stodeen,negative,70_80,paired_cs,2,1,no,yes,3005225,3006968
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,7,sleshen,NA,NA,neither,2,1,yes,no,3008000,3014365
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,8,virlog,positive,90_10,distractor,2,1,no,yes,3015394,3018767
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,9,sprong,positive,90_10,paired_cs,2,1,yes,no,3019795,3021658
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,10,trupfan,negative,30_40,paired_cs,2,1,yes,no,3022691,3025810
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,11,polust,negative,50_60,paired_cs,2,1,no,yes,3026838,3033303
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,12,yosud,positive,90_10,paired_cs,2,1,yes,no,3034331,3044783
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,13,muoror,negative,50_60,distractor,2,1,no,yes,3045811,3052031
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,14,ikzunt,NA,NA,neither,2,1,no,yes,3053064,3058054
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,15,tewok,positive,50_60,paired_cs,2,1,yes,no,3059082,3060950
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,16,botsy,negative,30_40,distractor,2,1,yes,no,3061979,3064585
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,17,godacht,negative,90_10,paired_cs,2,1,no,yes,3065614,3067626
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,18,fonstir,positive,30_40,paired_cs,2,1,no,yes,3068654,3074106
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,19,hiwawa,negative,30_40,paired_cs,2,1,yes,no,3075135,3077620
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,20,medan,positive,30_40,paired_cs,2,1,no,yes,3078649,3081255
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,21,kibono,positive,30_40,paired_cs,2,1,yes,no,3082355,3085580
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,22,noste,negative,90_10,paired_cs,2,1,no,yes,3086609,3089587
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,23,misukor,positive,90_10,paired_cs,2,1,yes,no,3090615,3091981
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,24,novuui,negative,50_60,paired_cs,2,1,no,yes,3093009,3095361
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,25,molkate,negative,70_80,paired_cs,2,1,no,yes,3096389,3099365
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,26,ursitz,positive,50_60,paired_cs,2,1,no,yes,3100393,3102989
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,27,obacu,NA,NA,neither,2,1,yes,no,3104018,3108223
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,28,furasti,positive,50_60,paired_cs,2,1,yes,no,3109251,3113203
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,29,zofoll,NA,NA,neither,2,1,yes,no,3114231,3117942
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,30,hilejin,negative,70_80,distractor,2,1,no,yes,3118971,3122185
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,31,jaciyn,negative,30_40,paired_cs,2,1,no,yes,3123214,3127658
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,32,botuyn,positive,70_80,distractor,2,1,yes,no,3128686,3132035
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,33,plistuk,negative,70_80,paired_cs,2,1,no,yes,3133063,3136286
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,34,oesgubi,NA,NA,neither,2,1,yes,no,3137318,3140308
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,35,kantekt,positive,70_80,paired_cs,2,1,yes,no,3141336,3143689
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,36,kumutoa,positive,50_60,distractor,2,1,yes,no,3144717,3147691
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,37,ampfong,NA,NA,neither,2,1,yes,no,3148720,3150714
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,38,plonim,negative,50_60,paired_cs,2,1,no,yes,3151742,3154460
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,39,umeuken,positive,30_40,distractor,2,1,yes,no,3155488,3158971
