subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,PD_practice_runs,PD_practice_correct,PD_pos,PD_neg,time_PD_form,time_PD_blank
81,EC_only,exclusion,EC_only,exclusion,0,obacu,NA,NA,neither,2,1,yes,no,1732099,1735712
81,EC_only,exclusion,EC_only,exclusion,1,tewok,NA,NA,neither,2,1,yes,no,1736784,1737396
81,EC_only,exclusion,EC_only,exclusion,2,kumutoa,positive,50_60,paired_cs,2,1,no,yes,1738469,1738495
81,EC_only,exclusion,EC_only,exclusion,3,faloilo,negative,50_60,paired_cs,2,1,no,yes,1739568,1739754
81,EC_only,exclusion,EC_only,exclusion,4,fuhrrud,positive,90_10,paired_cs,2,1,no,yes,1740828,1741129
81,EC_only,exclusion,EC_only,exclusion,5,trupfan,negative,70_80,paired_cs,2,1,no,yes,1742204,1742435
81,EC_only,exclusion,EC_only,exclusion,6,polust,negative,30_40,paired_cs,2,1,no,yes,1743508,1743785
81,EC_only,exclusion,EC_only,exclusion,7,uhnong,negative,70_80,paired_cs,2,1,no,yes,1744859,1745017
81,EC_only,exclusion,EC_only,exclusion,8,oesgubi,negative,90_10,paired_cs,2,1,yes,no,1746090,1746721
81,EC_only,exclusion,EC_only,exclusion,9,uwimor,negative,30_40,paired_cs,2,1,yes,no,1747794,1747975
81,EC_only,exclusion,EC_only,exclusion,10,offukt,NA,NA,neither,2,1,no,yes,1749048,1749139
81,EC_only,exclusion,EC_only,exclusion,11,furasti,NA,NA,neither,2,1,no,yes,1750212,1750303
81,EC_only,exclusion,EC_only,exclusion,12,fonstir,negative,90_10,paired_cs,2,1,yes,no,1751376,1752249
81,EC_only,exclusion,EC_only,exclusion,13,medan,NA,NA,neither,2,1,yes,no,1753322,1753596
81,EC_only,exclusion,EC_only,exclusion,14,nalber,NA,NA,neither,2,1,no,yes,1754669,1754877
81,EC_only,exclusion,EC_only,exclusion,15,kiwehon,NA,NA,neither,2,1,yes,no,1755950,1756184
81,EC_only,exclusion,EC_only,exclusion,16,pimuide,positive,50_60,paired_cs,2,1,no,yes,1757259,1758067
81,EC_only,exclusion,EC_only,exclusion,17,botuyn,NA,NA,neither,2,1,yes,no,1759141,1759969
81,EC_only,exclusion,EC_only,exclusion,18,sprong,positive,70_80,paired_cs,2,1,no,yes,1761042,1762250
81,EC_only,exclusion,EC_only,exclusion,19,hiwawa,NA,NA,neither,2,1,no,yes,1763323,1764989
81,EC_only,exclusion,EC_only,exclusion,20,schese,negative,70_80,paired_cs,2,1,yes,no,1766063,1767302
81,EC_only,exclusion,EC_only,exclusion,21,kantekt,positive,30_40,paired_cs,2,1,no,yes,1768375,1768987
81,EC_only,exclusion,EC_only,exclusion,22,sebjukt,positive,70_80,paired_cs,2,1,yes,no,1770062,1770672
81,EC_only,exclusion,EC_only,exclusion,23,ursitz,positive,70_80,paired_cs,2,1,no,yes,1771745,1772022
81,EC_only,exclusion,EC_only,exclusion,24,virlog,positive,30_40,paired_cs,2,1,no,yes,1773095,1773421
81,EC_only,exclusion,EC_only,exclusion,25,laumens,positive,50_60,paired_cs,2,1,yes,no,1774494,1775168
81,EC_only,exclusion,EC_only,exclusion,26,banzon,NA,NA,neither,2,1,no,yes,1776241,1776489
81,EC_only,exclusion,EC_only,exclusion,27,ubajec,negative,90_10,paired_cs,2,1,yes,no,1777564,1777823
81,EC_only,exclusion,EC_only,exclusion,28,noste,negative,50_60,paired_cs,2,1,no,yes,1778896,1779152
81,EC_only,exclusion,EC_only,exclusion,29,frask,NA,NA,neither,2,1,yes,no,1780225,1780928
81,EC_only,exclusion,EC_only,exclusion,30,imstind,NA,NA,neither,2,1,no,yes,1782001,1782253
81,EC_only,exclusion,EC_only,exclusion,31,muoror,negative,50_60,paired_cs,2,1,yes,no,1783326,1783507
81,EC_only,exclusion,EC_only,exclusion,32,ampfong,NA,NA,neither,2,1,no,yes,1784580,1784814
81,EC_only,exclusion,EC_only,exclusion,33,plonim,positive,30_40,paired_cs,2,1,yes,no,1785887,1786498
81,EC_only,exclusion,EC_only,exclusion,34,umeuken,NA,NA,neither,2,1,yes,no,1787571,1789047
81,EC_only,exclusion,EC_only,exclusion,35,plistuk,NA,NA,neither,2,1,no,yes,1790120,1790533
81,EC_only,exclusion,EC_only,exclusion,36,misukor,negative,30_40,paired_cs,2,1,yes,no,1791607,1791816
81,EC_only,exclusion,EC_only,exclusion,37,stodeen,NA,NA,neither,2,1,no,yes,1792890,1793145
81,EC_only,exclusion,EC_only,exclusion,38,doscho,positive,90_10,paired_cs,2,1,yes,no,1794218,1794984
81,EC_only,exclusion,EC_only,exclusion,39,kibono,positive,90_10,paired_cs,2,1,yes,no,1796057,1796334
