subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,0,molkate,negative,70_80,distractor,6,2124813,2129312
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,1,misukor,positive,90_10,paired_cs,2,2130365,2132598
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,2,kumutoa,NA,NA,neither,1,2133651,2136149
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,3,ampfong,negative,30_40,paired_cs,13,2137202,2140509
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,4,obacu,positive,70_80,distractor,12,2141563,2144756
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,5,permife,NA,NA,neither,6,2145810,2148173
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,6,stodeen,NA,NA,neither,10,2149227,2152229
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,7,fonstir,positive,30_40,paired_cs,2,2153282,2155425
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,8,offukt,positive,90_10,paired_cs,4,2156479,2160131
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,9,virlog,negative,90_10,paired_cs,8,2161184,2165575
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,10,faloilo,NA,NA,neither,10,2166629,2170463
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,11,trupfan,positive,90_10,paired_cs,8,2171516,2173885
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,12,banzon,negative,90_10,paired_cs,8,2174939,2179396
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,13,oesgubi,NA,NA,neither,7,2180450,2184494
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,14,novuui,positive,50_60,paired_cs,14,2185548,2187440
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,15,kiwehon,positive,70_80,paired_cs,15,2188493,2190874
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,16,kantekt,positive,30_40,paired_cs,4,2191928,2193959
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,17,pimuide,negative,50_60,distractor,11,2195013,2197354
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,18,godacht,negative,70_80,paired_cs,11,2198408,2200491
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,19,uwimor,NA,NA,neither,5,2201545,2204369
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,20,frask,positive,50_60,paired_cs,4,2205423,2207697
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,21,uhnong,NA,NA,neither,7,2208751,2211466
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,22,fuhrrud,positive,70_80,paired_cs,4,2212520,2214483
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,23,furasti,positive,50_60,distractor,4,2215537,2218012
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,24,laumens,NA,NA,neither,15,2219066,2221859
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,25,plonim,negative,90_10,distractor,7,2222913,2225183
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,26,noste,negative,30_40,paired_cs,3,2226238,2228629
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,27,yosud,negative,70_80,paired_cs,9,2229683,2232180
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,28,sebjukt,negative,70_80,paired_cs,15,2233234,2235684
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,29,zofoll,positive,70_80,paired_cs,3,2236738,2239434
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,30,kibono,negative,50_60,paired_cs,2,2240488,2243923
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,31,muoror,positive,90_10,distractor,2,2244976,2247164
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,32,sleshen,negative,30_40,distractor,2,2248218,2250277
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,33,botsy,negative,90_10,paired_cs,15,2251331,2253321
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,34,schese,negative,50_60,paired_cs,6,2254376,2257636
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,35,larnist,positive,30_40,distractor,13,2258691,2263241
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,36,hilejin,negative,50_60,paired_cs,15,2264295,2266496
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,37,emkruas,negative,30_40,paired_cs,6,2267551,2270457
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,38,botuyn,positive,50_60,paired_cs,13,2271511,2274041
31,EC_subj_obj,exclusion,EC_subj_obj,exclusion,39,ubajec,positive,30_40,paired_cs,12,2275095,2279215
