subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
3,EC_only,inclusion,EC_only,inclusion,0,kantekt,positive,NA,neither,none_correct,7350.bmp,4622.bmp,8200.bmp,4220.bmp,2208.bmp,1710.bmp,yes,no,no,no,no,no,no,2398060,2416794
3,EC_only,inclusion,EC_only,inclusion,1,stodeen,negative,50_60,paired_cs,9331.bmp,9331.bmp,9561.bmp,2750.bmp,9520.bmp,2053.bmp,9050.bmp,no,no,no,no,no,no,yes,2417819,2424576
3,EC_only,inclusion,EC_only,inclusion,2,umeuken,positive,50_60,paired_cs,2150.bmp,2150.bmp,2311.bmp,5831.bmp,5460.bmp,5994.bmp,7330.bmp,no,no,no,no,no,no,yes,2425600,2433024
3,EC_only,inclusion,EC_only,inclusion,3,botsy,negative,30_40,paired_cs,9830.bmp,9561.bmp,6311.bmp,2053.bmp,9220.bmp,9830.bmp,6831.bmp,no,no,no,no,no,no,yes,2434048,2437775
3,EC_only,inclusion,EC_only,inclusion,4,sprong,positive,NA,neither,none_correct,8190.bmp,1440.bmp,2550.bmp,2900.2.bmp,8501.bmp,5629.bmp,no,no,no,no,no,no,yes,2438800,2442681
3,EC_only,inclusion,EC_only,inclusion,5,uhnong,negative,70_80,paired_cs,2053.bmp,1525.bmp,9340.bmp,9041.bmp,8485.bmp,2053.bmp,9435.bmp,no,no,no,no,no,no,yes,2443706,2450784
3,EC_only,inclusion,EC_only,inclusion,6,pimuide,positive,90_10,paired_cs,2070.bmp,2070.bmp,5994.bmp,8420.bmp,1463.bmp,4606.bmp,8330.bmp,yes,no,no,no,no,no,no,2451808,2454508
3,EC_only,inclusion,EC_only,inclusion,7,hilejin,negative,NA,neither,none_correct,2900.bmp,3160.bmp,2375.1.bmp,9920.bmp,9404.bmp,9102.bmp,no,no,no,no,no,no,yes,2455532,2460516
3,EC_only,inclusion,EC_only,inclusion,8,schese,negative,50_60,paired_cs,3300.bmp,6242.bmp,9404.bmp,9560.bmp,3300.bmp,9000.bmp,9340.bmp,no,no,no,no,no,no,yes,2461541,2469132
3,EC_only,inclusion,EC_only,inclusion,9,offukt,positive,30_40,distractor,none_correct,8501.bmp,2208.bmp,4622.bmp,8190.bmp,2150.bmp,2040.bmp,no,no,no,no,no,no,yes,2470156,2473670
3,EC_only,inclusion,EC_only,inclusion,10,novuui,positive,70_80,paired_cs,1440.bmp,8470.bmp,2208.bmp,1440.bmp,5910.bmp,2791.bmp,5629.bmp,no,no,no,no,no,no,yes,2474695,2478826
3,EC_only,inclusion,EC_only,inclusion,11,kiwehon,negative,30_40,distractor,none_correct,9265.bmp,6570.1.bmp,3220.bmp,2276.bmp,9342.bmp,9331.bmp,no,no,no,no,no,no,yes,2479850,2484675
3,EC_only,inclusion,EC_only,inclusion,12,polust,negative,50_60,distractor,none_correct,9500.bmp,9330.bmp,2710.bmp,9421.bmp,2900.bmp,6530.bmp,no,yes,no,no,no,no,no,2485699,2491447
3,EC_only,inclusion,EC_only,inclusion,13,noste,negative,90_10,paired_cs,6530.bmp,6831.bmp,9342.bmp,6838.bmp,7380.bmp,3220.bmp,6530.bmp,no,no,no,no,no,yes,no,2492471,2494843
3,EC_only,inclusion,EC_only,inclusion,14,furasti,positive,90_10,paired_cs,7470.bmp,7580.bmp,2080.bmp,1650.bmp,7470.bmp,2070.bmp,8370.bmp,no,no,no,yes,no,no,no,2495867,2498911
3,EC_only,inclusion,EC_only,inclusion,15,molkate,negative,30_40,paired_cs,9560.bmp,9500.bmp,9432.bmp,6530.bmp,9560.bmp,9006.bmp,9007.bmp,no,no,no,no,no,no,yes,2499936,2503922
3,EC_only,inclusion,EC_only,inclusion,16,uwimor,negative,30_40,paired_cs,9561.bmp,6242.bmp,9006.bmp,9007.bmp,9520.bmp,9561.bmp,2750.bmp,no,no,no,no,no,no,yes,2504947,2507906
3,EC_only,inclusion,EC_only,inclusion,17,permife,positive,30_40,paired_cs,5629.bmp,2091.bmp,8420.bmp,2550.bmp,2900.2.bmp,5629.bmp,2340.bmp,no,no,no,no,no,no,yes,2508930,2518836
3,EC_only,inclusion,EC_only,inclusion,18,medan,negative,70_80,paired_cs,9421.bmp,9041.bmp,9400.bmp,9920.bmp,9102.bmp,9421.bmp,1525.bmp,no,no,no,no,yes,no,no,2519860,2524082
3,EC_only,inclusion,EC_only,inclusion,19,ampfong,positive,50_60,paired_cs,1463.bmp,8540.bmp,1463.bmp,4606.bmp,1440.bmp,2660.bmp,2058.bmp,no,no,no,no,no,no,yes,2525106,2530785
3,EC_only,inclusion,EC_only,inclusion,20,frask,negative,70_80,distractor,none_correct,9102.bmp,9500.bmp,2710.bmp,9280.bmp,2375.1.bmp,6838.bmp,no,no,no,no,no,no,yes,2531810,2542961
3,EC_only,inclusion,EC_only,inclusion,21,virlog,negative,NA,neither,none_correct,9830.bmp,6831.bmp,9430.bmp,3550.bmp,9630.bmp,9182.bmp,no,no,no,no,yes,no,no,2543985,2549509
3,EC_only,inclusion,EC_only,inclusion,22,trupfan,positive,70_80,paired_cs,2058.bmp,8080.bmp,2058.bmp,7230.bmp,2050.bmp,8540.bmp,7470.bmp,no,no,yes,no,no,no,no,2550533,2560507
3,EC_only,inclusion,EC_only,inclusion,23,botuyn,positive,30_40,paired_cs,5910.bmp,8370.bmp,5830.bmp,2057.bmp,2058.bmp,5910.bmp,8540.bmp,no,no,no,no,no,no,yes,2561531,2566154
3,EC_only,inclusion,EC_only,inclusion,24,fuhrrud,negative,70_80,paired_cs,9342.bmp,2276.bmp,9342.bmp,6555.bmp,9182.bmp,3300.bmp,9421.bmp,no,no,no,no,no,no,yes,2567178,2572409
3,EC_only,inclusion,EC_only,inclusion,25,fonstir,negative,50_60,paired_cs,6311.bmp,9435.bmp,9041.bmp,6311.bmp,9430.bmp,7380.bmp,9280.bmp,no,no,no,no,no,no,yes,2573433,2580896
3,EC_only,inclusion,EC_only,inclusion,26,faloilo,positive,90_10,distractor,none_correct,5460.bmp,8170.bmp,8330.bmp,1463.bmp,1710.bmp,7350.bmp,no,no,no,no,no,no,yes,2581920,2588845
3,EC_only,inclusion,EC_only,inclusion,27,tewok,negative,90_10,distractor,none_correct,2141.bmp,2750.bmp,6555.bmp,3220.bmp,9432.bmp,7380.bmp,no,no,no,no,no,no,yes,2589869,2594335
3,EC_only,inclusion,EC_only,inclusion,28,sleshen,negative,90_10,paired_cs,6242.bmp,3300.bmp,9560.bmp,9000.bmp,9050.bmp,6242.bmp,9400.bmp,no,no,no,no,no,no,yes,2595359,2601951
3,EC_only,inclusion,EC_only,inclusion,29,ursitz,positive,90_10,paired_cs,5830.bmp,7230.bmp,5830.bmp,8200.bmp,2050.bmp,2160.bmp,1999.bmp,no,yes,no,no,no,no,no,2602975,2608040
3,EC_only,inclusion,EC_only,inclusion,30,hiwawa,negative,NA,neither,none_correct,3550.bmp,2276.bmp,8485.bmp,9331.bmp,9830.bmp,2141.bmp,no,no,no,no,no,no,yes,2609064,2612367
3,EC_only,inclusion,EC_only,inclusion,31,doscho,positive,30_40,paired_cs,2900.2.bmp,2791.bmp,7580.bmp,2091.bmp,2070.bmp,8080.bmp,2900.2.bmp,no,yes,no,no,no,no,no,2613391,2617793
3,EC_only,inclusion,EC_only,inclusion,32,nalber,positive,NA,neither,none_correct,1999.bmp,4220.bmp,8470.bmp,2080.bmp,8170.bmp,5594.bmp,no,no,no,yes,no,no,no,2618817,2623890
3,EC_only,inclusion,EC_only,inclusion,33,emkruas,positive,70_80,distractor,none_correct,2150.bmp,7230.bmp,8190.bmp,2660.bmp,5831.bmp,2340.bmp,no,no,no,no,no,no,yes,2624914,2629165
3,EC_only,inclusion,EC_only,inclusion,34,larnist,negative,NA,neither,none_correct,9630.bmp,9280.bmp,3160.bmp,9220.bmp,6570.1.bmp,9430.bmp,no,no,no,no,no,no,yes,2630189,2635170
3,EC_only,inclusion,EC_only,inclusion,35,laumens,positive,50_60,paired_cs,7350.bmp,2340.bmp,7350.bmp,4220.bmp,2160.bmp,7330.bmp,2311.bmp,no,no,no,no,no,no,yes,2636194,2645231
3,EC_only,inclusion,EC_only,inclusion,36,plonim,positive,50_60,distractor,none_correct,2050.bmp,7580.bmp,7470.bmp,8496.bmp,1650.bmp,2040.bmp,no,no,no,no,yes,no,no,2646255,2653118
3,EC_only,inclusion,EC_only,inclusion,37,plistuk,negative,90_10,paired_cs,8485.bmp,9330.bmp,8485.bmp,6570.1.bmp,6311.bmp,2710.bmp,9265.bmp,no,yes,no,no,no,no,no,2654142,2661082
3,EC_only,inclusion,EC_only,inclusion,38,zofoll,positive,NA,neither,none_correct,5830.bmp,2071.bmp,1650.bmp,8496.bmp,8080.bmp,2057.bmp,no,no,no,no,no,no,yes,2662107,2665069
3,EC_only,inclusion,EC_only,inclusion,39,obacu,positive,70_80,paired_cs,2040.bmp,5910.bmp,5460.bmp,2080.bmp,5594.bmp,2071.bmp,2040.bmp,no,no,no,no,no,no,yes,2666093,2667868
