subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
72,EC_only,exclusion,0,valence_only,cs25,1,first,90_10,no,no,positive,2160.bmp,plistuk,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12249,13153,13257,13361,13415,15765,NA,NA,16687
72,EC_only,exclusion,1,valence_only,cs1,1,first,30_40,yes,yes,positive,2208.bmp,NA,maske_8.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16847,17751,17855,17899,17953,20363,NA,NA,21247
72,EC_only,exclusion,2,valence_only,cs19,1,first,70_80,no,yes,positive,8540.bmp,tewok,maske_11.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21401,22305,22409,22483,22537,24917,NA,NA,25363
72,EC_only,exclusion,3,valence_only,cs5,1,first,30_40,no,yes,positive,5831.bmp,permife,maske_5.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25517,26421,26525,26559,26613,29033,NA,NA,30090
72,EC_only,exclusion,4,valence_only,cs6,1,first,30_40,no,yes,negative,6020.bmp,obacu,maske_10.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30255,31159,31263,31297,31351,33771,NA,NA,34041
72,EC_only,exclusion,5,valence_only,cs4,1,first,30_40,no,yes,negative,6311.bmp,frask,maske_1.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34197,35101,35205,35249,35303,37713,NA,NA,37984
72,EC_only,exclusion,6,valence_only,cs2,1,first,30_40,yes,yes,negative,2710.bmp,NA,maske_1.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38134,39038,39142,39176,39230,41650,NA,NA,41973
72,EC_only,exclusion,7,valence_only,cs21,1,first,90_10,no,no,positive,8496.bmp,molkate,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42126,43030,43134,43238,43292,45642,NA,NA,45661
72,EC_only,exclusion,8,valence_only,cs16,1,first,70_80,no,yes,negative,9006.bmp,laumens,maske_12.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45815,46719,46823,46907,46961,49331,NA,NA,49350
72,EC_only,exclusion,9,valence_only,cs3,1,first,30_40,no,yes,positive,5460.bmp,sleshen,maske_3.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49504,50408,50512,50546,50600,53020,NA,NA,53343
72,EC_only,exclusion,10,valence_only,cs8,1,first,30_40,no,yes,negative,9331.bmp,umeuken,maske_7.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53494,54398,54502,54536,54590,57010,NA,NA,57489
