subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
21,EC_only,exclusion,0,valence_only,cs26,1,first,90_10,no,no,negative,9500.bmp,gowann,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99698,100602,100705,100798,100851,103211,NA,NA,107400
21,EC_only,exclusion,1,valence_only,cs16,1,first,70_80,no,yes,negative,6530.bmp,fonstir,maske_11.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107543,108446,108549,108622,108675,111055,NA,NA,117808
21,EC_only,exclusion,2,valence_only,cs15,1,first,70_80,no,yes,positive,2340.bmp,kibono,maske_10.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117950,118853,118956,119039,119092,121462,NA,NA,123524
21,EC_only,exclusion,3,valence_only,cs5,1,first,30_40,no,yes,positive,2900.2.bmp,muoror,maske_11.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123645,124548,124651,124694,124747,127157,NA,NA,138364
21,EC_only,exclusion,4,valence_only,cs11,1,first,50_60,no,yes,positive,5594.bmp,obacu,maske_11.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138501,139405,139508,139561,139614,142014,NA,NA,144452
21,EC_only,exclusion,5,valence_only,cs17,1,first,70_80,no,yes,positive,2660.bmp,stodeen,maske_4.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144593,145496,145599,145672,145725,148105,NA,NA,149782
21,EC_only,exclusion,6,valence_only,cs4,1,first,30_40,no,yes,negative,9830.bmp,trupfan,maske_9.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149922,150825,150928,150971,151024,153434,NA,NA,153894
21,EC_only,exclusion,7,valence_only,cs12,1,first,50_60,no,yes,negative,9342.bmp,fuhrrud,maske_3.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154025,154928,155031,155094,155147,157537,NA,NA,159138
21,EC_only,exclusion,8,valence_only,cs9,1,first,50_60,no,yes,positive,5910.bmp,botsy,maske_12.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159270,160174,160277,160340,160393,162783,NA,NA,163774
21,EC_only,exclusion,9,valence_only,cs22,1,first,90_10,no,no,negative,9182.bmp,hiwawa,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163932,164835,164938,165041,165094,167444,NA,NA,169505
