subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_dk,time_vm_form,time_vm_blank
53,EC_only,exclusion,EC_only,exclusion,0,fonstir,negative,70_80,paired_cs,no,no,yes,2183977,2187025
53,EC_only,exclusion,EC_only,exclusion,1,zofoll,positive,30_40,paired_cs,no,no,yes,2188044,2188902
53,EC_only,exclusion,EC_only,exclusion,2,molkate,negative,70_80,paired_cs,no,no,yes,2189923,2190783
53,EC_only,exclusion,EC_only,exclusion,3,kiwehon,NA,NA,neither,no,no,yes,2191802,2193326
53,EC_only,exclusion,EC_only,exclusion,4,trupfan,negative,90_10,paired_cs,yes,no,no,2194346,2202054
53,EC_only,exclusion,EC_only,exclusion,5,noste,NA,NA,neither,no,no,yes,2203073,2204124
53,EC_only,exclusion,EC_only,exclusion,6,larnist,NA,NA,neither,no,no,yes,2205143,2205999
53,EC_only,exclusion,EC_only,exclusion,7,imstind,NA,NA,neither,no,no,yes,2207018,2208064
53,EC_only,exclusion,EC_only,exclusion,8,virlog,NA,NA,neither,no,no,yes,2209084,2211559
53,EC_only,exclusion,EC_only,exclusion,9,muoror,NA,NA,neither,no,no,yes,2212578,2213626
53,EC_only,exclusion,EC_only,exclusion,10,polust,NA,NA,neither,no,no,yes,2214646,2215219
53,EC_only,exclusion,EC_only,exclusion,11,uwimor,negative,90_10,paired_cs,no,no,yes,2216238,2218241
53,EC_only,exclusion,EC_only,exclusion,12,fuhrrud,negative,70_80,paired_cs,no,no,yes,2219260,2220211
53,EC_only,exclusion,EC_only,exclusion,13,uhnong,positive,50_60,paired_cs,no,no,yes,2221230,2222280
53,EC_only,exclusion,EC_only,exclusion,14,sebjukt,negative,30_40,paired_cs,no,no,yes,2223300,2224350
53,EC_only,exclusion,EC_only,exclusion,15,gowann,negative,30_40,paired_cs,no,no,yes,2225369,2226035
53,EC_only,exclusion,EC_only,exclusion,16,hiwawa,NA,NA,neither,no,no,yes,2227054,2227720
53,EC_only,exclusion,EC_only,exclusion,17,permife,NA,NA,neither,no,no,yes,2228739,2229695
53,EC_only,exclusion,EC_only,exclusion,18,jaciyn,NA,NA,neither,no,no,yes,2230714,2231764
53,EC_only,exclusion,EC_only,exclusion,19,hilejin,NA,NA,neither,no,no,yes,2232783,2234215
53,EC_only,exclusion,EC_only,exclusion,20,misukor,NA,NA,neither,no,no,yes,2235234,2235900
53,EC_only,exclusion,EC_only,exclusion,21,stodeen,negative,50_60,paired_cs,no,no,yes,2236919,2237493
53,EC_only,exclusion,EC_only,exclusion,22,faloilo,NA,NA,neither,no,no,yes,2238512,2239180
53,EC_only,exclusion,EC_only,exclusion,23,schese,NA,NA,neither,no,no,yes,2240200,2242305
53,EC_only,exclusion,EC_only,exclusion,24,kantekt,negative,50_60,paired_cs,no,no,yes,2243324,2243992
53,EC_only,exclusion,EC_only,exclusion,25,ikzunt,positive,90_10,paired_cs,no,no,yes,2245011,2245693
53,EC_only,exclusion,EC_only,exclusion,26,botuyn,positive,30_40,paired_cs,no,no,yes,2246712,2247477
53,EC_only,exclusion,EC_only,exclusion,27,doscho,negative,30_40,paired_cs,no,no,yes,2248496,2249069
53,EC_only,exclusion,EC_only,exclusion,28,tewok,positive,90_10,paired_cs,no,no,yes,2250089,2250566
53,EC_only,exclusion,EC_only,exclusion,29,nalber,negative,90_10,paired_cs,no,yes,no,2251585,2253967
53,EC_only,exclusion,EC_only,exclusion,30,oesgubi,positive,70_80,paired_cs,no,no,yes,2254991,2256141
53,EC_only,exclusion,EC_only,exclusion,31,sprong,NA,NA,neither,no,no,yes,2257160,2257826
53,EC_only,exclusion,EC_only,exclusion,32,laumens,positive,30_40,paired_cs,no,no,yes,2258845,2259800
53,EC_only,exclusion,EC_only,exclusion,33,umeuken,positive,70_80,paired_cs,no,no,yes,2260819,2261483
53,EC_only,exclusion,EC_only,exclusion,34,emkruas,positive,50_60,paired_cs,no,no,yes,2262506,2263081
53,EC_only,exclusion,EC_only,exclusion,35,sleshen,positive,90_10,paired_cs,no,no,yes,2264100,2265243
53,EC_only,exclusion,EC_only,exclusion,36,medan,positive,70_80,paired_cs,no,no,yes,2266262,2266835
53,EC_only,exclusion,EC_only,exclusion,37,ampfong,positive,50_60,paired_cs,no,no,yes,2267854,2268332
53,EC_only,exclusion,EC_only,exclusion,38,banzon,NA,NA,neither,no,no,yes,2269351,2269830
53,EC_only,exclusion,EC_only,exclusion,39,plistuk,negative,50_60,paired_cs,no,no,yes,2270850,2271326
