subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,PD_practice_runs,PD_practice_correct,PD_pos,PD_neg,time_PD_form,time_PD_blank
76,EC_subj_only,inclusion,EC_subj_only,inclusion,0,emkruas,negative,30_40,paired_cs,1,1,no,yes,24832392490315
76,EC_subj_only,inclusion,EC_subj_only,inclusion,1,godacht,NA,NA,neither,1,1,yes,no,24913762493268
76,EC_subj_only,inclusion,EC_subj_only,inclusion,2,ubajec,NA,NA,neither,1,1,yes,no,24943252496194
76,EC_subj_only,inclusion,EC_subj_only,inclusion,3,novuui,NA,NA,neither,1,1,yes,no,24972512499811
76,EC_subj_only,inclusion,EC_subj_only,inclusion,4,banzon,positive,50_60,paired_cs,1,1,no,yes,25008682505499
76,EC_subj_only,inclusion,EC_subj_only,inclusion,5,laumens,NA,NA,neither,1,1,yes,no,25065562508115
76,EC_subj_only,inclusion,EC_subj_only,inclusion,6,gowann,positive,30_40,paired_cs,1,1,yes,no,25091712510224
76,EC_subj_only,inclusion,EC_subj_only,inclusion,7,pimuide,positive,90_10,paired_cs,1,1,no,yes,25112812513402
76,EC_subj_only,inclusion,EC_subj_only,inclusion,8,faloilo,negative,50_60,paired_cs,1,1,yes,no,25144592516983
76,EC_subj_only,inclusion,EC_subj_only,inclusion,9,muoror,NA,NA,neither,1,1,yes,no,25180402519825
76,EC_subj_only,inclusion,EC_subj_only,inclusion,10,furasti,NA,NA,neither,1,1,no,yes,25208812522745
76,EC_subj_only,inclusion,EC_subj_only,inclusion,11,botsy,NA,NA,neither,1,1,no,yes,25238022526301
76,EC_subj_only,inclusion,EC_subj_only,inclusion,12,hilejin,NA,NA,neither,1,1,yes,no,25273582528434
76,EC_subj_only,inclusion,EC_subj_only,inclusion,13,obacu,positive,30_40,paired_cs,1,1,no,yes,25294912530846
76,EC_subj_only,inclusion,EC_subj_only,inclusion,14,permife,negative,70_80,paired_cs,1,1,yes,no,25319032536363
76,EC_subj_only,inclusion,EC_subj_only,inclusion,15,tewok,negative,70_80,paired_cs,1,1,no,yes,25374202540907
76,EC_subj_only,inclusion,EC_subj_only,inclusion,16,medan,NA,NA,neither,1,1,yes,no,25419642543284
76,EC_subj_only,inclusion,EC_subj_only,inclusion,17,uhnong,positive,70_80,paired_cs,1,1,no,yes,25443412545771
76,EC_subj_only,inclusion,EC_subj_only,inclusion,18,fuhrrud,NA,NA,neither,1,1,yes,no,25468282548557
76,EC_subj_only,inclusion,EC_subj_only,inclusion,19,imstind,NA,NA,neither,1,1,no,yes,25496142552757
76,EC_subj_only,inclusion,EC_subj_only,inclusion,20,hiwawa,negative,70_80,paired_cs,1,1,yes,no,25538142555940
76,EC_subj_only,inclusion,EC_subj_only,inclusion,21,doscho,positive,70_80,paired_cs,1,1,no,yes,25569982558794
76,EC_subj_only,inclusion,EC_subj_only,inclusion,22,ikzunt,negative,90_10,paired_cs,1,1,no,yes,25598512561521
76,EC_subj_only,inclusion,EC_subj_only,inclusion,23,botuyn,positive,50_60,paired_cs,1,1,no,yes,25625782563609
76,EC_subj_only,inclusion,EC_subj_only,inclusion,24,noste,positive,90_10,paired_cs,1,1,yes,no,25646662565912
76,EC_subj_only,inclusion,EC_subj_only,inclusion,25,nalber,negative,50_60,paired_cs,1,1,yes,no,25669692568485
76,EC_subj_only,inclusion,EC_subj_only,inclusion,26,molkate,NA,NA,neither,1,1,yes,no,25695422571461
76,EC_subj_only,inclusion,EC_subj_only,inclusion,27,jaciyn,negative,30_40,paired_cs,1,1,yes,no,25725182574077
76,EC_subj_only,inclusion,EC_subj_only,inclusion,28,larnist,positive,30_40,paired_cs,1,1,no,yes,25751342577370
76,EC_subj_only,inclusion,EC_subj_only,inclusion,29,oesgubi,positive,50_60,paired_cs,1,1,no,yes,25784272580321
76,EC_subj_only,inclusion,EC_subj_only,inclusion,30,umeuken,NA,NA,neither,1,1,yes,no,25813792582690
76,EC_subj_only,inclusion,EC_subj_only,inclusion,31,kumutoa,negative,50_60,paired_cs,1,1,yes,no,25837472584910
76,EC_subj_only,inclusion,EC_subj_only,inclusion,32,frask,negative,30_40,paired_cs,1,1,no,yes,25859672588037
76,EC_subj_only,inclusion,EC_subj_only,inclusion,33,schese,negative,90_10,paired_cs,1,1,no,yes,25890942590942
76,EC_subj_only,inclusion,EC_subj_only,inclusion,34,virlog,NA,NA,neither,1,1,no,yes,25919992595452
76,EC_subj_only,inclusion,EC_subj_only,inclusion,35,uwimor,negative,90_10,paired_cs,1,1,no,yes,25965092599820
76,EC_subj_only,inclusion,EC_subj_only,inclusion,36,zofoll,NA,NA,neither,1,1,no,yes,26008772601933
76,EC_subj_only,inclusion,EC_subj_only,inclusion,37,plonim,NA,NA,neither,1,1,no,yes,26029902604021
76,EC_subj_only,inclusion,EC_subj_only,inclusion,38,sprong,positive,70_80,paired_cs,1,1,yes,no,26050772606297
76,EC_subj_only,inclusion,EC_subj_only,inclusion,39,offukt,positive,90_10,paired_cs,1,1,yes,no,26073542608651
