subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
69,EC_subj_only,exclusion,EC_subj_only,exclusion,0,plonim,positive,50_60,paired_cs,4220.bmp,4220.bmp,2791.bmp,8501.bmp,5910.bmp,8330.bmp,5831.bmp,no,yes,no,no,no,no,no,2744313,2752356
69,EC_subj_only,exclusion,EC_subj_only,exclusion,1,emkruas,positive,NA,neither,none_correct,2040.bmp,8190.bmp,7230.bmp,2660.bmp,5830.bmp,7350.bmp,no,yes,no,no,no,no,no,2753381,2759704
69,EC_subj_only,exclusion,EC_subj_only,exclusion,2,tewok,positive,NA,neither,none_correct,1650.bmp,2660.bmp,2071.bmp,2340.bmp,2311.bmp,2058.bmp,yes,no,no,no,no,no,no,2760728,2765087
69,EC_subj_only,exclusion,EC_subj_only,exclusion,3,obacu,positive,90_10,paired_cs,8420.bmp,8420.bmp,7470.bmp,8370.bmp,2340.bmp,8170.bmp,7330.bmp,yes,no,no,no,no,no,no,2766111,2772772
69,EC_subj_only,exclusion,EC_subj_only,exclusion,4,sebjukt,negative,NA,neither,none_correct,9041.bmp,9920.bmp,9265.bmp,9180.bmp,9000.bmp,9280.bmp,no,no,no,yes,no,no,no,2773798,2781837
69,EC_subj_only,exclusion,EC_subj_only,exclusion,5,hiwawa,positive,30_40,paired_cs,2900.2.bmp,5629.bmp,2900.2.bmp,1463.bmp,2071.bmp,1710.bmp,5460.bmp,no,no,no,no,no,yes,no,2782861,2791842
69,EC_subj_only,exclusion,EC_subj_only,exclusion,6,sleshen,negative,50_60,paired_cs,3160.bmp,9920.bmp,9331.bmp,7380.bmp,6311.bmp,6555.bmp,3160.bmp,no,no,yes,no,no,no,no,2792866,2796167
69,EC_subj_only,exclusion,EC_subj_only,exclusion,7,ubajec,positive,70_80,distractor,none_correct,8370.bmp,1440.bmp,7470.bmp,2900.2.bmp,8420.bmp,2150.bmp,no,no,no,no,no,yes,no,2797191,2801253
69,EC_subj_only,exclusion,EC_subj_only,exclusion,8,ampfong,positive,70_80,paired_cs,2040.bmp,5831.bmp,2209.bmp,2160.bmp,2040.bmp,4606.bmp,1999.bmp,no,no,yes,no,no,no,no,2802280,2808781
69,EC_subj_only,exclusion,EC_subj_only,exclusion,9,trupfan,positive,30_40,paired_cs,7502.bmp,7230.bmp,4220.bmp,8496.bmp,2208.bmp,7502.bmp,2040.bmp,yes,no,no,no,no,no,no,2809806,2813370
69,EC_subj_only,exclusion,EC_subj_only,exclusion,10,nalber,positive,NA,neither,none_correct,1650.bmp,1710.bmp,2150.bmp,2050.bmp,2900.2.bmp,5594.bmp,no,no,no,no,no,no,yes,2814394,2820406
69,EC_subj_only,exclusion,EC_subj_only,exclusion,11,kantekt,negative,70_80,paired_cs,9561.bmp,9340.bmp,9421.bmp,9561.bmp,9400.bmp,6570.1.bmp,9830.bmp,no,no,no,no,no,no,yes,2821430,2827761
69,EC_subj_only,exclusion,EC_subj_only,exclusion,12,permife,negative,90_10,distractor,none_correct,8485.bmp,6020.bmp,3300.bmp,2053.bmp,2276.bmp,9330.bmp,no,yes,no,no,no,no,no,2828785,2832759
69,EC_subj_only,exclusion,EC_subj_only,exclusion,13,virlog,positive,30_40,paired_cs,4606.bmp,5830.bmp,7230.bmp,2209.bmp,4606.bmp,2091.bmp,8496.bmp,yes,no,no,no,no,no,no,2833784,2838016
69,EC_subj_only,exclusion,EC_subj_only,exclusion,14,misukor,negative,90_10,paired_cs,9006.bmp,6831.bmp,9561.bmp,9006.bmp,9421.bmp,9265.bmp,9342.bmp,no,no,yes,no,no,no,no,2839040,2842336
69,EC_subj_only,exclusion,EC_subj_only,exclusion,15,schese,positive,50_60,paired_cs,5910.bmp,7502.bmp,8420.bmp,8501.bmp,5910.bmp,2311.bmp,1440.bmp,no,no,no,no,no,yes,no,2843361,2847447
69,EC_subj_only,exclusion,EC_subj_only,exclusion,16,oesgubi,negative,NA,neither,none_correct,9265.bmp,9561.bmp,6838.bmp,6311.bmp,6530.bmp,9920.bmp,yes,no,no,no,no,no,no,2848471,2852117
69,EC_subj_only,exclusion,EC_subj_only,exclusion,17,laumens,positive,30_40,distractor,none_correct,2058.bmp,2070.bmp,2080.bmp,7350.bmp,8540.bmp,8200.bmp,no,no,yes,no,no,no,no,2853141,2857706
69,EC_subj_only,exclusion,EC_subj_only,exclusion,18,medan,positive,50_60,paired_cs,8370.bmp,8370.bmp,8330.bmp,4622.bmp,5629.bmp,2071.bmp,1463.bmp,no,no,no,yes,no,no,no,2858730,2862111
69,EC_subj_only,exclusion,EC_subj_only,exclusion,19,larnist,positive,70_80,paired_cs,8470.bmp,2091.bmp,7580.bmp,2550.bmp,7330.bmp,2660.bmp,8470.bmp,no,no,yes,no,no,no,no,2863135,2866021
69,EC_subj_only,exclusion,EC_subj_only,exclusion,20,godacht,positive,50_60,distractor,none_correct,8540.bmp,4606.bmp,1440.bmp,2070.bmp,7470.bmp,5594.bmp,yes,no,no,no,no,no,no,2867046,2870772
69,EC_subj_only,exclusion,EC_subj_only,exclusion,21,hilejin,negative,90_10,paired_cs,6242.bmp,6242.bmp,9050.bmp,9430.bmp,2710.bmp,9432.bmp,6831.bmp,yes,no,no,no,no,no,no,2871797,2873315
69,EC_subj_only,exclusion,EC_subj_only,exclusion,22,umeuken,negative,30_40,paired_cs,2900.bmp,9102.bmp,2900.bmp,9331.bmp,9220.bmp,7380.bmp,9182.bmp,no,no,no,no,no,no,yes,2874339,2880343
69,EC_subj_only,exclusion,EC_subj_only,exclusion,23,kibono,negative,70_80,distractor,none_correct,2710.bmp,9331.bmp,9560.bmp,9220.bmp,2141.bmp,2053.bmp,no,no,yes,no,no,no,no,2881368,2885598
69,EC_subj_only,exclusion,EC_subj_only,exclusion,24,fonstir,negative,30_40,paired_cs,9404.bmp,9630.bmp,9404.bmp,3160.bmp,9435.bmp,9220.bmp,9000.bmp,no,no,no,no,no,no,yes,2886622,2889174
69,EC_subj_only,exclusion,EC_subj_only,exclusion,25,botuyn,positive,90_10,paired_cs,2150.bmp,2150.bmp,8170.bmp,2311.bmp,2160.bmp,1650.bmp,2080.bmp,yes,no,no,no,no,no,no,2890198,2894177
69,EC_subj_only,exclusion,EC_subj_only,exclusion,26,gowann,negative,50_60,paired_cs,9340.bmp,9435.bmp,3550.bmp,9041.bmp,9340.bmp,3220.bmp,2141.bmp,no,no,no,no,yes,no,no,2895201,2899009
69,EC_subj_only,exclusion,EC_subj_only,exclusion,27,botsy,negative,50_60,distractor,none_correct,2750.bmp,9500.bmp,6570.1.bmp,2053.bmp,6242.bmp,6530.bmp,no,no,no,no,no,no,yes,2900033,2905818
69,EC_subj_only,exclusion,EC_subj_only,exclusion,28,yosud,negative,30_40,paired_cs,9050.bmp,9520.bmp,9050.bmp,9330.bmp,3300.bmp,2276.bmp,3550.bmp,no,no,no,yes,no,no,no,2906842,2909307
69,EC_subj_only,exclusion,EC_subj_only,exclusion,29,uhnong,positive,NA,neither,none_correct,1710.bmp,5460.bmp,2791.bmp,2057.bmp,2208.bmp,7580.bmp,no,no,no,no,no,no,yes,2910331,2915582
69,EC_subj_only,exclusion,EC_subj_only,exclusion,30,zofoll,negative,70_80,paired_cs,9500.bmp,2900.bmp,9500.bmp,9560.bmp,9520.bmp,9404.bmp,6838.bmp,no,no,no,no,no,yes,no,2916607,2921088
69,EC_subj_only,exclusion,EC_subj_only,exclusion,31,fuhrrud,negative,NA,neither,none_correct,9340.bmp,2141.bmp,9432.bmp,9007.bmp,9102.bmp,9050.bmp,no,no,no,no,no,no,yes,2922113,2923726
69,EC_subj_only,exclusion,EC_subj_only,exclusion,32,polust,positive,90_10,paired_cs,8330.bmp,2057.bmp,8470.bmp,7502.bmp,8330.bmp,4622.bmp,8190.bmp,no,no,no,yes,no,no,no,2924750,2927390
69,EC_subj_only,exclusion,EC_subj_only,exclusion,33,uwimor,positive,90_10,distractor,none_correct,1999.bmp,7580.bmp,8200.bmp,7350.bmp,2050.bmp,2058.bmp,no,no,no,no,yes,no,no,2928414,2931638
69,EC_subj_only,exclusion,EC_subj_only,exclusion,34,pimuide,negative,90_10,paired_cs,6838.bmp,9006.bmp,2710.bmp,9280.bmp,6838.bmp,9180.bmp,2276.bmp,no,yes,no,no,no,no,no,2932662,2936554
69,EC_subj_only,exclusion,EC_subj_only,exclusion,35,frask,negative,30_40,distractor,none_correct,9400.bmp,3220.bmp,9830.bmp,9430.bmp,9182.bmp,6020.bmp,no,no,no,no,no,no,yes,2937578,2939779
69,EC_subj_only,exclusion,EC_subj_only,exclusion,36,offukt,negative,50_60,paired_cs,9830.bmp,8485.bmp,9630.bmp,9007.bmp,6242.bmp,9830.bmp,2900.bmp,no,no,no,no,no,no,yes,2940803,2944356
69,EC_subj_only,exclusion,EC_subj_only,exclusion,37,kumutoa,negative,NA,neither,none_correct,9404.bmp,9500.bmp,3300.bmp,7380.bmp,9182.bmp,2750.bmp,yes,no,no,no,no,no,no,2945380,2950630
69,EC_subj_only,exclusion,EC_subj_only,exclusion,38,molkate,positive,70_80,paired_cs,5594.bmp,5910.bmp,4220.bmp,2550.bmp,2208.bmp,5594.bmp,8470.bmp,no,yes,no,no,no,no,no,2951654,2956659
69,EC_subj_only,exclusion,EC_subj_only,exclusion,39,stodeen,negative,70_80,paired_cs,6311.bmp,9342.bmp,6555.bmp,6311.bmp,3160.bmp,6020.bmp,9006.bmp,no,no,no,yes,no,no,no,2957683,2962680
