subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
50,EC_only,normal,EC_only,normal,0,kantekt,positive,30_40,paired_cs,2070.bmp,7502.bmp,7580.bmp,2070.bmp,2058.bmp,2080.bmp,1710.bmp,no,no,no,yes,no,no,no,2387866,2399674
50,EC_only,normal,EC_only,normal,1,imstind,positive,NA,neither,none_correct,8370.bmp,2071.bmp,8420.bmp,8330.bmp,8501.bmp,2070.bmp,no,no,no,no,no,no,yes,2400699,2414717
50,EC_only,normal,EC_only,normal,2,virlog,negative,50_60,distractor,none_correct,3300.bmp,9220.bmp,9000.bmp,9180.bmp,9520.bmp,1525.bmp,no,no,no,no,no,no,yes,2415742,2431529
50,EC_only,normal,EC_only,normal,3,kiwehon,positive,30_40,paired_cs,4606.bmp,8080.bmp,4606.bmp,7580.bmp,2071.bmp,5994.bmp,4622.bmp,no,yes,no,no,no,no,no,2432553,2454085
50,EC_only,normal,EC_only,normal,4,trupfan,negative,70_80,paired_cs,9180.bmp,9007.bmp,9421.bmp,9180.bmp,9830.bmp,9280.bmp,9404.bmp,yes,no,no,no,no,no,no,2455109,2461147
50,EC_only,normal,EC_only,normal,5,muoror,positive,NA,neither,none_correct,8170.bmp,5994.bmp,2791.bmp,8330.bmp,2057.bmp,8080.bmp,no,no,yes,no,no,no,no,2462172,2476722
50,EC_only,normal,EC_only,normal,6,emkruas,negative,90_10,paired_cs,9331.bmp,6555.bmp,9331.bmp,6242.bmp,6530.bmp,9400.bmp,9220.bmp,no,no,no,yes,no,no,no,2477746,2491119
50,EC_only,normal,EC_only,normal,7,gowann,positive,50_60,paired_cs,8330.bmp,2791.bmp,7350.bmp,2900.2.bmp,2660.bmp,1463.bmp,8330.bmp,no,no,no,no,no,yes,no,2492156,2505394
50,EC_only,normal,EC_only,normal,8,ampfong,positive,90_10,paired_cs,2080.bmp,2150.bmp,2057.bmp,2080.bmp,8496.bmp,8470.bmp,2070.bmp,no,no,no,no,no,yes,no,2506418,2508633
50,EC_only,normal,EC_only,normal,9,tewok,positive,70_80,paired_cs,5460.bmp,2660.bmp,7350.bmp,5460.bmp,8501.bmp,5629.bmp,2340.bmp,no,no,no,no,no,no,yes,2509658,2531810
