subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank
65,EC_subj_only,normal,EC_subj_only,normal,0,ikzunt,positive,30_40,paired_cs,8,3640927,3650381
65,EC_subj_only,normal,EC_subj_only,normal,1,misukor,positive,70_80,paired_cs,13,3651401,3667293
65,EC_subj_only,normal,EC_subj_only,normal,2,plistuk,negative,70_80,paired_cs,13,3668312,3677114
65,EC_subj_only,normal,EC_subj_only,normal,3,botsy,negative,70_80,paired_cs,13,3678133,3687605
65,EC_subj_only,normal,EC_subj_only,normal,4,furasti,positive,90_10,paired_cs,12,3688624,3698358
65,EC_subj_only,normal,EC_subj_only,normal,5,kibono,negative,30_40,paired_cs,11,3699377,3709630
65,EC_subj_only,normal,EC_subj_only,normal,6,trupfan,NA,NA,neither,15,3710649,3717267
65,EC_subj_only,normal,EC_subj_only,normal,7,imstind,NA,NA,neither,16,3718286,3726270
65,EC_subj_only,normal,EC_subj_only,normal,8,larnist,NA,NA,neither,13,3727288,3733447
65,EC_subj_only,normal,EC_subj_only,normal,9,sleshen,negative,30_40,paired_cs,14,3734465,3743464
65,EC_subj_only,normal,EC_subj_only,normal,10,kiwehon,NA,NA,neither,15,3744482,3750406
65,EC_subj_only,normal,EC_subj_only,normal,11,hiwawa,NA,NA,neither,17,3751425,3755516
65,EC_subj_only,normal,EC_subj_only,normal,12,molkate,negative,90_10,paired_cs,15,3756535,3764292
65,EC_subj_only,normal,EC_subj_only,normal,13,yosud,positive,30_40,paired_cs,14,3765311,3772731
65,EC_subj_only,normal,EC_subj_only,normal,14,sebjukt,negative,50_60,paired_cs,18,3773750,3778434
65,EC_subj_only,normal,EC_subj_only,normal,15,umeuken,negative,50_60,paired_cs,18,3779454,3784911
65,EC_subj_only,normal,EC_subj_only,normal,16,uwimor,positive,70_80,paired_cs,18,3785929,3791953
65,EC_subj_only,normal,EC_subj_only,normal,17,laumens,positive,50_60,paired_cs,16,3792972,3798431
65,EC_subj_only,normal,EC_subj_only,normal,18,permife,NA,NA,neither,9,3799449,3806753
65,EC_subj_only,normal,EC_subj_only,normal,19,uhnong,positive,50_60,paired_cs,10,3807772,3815297
65,EC_subj_only,normal,EC_subj_only,normal,20,doscho,negative,90_10,paired_cs,12,3816315,3823843
65,EC_subj_only,normal,EC_subj_only,normal,21,polust,NA,NA,neither,18,3824862,3829296
65,EC_subj_only,normal,EC_subj_only,normal,22,fuhrrud,NA,NA,neither,15,3830314,3834857
65,EC_subj_only,normal,EC_subj_only,normal,23,stodeen,negative,50_60,paired_cs,14,3835875,3840546
65,EC_subj_only,normal,EC_subj_only,normal,24,virlog,NA,NA,neither,14,3841565,3851722
65,EC_subj_only,normal,EC_subj_only,normal,25,fonstir,negative,90_10,paired_cs,13,3852741,3856730
65,EC_subj_only,normal,EC_subj_only,normal,26,banzon,negative,70_80,paired_cs,17,3857749,3861849
65,EC_subj_only,normal,EC_subj_only,normal,27,godacht,NA,NA,neither,16,3862867,3868227
65,EC_subj_only,normal,EC_subj_only,normal,28,zofoll,NA,NA,neither,18,3869246,3874254
65,EC_subj_only,normal,EC_subj_only,normal,29,oesgubi,positive,70_80,paired_cs,12,3875272,3883488
65,EC_subj_only,normal,EC_subj_only,normal,30,schese,NA,NA,neither,14,3884507,3892144
65,EC_subj_only,normal,EC_subj_only,normal,31,medan,NA,NA,neither,14,3893162,3898974
65,EC_subj_only,normal,EC_subj_only,normal,32,muoror,NA,NA,neither,6,3899992,3910248
65,EC_subj_only,normal,EC_subj_only,normal,33,kantekt,positive,90_10,paired_cs,9,3911267,3917540
65,EC_subj_only,normal,EC_subj_only,normal,34,faloilo,positive,50_60,paired_cs,10,3918558,3926303
65,EC_subj_only,normal,EC_subj_only,normal,35,noste,negative,30_40,paired_cs,12,3927322,3932219
65,EC_subj_only,normal,EC_subj_only,normal,36,pimuide,NA,NA,neither,13,3933238,3939519
65,EC_subj_only,normal,EC_subj_only,normal,37,offukt,NA,NA,neither,17,3940538,3946008
65,EC_subj_only,normal,EC_subj_only,normal,38,plonim,positive,30_40,paired_cs,12,3947026,3954200
65,EC_subj_only,normal,EC_subj_only,normal,39,novuui,positive,90_10,paired_cs,10,3955219,3964790
