subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
11,EC_subj_obj,inclusion,EC_subj_obj,inclusion,0,pimuide,positive,90_10,paired_cs,1650.bmp,8200.bmp,7470.bmp,2050.bmp,1650.bmp,1710.bmp,2057.bmp,no,no,no,yes,no,no,no,2798213,2802443
11,EC_subj_obj,inclusion,EC_subj_obj,inclusion,1,kibono,negative,30_40,distractor,1525.bmp,2900.bmp,6242.bmp,3300.bmp,1525.bmp,9280.bmp,9421.bmp,no,no,no,no,no,no,yes,2803469,2811261
11,EC_subj_obj,inclusion,EC_subj_obj,inclusion,2,zofoll,negative,90_10,distractor,2900.bmp,9400.bmp,2276.bmp,9340.bmp,2900.bmp,9432.bmp,9280.bmp,no,no,no,no,no,no,yes,2812285,2820565
11,EC_subj_obj,inclusion,EC_subj_obj,inclusion,3,fuhrrud,positive,50_60,distractor,8330.bmp,5460.bmp,8330.bmp,8190.bmp,8540.bmp,2040.bmp,2057.bmp,no,no,no,no,no,no,yes,2821590,2825128
11,EC_subj_obj,inclusion,EC_subj_obj,inclusion,4,botsy,negative,50_60,paired_cs,9340.bmp,9340.bmp,9180.bmp,9404.bmp,2375.1.bmp,1525.bmp,6838.bmp,no,yes,no,no,no,no,no,2826152,2835327
11,EC_subj_obj,inclusion,EC_subj_obj,inclusion,5,ursitz,negative,30_40,paired_cs,2276.bmp,9561.bmp,2276.bmp,3220.bmp,9520.bmp,6555.bmp,3300.bmp,no,no,no,no,no,no,yes,2836351,2841262
11,EC_subj_obj,inclusion,EC_subj_obj,inclusion,6,frask,negative,30_40,paired_cs,9342.bmp,9050.bmp,3550.bmp,9007.bmp,6570.1.bmp,2900.bmp,9342.bmp,no,no,no,no,no,no,yes,2842289,2847609
11,EC_subj_obj,inclusion,EC_subj_obj,inclusion,7,sebjukt,positive,50_60,paired_cs,8496.bmp,8496.bmp,2058.bmp,2209.bmp,8370.bmp,2091.bmp,2071.bmp,no,no,no,no,no,no,yes,2848633,2850331
11,EC_subj_obj,inclusion,EC_subj_obj,inclusion,8,emkruas,negative,70_80,paired_cs,6311.bmp,9180.bmp,9430.bmp,9400.bmp,6838.bmp,9342.bmp,6311.bmp,no,no,no,no,no,yes,no,2851355,2857690
11,EC_subj_obj,inclusion,EC_subj_obj,inclusion,9,yosud,negative,NA,neither,none_correct,9830.bmp,9342.bmp,6530.bmp,2053.bmp,2710.bmp,9430.bmp,no,no,no,no,no,no,yes,2858715,2865626
11,EC_subj_obj,inclusion,EC_subj_obj,inclusion,10,polust,positive,NA,neither,none_correct,2550.bmp,4220.bmp,5629.bmp,1650.bmp,2208.bmp,2058.bmp,no,no,no,no,no,no,yes,2866654,2878387
11,EC_subj_obj,inclusion,EC_subj_obj,inclusion,11,nalber,negative,50_60,paired_cs,2750.bmp,8485.bmp,9000.bmp,3160.bmp,2141.bmp,2750.bmp,9330.bmp,no,no,no,no,no,no,yes,2879411,2883645
11,EC_subj_obj,inclusion,EC_subj_obj,inclusion,12,misukor,positive,70_80,paired_cs,2057.bmp,5594.bmp,1999.bmp,2791.bmp,2057.bmp,5830.bmp,8496.bmp,no,yes,no,no,no,no,no,2884670,2890502
11,EC_subj_obj,inclusion,EC_subj_obj,inclusion,13,trupfan,negative,30_40,paired_cs,9630.bmp,9007.bmp,9630.bmp,6555.bmp,9331.bmp,9421.bmp,9330.bmp,no,no,no,no,no,no,yes,2891526,2893724
11,EC_subj_obj,inclusion,EC_subj_obj,inclusion,14,kantekt,negative,NA,neither,none_correct,9000.bmp,6831.bmp,9830.bmp,8485.bmp,6311.bmp,6530.bmp,no,no,no,no,no,no,yes,2894752,2899901
11,EC_subj_obj,inclusion,EC_subj_obj,inclusion,15,oesgubi,negative,70_80,distractor,9331.bmp,2750.bmp,9041.bmp,9331.bmp,6020.bmp,6242.bmp,6570.1.bmp,no,no,no,no,no,no,yes,2900926,2905077
11,EC_subj_obj,inclusion,EC_subj_obj,inclusion,16,medan,positive,NA,neither,none_correct,4606.bmp,8420.bmp,2160.bmp,5629.bmp,2660.bmp,7580.bmp,no,no,no,no,no,no,yes,2906101,2913272
11,EC_subj_obj,inclusion,EC_subj_obj,inclusion,17,molkate,negative,90_10,paired_cs,9041.bmp,9920.bmp,6242.bmp,9041.bmp,9265.bmp,2710.bmp,7380.bmp,no,no,no,yes,no,no,no,2914296,2927872
11,EC_subj_obj,inclusion,EC_subj_obj,inclusion,18,fonstir,negative,70_80,paired_cs,9432.bmp,9280.bmp,9560.bmp,9432.bmp,9220.bmp,9340.bmp,9041.bmp,no,no,yes,no,no,no,no,2928909,2930774
11,EC_subj_obj,inclusion,EC_subj_obj,inclusion,19,ampfong,positive,50_60,paired_cs,1463.bmp,8540.bmp,5910.bmp,2660.bmp,1463.bmp,1710.bmp,2150.bmp,no,no,no,no,no,no,yes,2931798,2938409
11,EC_subj_obj,inclusion,EC_subj_obj,inclusion,20,novuui,positive,NA,neither,none_correct,2340.bmp,5830.bmp,2791.bmp,5910.bmp,8470.bmp,5994.bmp,no,no,no,no,no,no,yes,2939433,2944334
11,EC_subj_obj,inclusion,EC_subj_obj,inclusion,21,uwimor,negative,NA,neither,none_correct,9331.bmp,2053.bmp,9432.bmp,1525.bmp,7380.bmp,6020.bmp,no,no,no,no,no,no,yes,2945358,2949663
11,EC_subj_obj,inclusion,EC_subj_obj,inclusion,22,ikzunt,positive,30_40,distractor,5994.bmp,4622.bmp,5831.bmp,2550.bmp,5994.bmp,1650.bmp,2311.bmp,no,no,no,no,no,no,yes,2950687,2953225
11,EC_subj_obj,inclusion,EC_subj_obj,inclusion,23,noste,negative,90_10,paired_cs,2710.bmp,9630.bmp,3550.bmp,9050.bmp,2710.bmp,9435.bmp,3220.bmp,no,no,no,no,no,no,yes,2954250,2957027
