subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_dk,time_vm_form,time_vm_blank
37,EC_subj_obj,normal,EC_subj_obj,normal,0,permife,negative,50_60,distractor,no,no,yes,2446488,2449461
37,EC_subj_obj,normal,EC_subj_obj,normal,1,novuui,NA,NA,neither,no,no,yes,2450514,2453064
37,EC_subj_obj,normal,EC_subj_obj,normal,2,hilejin,positive,90_10,paired_cs,yes,no,no,2454118,2456032
37,EC_subj_obj,normal,EC_subj_obj,normal,3,muoror,NA,NA,neither,no,no,yes,2457085,2458486
37,EC_subj_obj,normal,EC_subj_obj,normal,4,polust,positive,70_80,paired_cs,yes,no,no,2459540,2460943
37,EC_subj_obj,normal,EC_subj_obj,normal,5,trupfan,negative,90_10,paired_cs,no,yes,no,2461997,2463340
37,EC_subj_obj,normal,EC_subj_obj,normal,6,virlog,NA,NA,neither,no,no,yes,2464393,2465888
37,EC_subj_obj,normal,EC_subj_obj,normal,7,noste,negative,70_80,distractor,no,no,yes,2466942,2468281
37,EC_subj_obj,normal,EC_subj_obj,normal,8,fuhrrud,positive,90_10,distractor,no,no,yes,2469335,2470629
37,EC_subj_obj,normal,EC_subj_obj,normal,9,godacht,positive,50_60,paired_cs,yes,no,no,2471684,2476410
37,EC_subj_obj,normal,EC_subj_obj,normal,10,schese,positive,70_80,paired_cs,no,no,yes,2477463,2478956
37,EC_subj_obj,normal,EC_subj_obj,normal,11,hiwawa,positive,30_40,distractor,no,no,yes,2480009,2482160
37,EC_subj_obj,normal,EC_subj_obj,normal,12,botuyn,positive,70_80,paired_cs,yes,no,no,2483213,2486488
37,EC_subj_obj,normal,EC_subj_obj,normal,13,yosud,negative,90_10,paired_cs,no,yes,no,2487542,2493437
37,EC_subj_obj,normal,EC_subj_obj,normal,14,uwimor,negative,90_10,paired_cs,no,no,yes,2494491,2496134
37,EC_subj_obj,normal,EC_subj_obj,normal,15,plistuk,negative,70_80,paired_cs,no,no,yes,2497188,2498661
37,EC_subj_obj,normal,EC_subj_obj,normal,16,zofoll,negative,50_60,paired_cs,no,yes,no,2499715,2501955
37,EC_subj_obj,normal,EC_subj_obj,normal,17,jaciyn,negative,50_60,paired_cs,no,no,yes,2503009,2504584
37,EC_subj_obj,normal,EC_subj_obj,normal,18,larnist,positive,30_40,paired_cs,no,no,yes,2505638,2506850
37,EC_subj_obj,normal,EC_subj_obj,normal,19,sprong,positive,50_60,paired_cs,yes,no,no,2507904,2509067
37,EC_subj_obj,normal,EC_subj_obj,normal,20,faloilo,negative,70_80,paired_cs,no,yes,no,2510122,2517088
37,EC_subj_obj,normal,EC_subj_obj,normal,21,umeuken,negative,70_80,paired_cs,yes,no,no,2518142,2521126
37,EC_subj_obj,normal,EC_subj_obj,normal,22,tewok,negative,90_10,distractor,no,no,yes,2522180,2523454
37,EC_subj_obj,normal,EC_subj_obj,normal,23,imstind,negative,50_60,paired_cs,no,no,yes,2524508,2527783
37,EC_subj_obj,normal,EC_subj_obj,normal,24,uhnong,positive,90_10,paired_cs,no,no,yes,2528838,2530416
37,EC_subj_obj,normal,EC_subj_obj,normal,25,ubajec,negative,30_40,paired_cs,no,no,yes,2531470,2532413
37,EC_subj_obj,normal,EC_subj_obj,normal,26,frask,positive,30_40,paired_cs,no,no,yes,2533467,2534564
37,EC_subj_obj,normal,EC_subj_obj,normal,27,laumens,negative,30_40,paired_cs,no,no,yes,2535618,2536694
37,EC_subj_obj,normal,EC_subj_obj,normal,28,kumutoa,positive,50_60,distractor,no,no,yes,2537748,2538691
37,EC_subj_obj,normal,EC_subj_obj,normal,29,medan,NA,NA,neither,no,no,yes,2539745,2541107
37,EC_subj_obj,normal,EC_subj_obj,normal,30,ursitz,NA,NA,neither,no,no,yes,2542161,2543197
37,EC_subj_obj,normal,EC_subj_obj,normal,31,fonstir,negative,30_40,distractor,no,no,yes,2544251,2545285
37,EC_subj_obj,normal,EC_subj_obj,normal,32,botsy,positive,90_10,paired_cs,yes,no,no,2546338,2547787
37,EC_subj_obj,normal,EC_subj_obj,normal,33,stodeen,NA,NA,neither,no,no,yes,2548841,2550204
37,EC_subj_obj,normal,EC_subj_obj,normal,34,nalber,positive,70_80,distractor,no,no,yes,2551258,2552223
37,EC_subj_obj,normal,EC_subj_obj,normal,35,ikzunt,negative,30_40,paired_cs,no,no,yes,2553277,2554462
37,EC_subj_obj,normal,EC_subj_obj,normal,36,gowann,positive,50_60,paired_cs,yes,no,no,2555516,2558703
37,EC_subj_obj,normal,EC_subj_obj,normal,37,molkate,NA,NA,neither,no,no,yes,2559757,2560987
37,EC_subj_obj,normal,EC_subj_obj,normal,38,oesgubi,positive,30_40,paired_cs,no,no,yes,2562041,2563513
37,EC_subj_obj,normal,EC_subj_obj,normal,39,obacu,NA,NA,neither,no,no,yes,2564567,2565823
