subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
36,EC_subj_obj,normal,EC_subj_obj,normal,0,larnist,positive,90_10,distractor,2071.bmp,2050.bmp,8540.bmp,1440.bmp,2311.bmp,8170.bmp,2071.bmp,no,no,no,yes,no,no,no,2928564,2934689
36,EC_subj_obj,normal,EC_subj_obj,normal,1,trupfan,positive,90_10,paired_cs,2080.bmp,2070.bmp,2080.bmp,4220.bmp,2791.bmp,4622.bmp,1999.bmp,no,no,no,yes,no,no,no,2935750,2947460
36,EC_subj_obj,normal,EC_subj_obj,normal,2,kantekt,negative,50_60,paired_cs,9180.bmp,1525.bmp,9560.bmp,9050.bmp,9280.bmp,9180.bmp,9041.bmp,no,no,no,no,no,no,yes,2948521,2953230
36,EC_subj_obj,normal,EC_subj_obj,normal,3,gowann,negative,50_60,paired_cs,9000.bmp,2276.bmp,9050.bmp,9830.bmp,2141.bmp,8485.bmp,9000.bmp,no,no,no,no,no,no,yes,2954290,2957953
36,EC_subj_obj,normal,EC_subj_obj,normal,4,doscho,negative,30_40,paired_cs,9280.bmp,9331.bmp,2710.bmp,6838.bmp,9280.bmp,9220.bmp,6570.1.bmp,no,no,no,no,yes,no,no,2959014,2962691
36,EC_subj_obj,normal,EC_subj_obj,normal,5,jaciyn,negative,50_60,paired_cs,9920.bmp,3300.bmp,9920.bmp,9340.bmp,6020.bmp,9330.bmp,9331.bmp,no,no,no,no,no,no,yes,2963751,2971608
36,EC_subj_obj,normal,EC_subj_obj,normal,6,kibono,negative,70_80,paired_cs,1525.bmp,6311.bmp,2375.1.bmp,3300.bmp,6831.bmp,9404.bmp,1525.bmp,no,no,no,no,no,yes,no,2972669,2977619
36,EC_subj_obj,normal,EC_subj_obj,normal,7,kiwehon,negative,90_10,paired_cs,9007.bmp,9007.bmp,9006.bmp,2710.bmp,9400.bmp,9432.bmp,6020.bmp,yes,no,no,no,no,no,no,2978679,2984193
36,EC_subj_obj,normal,EC_subj_obj,normal,8,medan,negative,90_10,paired_cs,9830.bmp,2750.bmp,3220.bmp,2053.bmp,9830.bmp,9265.bmp,6838.bmp,no,no,no,no,yes,no,no,2985254,2993155
36,EC_subj_obj,normal,EC_subj_obj,normal,9,molkate,negative,70_80,paired_cs,6555.bmp,2900.bmp,6242.bmp,6555.bmp,9435.bmp,8485.bmp,9006.bmp,no,no,yes,no,no,no,no,2994217,2997237
36,EC_subj_obj,normal,EC_subj_obj,normal,10,obacu,negative,30_40,distractor,3300.bmp,9432.bmp,3550.bmp,3300.bmp,9000.bmp,9421.bmp,9400.bmp,no,no,no,no,no,no,yes,2998297,3002170
36,EC_subj_obj,normal,EC_subj_obj,normal,11,muoror,positive,70_80,paired_cs,8496.bmp,2209.bmp,2057.bmp,8496.bmp,2071.bmp,7230.bmp,1650.bmp,no,no,no,no,no,no,yes,3003231,3006437
