subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_dk,time_vm_form,time_vm_blank
45,EC_only,exclusion,EC_only,exclusion,0,gowann,negative,50_60,paired_cs,no,no,yes,1781668,1782892
45,EC_only,exclusion,EC_only,exclusion,1,kiwehon,NA,NA,neither,no,yes,no,1783911,1784854
45,EC_only,exclusion,EC_only,exclusion,2,fonstir,positive,30_40,paired_cs,yes,no,no,1785873,1786158
45,EC_only,exclusion,EC_only,exclusion,3,stodeen,negative,50_60,paired_cs,yes,no,no,1787177,1787648
45,EC_only,exclusion,EC_only,exclusion,4,trupfan,NA,NA,neither,no,yes,no,1788669,1788765
45,EC_only,exclusion,EC_only,exclusion,5,doscho,positive,70_80,paired_cs,no,no,yes,1789784,1790163
45,EC_only,exclusion,EC_only,exclusion,6,frask,negative,90_10,paired_cs,no,yes,no,1791182,1791373
45,EC_only,exclusion,EC_only,exclusion,7,sleshen,NA,NA,neither,yes,no,no,1792394,1792583
45,EC_only,exclusion,EC_only,exclusion,8,sebjukt,NA,NA,neither,no,yes,no,1793603,1793982
45,EC_only,exclusion,EC_only,exclusion,9,oesgubi,positive,90_10,paired_cs,no,no,yes,1795001,1795286
45,EC_only,exclusion,EC_only,exclusion,10,noste,positive,70_80,paired_cs,no,yes,no,1796307,1796968
45,EC_only,exclusion,EC_only,exclusion,11,yosud,NA,NA,neither,yes,no,no,1797987,1798645
45,EC_only,exclusion,EC_only,exclusion,12,umeuken,negative,70_80,paired_cs,no,yes,no,1799664,1799853
45,EC_only,exclusion,EC_only,exclusion,13,molkate,negative,70_80,paired_cs,no,no,yes,1800873,1801158
45,EC_only,exclusion,EC_only,exclusion,14,banzon,positive,50_60,paired_cs,no,yes,no,1802177,1802461
45,EC_only,exclusion,EC_only,exclusion,15,muoror,negative,70_80,paired_cs,yes,no,no,1803481,1803671
45,EC_only,exclusion,EC_only,exclusion,16,novuui,positive,30_40,paired_cs,no,yes,no,1804692,1804881
45,EC_only,exclusion,EC_only,exclusion,17,tewok,positive,90_10,paired_cs,no,no,yes,1805900,1806090
45,EC_only,exclusion,EC_only,exclusion,18,larnist,negative,30_40,paired_cs,no,yes,no,1807109,1807298
45,EC_only,exclusion,EC_only,exclusion,19,offukt,NA,NA,neither,yes,no,no,1808317,1808510
45,EC_only,exclusion,EC_only,exclusion,20,emkruas,positive,50_60,paired_cs,yes,no,no,1809529,1809718
45,EC_only,exclusion,EC_only,exclusion,21,botuyn,positive,90_10,paired_cs,no,yes,no,1810738,1810927
45,EC_only,exclusion,EC_only,exclusion,22,misukor,NA,NA,neither,no,no,yes,1811946,1812231
45,EC_only,exclusion,EC_only,exclusion,23,medan,NA,NA,neither,no,no,yes,1813252,1813347
45,EC_only,exclusion,EC_only,exclusion,24,ikzunt,negative,30_40,paired_cs,no,yes,no,1814366,1814652
45,EC_only,exclusion,EC_only,exclusion,25,jaciyn,negative,50_60,paired_cs,yes,no,no,1815671,1815957
45,EC_only,exclusion,EC_only,exclusion,26,furasti,NA,NA,neither,no,yes,no,1816979,1817831
45,EC_only,exclusion,EC_only,exclusion,27,virlog,positive,70_80,paired_cs,no,no,yes,1818851,1819324
45,EC_only,exclusion,EC_only,exclusion,28,godacht,positive,50_60,paired_cs,no,yes,no,1820343,1820723
45,EC_only,exclusion,EC_only,exclusion,29,hiwawa,negative,90_10,paired_cs,yes,no,no,1821743,1822496
45,EC_only,exclusion,EC_only,exclusion,30,ampfong,NA,NA,neither,no,yes,no,1823516,1823611
45,EC_only,exclusion,EC_only,exclusion,31,ubajec,negative,30_40,paired_cs,no,no,yes,1824631,1824915
45,EC_only,exclusion,EC_only,exclusion,32,polust,NA,NA,neither,no,yes,no,1825934,1826232
45,EC_only,exclusion,EC_only,exclusion,33,imstind,NA,NA,neither,yes,no,no,1827251,1828003
45,EC_only,exclusion,EC_only,exclusion,34,faloilo,NA,NA,neither,no,yes,no,1829022,1829117
45,EC_only,exclusion,EC_only,exclusion,35,fuhrrud,negative,90_10,paired_cs,no,yes,no,1830136,1830231
45,EC_only,exclusion,EC_only,exclusion,36,kibono,NA,NA,neither,yes,no,no,1831250,1831440
45,EC_only,exclusion,EC_only,exclusion,37,kantekt,NA,NA,neither,no,yes,no,1832462,1832557
45,EC_only,exclusion,EC_only,exclusion,38,plistuk,NA,NA,neither,yes,no,no,1833577,1833672
45,EC_only,exclusion,EC_only,exclusion,39,schese,positive,30_40,paired_cs,no,yes,no,1834691,1834972
