subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
84,EC_subj_only,exclusion,0,subjective,cs8,1,first,30_40,no,yes,negative,9432.bmp,imstind,maske_10.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,492601,493505,493609,493653,493707,496117,502824,NA,505756
84,EC_subj_only,exclusion,1,subjective,cs7,1,first,30_40,no,yes,positive,8420.bmp,sprong,maske_2.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,yes,no,no,no,no,NA,NA,NA,NA,505932,506836,506940,506974,507028,509448,511889,NA,516710
84,EC_subj_only,exclusion,2,subjective,cs20,1,first,70_80,no,yes,negative,9920.bmp,offukt,maske_1.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,yes,no,no,NA,NA,NA,NA,516891,517795,517899,517983,518037,520407,524021,NA,529775
84,EC_subj_only,exclusion,3,subjective,cs25,1,first,90_10,no,no,positive,2091.bmp,kibono,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,yes,NA,NA,NA,NA,529953,530858,530962,531066,531120,533470,534791,NA,538456
84,EC_subj_only,exclusion,4,subjective,cs9,1,first,50_60,no,yes,positive,2340.bmp,botuyn,maske_9.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,yes,no,no,no,NA,NA,NA,NA,538634,539538,539642,539706,539760,542150,547142,NA,553665
84,EC_subj_only,exclusion,5,subjective,cs22,1,first,90_10,no,no,negative,9265.bmp,faloilo,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,yes,NA,NA,NA,NA,553842,554747,554851,554945,554999,557359,558542,NA,560789
84,EC_subj_only,exclusion,6,subjective,cs12,1,first,50_60,no,yes,negative,9421.bmp,stodeen,maske_9.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,yes,no,no,NA,NA,NA,NA,560967,561871,561975,562039,562093,564483,567417,NA,575689
84,EC_subj_only,exclusion,7,subjective,cs5,1,first,30_40,no,yes,positive,4220.bmp,emkruas,maske_2.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,yes,no,no,no,no,NA,NA,NA,NA,575866,576770,576874,576908,576962,579382,580738,NA,582649
84,EC_subj_only,exclusion,8,subjective,cs13,1,first,50_60,no,yes,positive,8190.bmp,kumutoa,maske_1.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,yes,no,no,no,NA,NA,NA,NA,582828,583733,583837,583901,583955,586345,588584,NA,599920
84,EC_subj_only,exclusion,9,subjective,cs21,1,first,90_10,no,no,positive,5994.bmp,uwimor,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,yes,NA,NA,NA,NA,600097,601001,601105,601209,601263,603614,605006,NA,605948
84,EC_subj_only,exclusion,10,subjective,cs19,1,first,70_80,no,yes,positive,5629.bmp,schese,maske_12.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,yes,no,no,NA,NA,NA,NA,606127,607031,607135,607219,607273,609643,610726,NA,611957
84,EC_subj_only,exclusion,11,subjective,cs16,1,first,70_80,no,yes,negative,2900.bmp,trupfan,maske_1.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,yes,no,NA,NA,NA,NA,612135,613039,613143,613217,613271,615651,617837,NA,621125
84,EC_subj_only,exclusion,12,subjective,cs6,1,first,30_40,no,yes,negative,6311.bmp,hilejin,maske_9.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,yes,no,no,no,NA,NA,NA,NA,621302,622206,622310,622354,622408,624818,627509,NA,630643
84,EC_subj_only,exclusion,13,subjective,cs15,1,first,70_80,no,yes,positive,2071.bmp,doscho,maske_12.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,yes,no,no,NA,NA,NA,NA,630822,631727,631831,631915,631969,634339,636763,NA,640134
84,EC_subj_only,exclusion,14,subjective,cs11,1,first,50_60,no,yes,positive,2160.bmp,furasti,maske_1.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,yes,no,no,no,no,NA,NA,NA,NA,640317,641221,641325,641379,641433,643833,644439,NA,649442
84,EC_subj_only,exclusion,15,subjective,cs3,1,first,30_40,no,yes,positive,2208.bmp,gowann,maske_5.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,649618,650523,650627,650671,650725,653135,658006,NA,665913
84,EC_subj_only,exclusion,16,subjective,cs1,1,first,30_40,yes,yes,positive,8170.bmp,NA,maske_3.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,yes,no,no,no,no,NA,NA,NA,NA,666107,667011,667115,667149,667203,669623,674628,NA,676791
84,EC_subj_only,exclusion,17,subjective,cs2,1,first,30_40,yes,yes,negative,9430.bmp,NA,maske_6.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,676968,677872,677976,678010,678064,680484,682605,NA,690505
84,EC_subj_only,exclusion,18,subjective,cs4,1,first,30_40,no,yes,negative,9400.bmp,zofoll,maske_3.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,690684,691588,691692,691726,691780,694200,695095,NA,696754
84,EC_subj_only,exclusion,19,subjective,cs26,1,first,90_10,no,no,negative,3300.bmp,frask,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,yes,NA,NA,NA,NA,696931,697835,697939,698043,698097,700447,701273,NA,702260
84,EC_subj_only,exclusion,20,subjective,cs18,1,first,70_80,no,yes,negative,6020.bmp,larnist,maske_3.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,yes,no,no,NA,NA,NA,NA,702443,703347,703451,703525,703579,705959,708468,NA,710875
84,EC_subj_only,exclusion,21,subjective,cs14,1,first,50_60,no,yes,negative,9182.bmp,novuui,maske_11.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,yes,no,no,NA,NA,NA,NA,711057,711961,712065,712119,712173,714573,716490,NA,718618
