subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,0,zofoll,NA,NA,neither,5,2621477,2629496
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,1,tewok,positive,50_60,paired_cs,12,2630516,2635497
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,2,oesgubi,NA,NA,neither,2,2636517,2641283
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,3,kumutoa,positive,50_60,distractor,6,2642302,2644823
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,4,jaciyn,negative,30_40,paired_cs,12,2645842,2648562
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,5,yosud,positive,90_10,paired_cs,9,2649581,2656131
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,6,polust,negative,50_60,paired_cs,8,2657149,2660426
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,7,imstind,negative,90_10,paired_cs,10,2661445,2664383
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,8,sleshen,NA,NA,neither,14,2665402,2670041
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,9,sprong,positive,90_10,paired_cs,12,2671059,2674674
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,10,noste,negative,90_10,paired_cs,15,2675692,2678850
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,11,hilejin,negative,70_80,distractor,19,2679869,2682465
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,12,ikzunt,NA,NA,neither,8,2683483,2688349
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,13,botsy,negative,30_40,distractor,5,2689367,2692766
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,14,nalber,positive,70_80,paired_cs,9,2693784,2697180
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,15,hiwawa,negative,30_40,paired_cs,13,2698199,2700352
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,16,kibono,positive,30_40,paired_cs,16,2701370,2703068
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,17,fonstir,positive,30_40,paired_cs,12,2704086,2706117
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,18,umeuken,positive,30_40,distractor,7,2707135,2710977
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,19,ampfong,NA,NA,neither,2,2711995,2716083
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,20,godacht,negative,90_10,paired_cs,1,2717102,2721740
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,21,kiwehon,positive,70_80,paired_cs,19,2722758,2726400
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,22,ursitz,positive,50_60,paired_cs,10,2727418,2730370
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,23,furasti,positive,50_60,paired_cs,13,2731389,2734028
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,24,schese,NA,NA,neither,6,2735046,2737309
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,25,obacu,NA,NA,neither,10,2738327,2742186
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,26,novuui,negative,50_60,paired_cs,10,2743204,2751268
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,27,stodeen,negative,70_80,paired_cs,6,2752288,2755806
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,28,medan,positive,30_40,paired_cs,14,2756825,2760221
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,29,uhnong,negative,90_10,distractor,11,2761239,2763170
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,30,muoror,negative,50_60,distractor,18,2764189,2767011
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,31,plonim,negative,50_60,paired_cs,2,2768029,2775323
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,32,larnist,NA,NA,neither,3,2776341,2779854
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,33,plistuk,negative,70_80,paired_cs,7,2780873,2790324
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,34,trupfan,negative,30_40,paired_cs,2,2791342,2794058
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,35,botuyn,positive,70_80,distractor,3,2795077,2798694
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,36,molkate,negative,70_80,paired_cs,3,2799712,2805391
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,37,misukor,positive,90_10,paired_cs,15,2806409,2811186
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,38,kantekt,positive,70_80,paired_cs,17,2812205,2814693
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,39,virlog,positive,90_10,distractor,14,2815712,2818890
