subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
79,EC_subj_only,exclusion,0,subjective,cs10,1,first,50_60,no,yes,negative,2141.bmp,stodeen,maske_2.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,150564,151468,151572,151626,151680,154080,156793,NA,159355
79,EC_subj_only,exclusion,1,subjective,cs25,1,first,90_10,no,no,positive,8370.bmp,misukor,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,yes,no,no,no,NA,NA,NA,NA,159515,160419,160523,160627,160681,163031,165691,NA,169699
79,EC_subj_only,exclusion,2,subjective,cs2,1,first,30_40,yes,yes,negative,9006.bmp,NA,maske_4.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,169851,170755,170859,170893,170947,173367,174294,NA,176664
79,EC_subj_only,exclusion,3,subjective,cs4,1,first,30_40,no,yes,negative,2900.bmp,tewok,maske_8.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,176817,177721,177825,177859,177913,180333,181127,NA,182806
79,EC_subj_only,exclusion,4,subjective,cs3,1,first,30_40,no,yes,positive,4606.bmp,offukt,maske_10.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,182957,183861,183965,184009,184063,186473,188250,NA,189228
79,EC_subj_only,exclusion,5,subjective,cs20,1,first,70_80,no,yes,negative,9182.bmp,permife,maske_10.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,189386,190290,190394,190478,190532,192902,194883,NA,196508
79,EC_subj_only,exclusion,6,subjective,cs17,1,first,70_80,no,yes,positive,2080.bmp,obacu,maske_10.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,yes,no,no,NA,NA,NA,NA,196662,197566,197670,197744,197798,200178,202161,NA,203995
79,EC_subj_only,exclusion,7,subjective,cs26,1,first,90_10,no,no,negative,9220.bmp,kiwehon,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,yes,NA,NA,NA,NA,204149,205053,205157,205251,205305,207665,208083,NA,210081
79,EC_subj_only,exclusion,8,subjective,cs6,1,first,30_40,no,yes,negative,9500.bmp,banzon,maske_10.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,210232,211136,211240,211284,211338,213748,214625,NA,215323
79,EC_subj_only,exclusion,9,subjective,cs13,1,first,50_60,no,yes,positive,1999.bmp,molkate,maske_9.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,yes,no,no,no,no,NA,NA,NA,NA,215478,216382,216486,216550,216604,218994,219665,NA,221906
