subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
35,EC_subj_only,inclusion,EC_subj_only,inclusion,0,botuyn,negative,NA,neither,none_correct,9265.bmp,9560.bmp,9432.bmp,9430.bmp,6570.1.bmp,8485.bmp,no,no,no,no,no,no,yes,2357668,2368394
35,EC_subj_only,inclusion,EC_subj_only,inclusion,1,polust,negative,50_60,paired_cs,2375.1.bmp,6020.bmp,9007.bmp,9400.bmp,6838.bmp,9050.bmp,2375.1.bmp,no,no,no,no,no,no,yes,2369460,2375794
35,EC_subj_only,inclusion,EC_subj_only,inclusion,2,ubajec,positive,30_40,distractor,none_correct,8330.bmp,2340.bmp,8080.bmp,5994.bmp,1999.bmp,8540.bmp,no,no,no,no,no,no,yes,2376856,2390174
35,EC_subj_only,inclusion,EC_subj_only,inclusion,3,virlog,positive,90_10,distractor,none_correct,2080.bmp,2550.bmp,4606.bmp,8420.bmp,7230.bmp,8496.bmp,no,no,no,no,no,no,yes,2391235,2396140
35,EC_subj_only,inclusion,EC_subj_only,inclusion,4,ursitz,negative,NA,neither,none_correct,6570.1.bmp,9342.bmp,9220.bmp,6530.bmp,2900.bmp,2053.bmp,no,no,no,no,no,no,yes,2397201,2401534
35,EC_subj_only,inclusion,EC_subj_only,inclusion,5,ikzunt,positive,NA,neither,none_correct,4622.bmp,7580.bmp,8370.bmp,2071.bmp,2209.bmp,2900.2.bmp,no,no,no,no,no,no,yes,2402595,2408689
35,EC_subj_only,inclusion,EC_subj_only,inclusion,6,kantekt,negative,30_40,distractor,none_correct,6838.bmp,7380.bmp,9182.bmp,3160.bmp,9400.bmp,6020.bmp,no,no,no,no,no,no,yes,2409751,2414734
35,EC_subj_only,inclusion,EC_subj_only,inclusion,7,doscho,positive,70_80,paired_cs,4220.bmp,8200.bmp,7502.bmp,2057.bmp,4220.bmp,2150.bmp,8470.bmp,no,yes,no,no,no,no,no,2415795,2422143
35,EC_subj_only,inclusion,EC_subj_only,inclusion,8,schese,positive,50_60,distractor,none_correct,2050.bmp,2058.bmp,2208.bmp,1650.bmp,8190.bmp,8080.bmp,no,no,no,no,no,no,yes,2423204,2427047
35,EC_subj_only,inclusion,EC_subj_only,inclusion,9,emkruas,positive,30_40,paired_cs,7470.bmp,8501.bmp,7502.bmp,2150.bmp,2091.bmp,7470.bmp,8200.bmp,no,no,no,no,no,no,yes,2428108,2430973
35,EC_subj_only,inclusion,EC_subj_only,inclusion,10,fuhrrud,positive,50_60,paired_cs,1440.bmp,2791.bmp,1440.bmp,7330.bmp,2209.bmp,2340.bmp,2070.bmp,no,no,no,no,no,no,yes,2432034,2435419
35,EC_subj_only,inclusion,EC_subj_only,inclusion,11,sprong,negative,50_60,paired_cs,9331.bmp,9400.bmp,9280.bmp,9331.bmp,3550.bmp,9430.bmp,6831.bmp,no,no,no,no,no,no,yes,2436480,2443201
35,EC_subj_only,inclusion,EC_subj_only,inclusion,12,faloilo,negative,30_40,paired_cs,2750.bmp,2375.1.bmp,9342.bmp,2750.bmp,9520.bmp,2141.bmp,2900.bmp,no,no,no,no,no,no,yes,2444262,2450461
35,EC_subj_only,inclusion,EC_subj_only,inclusion,13,nalber,negative,NA,neither,none_correct,6242.bmp,3300.bmp,2750.bmp,9340.bmp,9830.bmp,9000.bmp,no,no,no,no,no,no,yes,2451522,2455534
35,EC_subj_only,inclusion,EC_subj_only,inclusion,14,gowann,positive,50_60,paired_cs,7350.bmp,7470.bmp,5994.bmp,7580.bmp,7350.bmp,1650.bmp,4622.bmp,no,no,no,no,no,no,yes,2456597,2459768
35,EC_subj_only,inclusion,EC_subj_only,inclusion,15,godacht,positive,NA,neither,none_correct,4606.bmp,1710.bmp,4220.bmp,2311.bmp,1463.bmp,5830.bmp,no,no,no,no,no,no,yes,2460830,2465050
35,EC_subj_only,inclusion,EC_subj_only,inclusion,16,fonstir,negative,90_10,paired_cs,2276.bmp,9560.bmp,3160.bmp,9340.bmp,9520.bmp,9920.bmp,2276.bmp,no,no,no,yes,no,no,no,2466112,2476780
35,EC_subj_only,inclusion,EC_subj_only,inclusion,17,uhnong,negative,70_80,paired_cs,9050.bmp,9180.bmp,9920.bmp,1525.bmp,6242.bmp,9050.bmp,9280.bmp,no,no,no,no,no,no,yes,2477842,2479512
35,EC_subj_only,inclusion,EC_subj_only,inclusion,18,novuui,negative,70_80,paired_cs,9342.bmp,3550.bmp,6530.bmp,9006.bmp,9342.bmp,9561.bmp,9102.bmp,no,no,no,no,no,no,yes,2480574,2482138
