subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
45,EC_only,exclusion,0,valence_only,cs4,1,first,30_40,no,yes,negative,9102.bmp,ikzunt,maske_10.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98124,99027,99130,99163,99216,101636,NA,NA,103098
45,EC_only,exclusion,1,valence_only,cs22,1,first,90_10,no,no,negative,9180.bmp,fuhrrud,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103259,104163,104266,104359,104412,106772,NA,NA,106850
45,EC_only,exclusion,2,valence_only,cs5,1,first,30_40,no,yes,positive,2150.bmp,fonstir,maske_2.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106980,107883,107986,108019,108072,110492,NA,NA,110570
45,EC_only,exclusion,3,valence_only,cs13,1,first,50_60,no,yes,positive,2070.bmp,banzon,maske_5.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110714,111617,111720,111773,111826,114226,NA,NA,114456
45,EC_only,exclusion,4,valence_only,cs11,1,first,50_60,no,yes,positive,2160.bmp,emkruas,maske_5.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114597,115500,115603,115656,115709,118109,NA,NA,118572
45,EC_only,exclusion,5,valence_only,cs12,1,first,50_60,no,yes,negative,2750.bmp,gowann,maske_5.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118715,119619,119722,119785,119838,122228,NA,NA,122305
45,EC_only,exclusion,6,valence_only,cs14,1,first,50_60,no,yes,negative,6831.bmp,jaciyn,maske_2.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122445,123348,123451,123514,123567,125957,NA,NA,126035
45,EC_only,exclusion,7,valence_only,cs24,1,first,90_10,no,no,negative,6311.bmp,hiwawa,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126196,127099,127202,127295,127348,129708,NA,NA,129789
45,EC_only,exclusion,8,valence_only,cs9,1,first,50_60,no,yes,positive,4622.bmp,godacht,maske_4.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129927,130830,130933,130986,131039,133439,NA,NA,133516
45,EC_only,exclusion,9,valence_only,cs17,1,first,70_80,no,yes,positive,2208.bmp,noste,maske_4.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133670,134574,134677,134760,134813,137183,NA,NA,137261
