subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_dk,time_vm_form,time_vm_blank
12,EC_only,exclusion,EC_only,exclusion,0,yosud,negative,30_40,paired_cs,no,yes,no,2301732,2306636
12,EC_only,exclusion,EC_only,exclusion,1,zofoll,NA,NA,neither,no,no,yes,2307657,2311410
12,EC_only,exclusion,EC_only,exclusion,2,uwimor,positive,90_10,paired_cs,yes,no,no,2312429,2314969
12,EC_only,exclusion,EC_only,exclusion,3,hiwawa,NA,NA,neither,no,no,yes,2315988,2317876
12,EC_only,exclusion,EC_only,exclusion,4,trupfan,NA,NA,neither,no,no,yes,2318895,2320020
12,EC_only,exclusion,EC_only,exclusion,5,emkruas,NA,NA,neither,no,yes,no,2321039,2324630
12,EC_only,exclusion,EC_only,exclusion,6,fonstir,NA,NA,neither,no,no,yes,2325649,2328476
12,EC_only,exclusion,EC_only,exclusion,7,virlog,NA,NA,neither,yes,no,no,2329495,2334099
12,EC_only,exclusion,EC_only,exclusion,8,kibono,negative,70_80,paired_cs,no,no,yes,2335118,2336721
12,EC_only,exclusion,EC_only,exclusion,9,oesgubi,NA,NA,neither,no,no,yes,2337740,2339247
12,EC_only,exclusion,EC_only,exclusion,10,doscho,positive,30_40,paired_cs,no,no,yes,2340269,2342812
12,EC_only,exclusion,EC_only,exclusion,11,pimuide,positive,70_80,paired_cs,no,yes,no,2343832,2350063
12,EC_only,exclusion,EC_only,exclusion,12,schese,negative,30_40,paired_cs,no,no,yes,2351082,2352590
12,EC_only,exclusion,EC_only,exclusion,13,jaciyn,negative,50_60,paired_cs,no,no,yes,2353609,2354928
12,EC_only,exclusion,EC_only,exclusion,14,tewok,NA,NA,neither,no,no,yes,2355951,2357176
12,EC_only,exclusion,EC_only,exclusion,15,plistuk,positive,50_60,paired_cs,no,no,yes,2358195,2360735
12,EC_only,exclusion,EC_only,exclusion,16,obacu,positive,70_80,paired_cs,no,no,yes,2361755,2365608
12,EC_only,exclusion,EC_only,exclusion,17,furasti,positive,50_60,paired_cs,yes,no,no,2366627,2369459
12,EC_only,exclusion,EC_only,exclusion,18,misukor,negative,90_10,paired_cs,no,no,yes,2370478,2373222
12,EC_only,exclusion,EC_only,exclusion,19,plonim,NA,NA,neither,no,no,yes,2374242,2375941
12,EC_only,exclusion,EC_only,exclusion,20,hilejin,NA,NA,neither,yes,no,no,2376961,2383288
12,EC_only,exclusion,EC_only,exclusion,21,kumutoa,negative,50_60,paired_cs,no,no,yes,2384307,2385818
12,EC_only,exclusion,EC_only,exclusion,22,molkate,negative,90_10,paired_cs,no,no,yes,2386837,2389567
12,EC_only,exclusion,EC_only,exclusion,23,fuhrrud,positive,30_40,paired_cs,no,no,yes,2390586,2392837
12,EC_only,exclusion,EC_only,exclusion,24,offukt,positive,90_10,paired_cs,no,yes,no,2393856,2400246
12,EC_only,exclusion,EC_only,exclusion,25,sprong,positive,90_10,paired_cs,yes,no,no,2401265,2403058
12,EC_only,exclusion,EC_only,exclusion,26,medan,NA,NA,neither,no,no,yes,2404077,2405873
12,EC_only,exclusion,EC_only,exclusion,27,frask,negative,90_10,paired_cs,no,yes,no,2406892,2409150
12,EC_only,exclusion,EC_only,exclusion,28,botuyn,positive,30_40,paired_cs,no,no,yes,2410169,2414502
12,EC_only,exclusion,EC_only,exclusion,29,nalber,negative,70_80,paired_cs,no,no,yes,2415521,2417029
12,EC_only,exclusion,EC_only,exclusion,30,ursitz,NA,NA,neither,no,no,yes,2418048,2420595
12,EC_only,exclusion,EC_only,exclusion,31,botsy,negative,50_60,paired_cs,no,no,yes,2421614,2423869
12,EC_only,exclusion,EC_only,exclusion,32,uhnong,positive,50_60,paired_cs,no,no,yes,2424888,2427426
12,EC_only,exclusion,EC_only,exclusion,33,gowann,NA,NA,neither,no,no,yes,2428445,2431076
12,EC_only,exclusion,EC_only,exclusion,34,sleshen,negative,30_40,paired_cs,no,no,yes,2432095,2434261
12,EC_only,exclusion,EC_only,exclusion,35,imstind,NA,NA,neither,no,no,yes,2435280,2436408
12,EC_only,exclusion,EC_only,exclusion,36,banzon,positive,70_80,paired_cs,no,no,yes,2437427,2439971
12,EC_only,exclusion,EC_only,exclusion,37,ampfong,NA,NA,neither,no,no,yes,2440990,2442121
12,EC_only,exclusion,EC_only,exclusion,38,kantekt,NA,NA,neither,no,no,yes,2443141,2445030
12,EC_only,exclusion,EC_only,exclusion,39,sebjukt,negative,70_80,paired_cs,no,no,yes,2446049,2447747
