subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_dk,time_vm_form,time_vm_blank
61,EC_only,exclusion,EC_only,exclusion,0,yosud,positive,70_80,paired_cs,no,no,yes,2114112,2122660
61,EC_only,exclusion,EC_only,exclusion,1,ikzunt,NA,NA,neither,no,yes,no,2123680,2129936
61,EC_only,exclusion,EC_only,exclusion,2,ursitz,NA,NA,neither,no,no,yes,2130955,2132947
61,EC_only,exclusion,EC_only,exclusion,3,schese,positive,50_60,paired_cs,no,no,yes,2133966,2137193
61,EC_only,exclusion,EC_only,exclusion,4,kibono,positive,50_60,paired_cs,yes,no,no,2138214,2140585
61,EC_only,exclusion,EC_only,exclusion,5,furasti,positive,30_40,paired_cs,no,no,yes,2141604,2145218
61,EC_only,exclusion,EC_only,exclusion,6,kiwehon,NA,NA,neither,no,yes,no,2146237,2152405
61,EC_only,exclusion,EC_only,exclusion,7,larnist,NA,NA,neither,no,no,yes,2153424,2157702
61,EC_only,exclusion,EC_only,exclusion,8,trupfan,negative,50_60,paired_cs,no,yes,no,2158724,2167182
61,EC_only,exclusion,EC_only,exclusion,9,permife,negative,30_40,paired_cs,no,no,yes,2168201,2170857
61,EC_only,exclusion,EC_only,exclusion,10,emkruas,NA,NA,neither,yes,no,no,2171876,2177950
61,EC_only,exclusion,EC_only,exclusion,11,tewok,negative,70_80,paired_cs,no,no,yes,2178969,2180488
61,EC_only,exclusion,EC_only,exclusion,12,laumens,NA,NA,neither,no,no,yes,2181526,2182477
61,EC_only,exclusion,EC_only,exclusion,13,polust,negative,90_10,paired_cs,no,yes,no,2183496,2185210
61,EC_only,exclusion,EC_only,exclusion,14,oesgubi,negative,90_10,paired_cs,no,yes,no,2186229,2192122
61,EC_only,exclusion,EC_only,exclusion,15,obacu,negative,90_10,paired_cs,no,yes,no,2193141,2197395
61,EC_only,exclusion,EC_only,exclusion,16,stodeen,positive,90_10,paired_cs,yes,no,no,2198414,2200030
61,EC_only,exclusion,EC_only,exclusion,17,molkate,NA,NA,neither,no,no,yes,2201049,2202952
61,EC_only,exclusion,EC_only,exclusion,18,noste,negative,50_60,paired_cs,no,no,yes,2203971,2205770
61,EC_only,exclusion,EC_only,exclusion,19,hilejin,NA,NA,neither,yes,no,no,2206789,2208879
61,EC_only,exclusion,EC_only,exclusion,20,offukt,NA,NA,neither,no,no,yes,2209898,2211417
61,EC_only,exclusion,EC_only,exclusion,21,sprong,positive,90_10,paired_cs,yes,no,no,2212439,2213772
61,EC_only,exclusion,EC_only,exclusion,22,fuhrrud,positive,70_80,paired_cs,no,no,yes,2214791,2216783
61,EC_only,exclusion,EC_only,exclusion,23,nalber,positive,50_60,paired_cs,no,no,yes,2217802,2219127
61,EC_only,exclusion,EC_only,exclusion,24,medan,NA,NA,neither,no,yes,no,2220146,2226235
61,EC_only,exclusion,EC_only,exclusion,25,fonstir,NA,NA,neither,no,no,yes,2227258,2228583
61,EC_only,exclusion,EC_only,exclusion,26,virlog,positive,30_40,paired_cs,no,no,yes,2229602,2232459
61,EC_only,exclusion,EC_only,exclusion,27,plistuk,negative,70_80,paired_cs,no,yes,no,2233478,2240015
61,EC_only,exclusion,EC_only,exclusion,28,hiwawa,negative,30_40,paired_cs,no,no,yes,2241034,2244259
61,EC_only,exclusion,EC_only,exclusion,29,banzon,positive,70_80,paired_cs,no,no,yes,2245278,2248975
61,EC_only,exclusion,EC_only,exclusion,30,uwimor,NA,NA,neither,yes,no,no,2249995,2253317
61,EC_only,exclusion,EC_only,exclusion,31,muoror,positive,30_40,paired_cs,no,no,yes,2254336,2256044
61,EC_only,exclusion,EC_only,exclusion,32,novuui,NA,NA,neither,no,no,yes,2257063,2258201
61,EC_only,exclusion,EC_only,exclusion,33,pimuide,positive,90_10,paired_cs,no,yes,no,2259220,2266353
61,EC_only,exclusion,EC_only,exclusion,34,frask,NA,NA,neither,no,no,yes,2267375,2269085
61,EC_only,exclusion,EC_only,exclusion,35,faloilo,negative,30_40,paired_cs,no,no,yes,2270104,2271241
61,EC_only,exclusion,EC_only,exclusion,36,kantekt,negative,70_80,paired_cs,yes,no,no,2272260,2274443
61,EC_only,exclusion,EC_only,exclusion,37,sebjukt,negative,50_60,paired_cs,no,no,yes,2275463,2277750
61,EC_only,exclusion,EC_only,exclusion,38,umeuken,NA,NA,neither,no,no,yes,2278773,2280476
61,EC_only,exclusion,EC_only,exclusion,39,ampfong,NA,NA,neither,yes,no,no,2281496,2285100
