subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank
62,EC_subj_only,inclusion,EC_subj_only,inclusion,0,botuyn,positive,90_10,paired_cs,12,2842733,2848781
62,EC_subj_only,inclusion,EC_subj_only,inclusion,1,trupfan,NA,NA,neither,2,2849801,2853525
62,EC_subj_only,inclusion,EC_subj_only,inclusion,2,doscho,NA,NA,neither,16,2854544,2858270
62,EC_subj_only,inclusion,EC_subj_only,inclusion,3,pimuide,negative,50_60,paired_cs,6,2859289,2867768
62,EC_subj_only,inclusion,EC_subj_only,inclusion,4,sprong,negative,90_10,paired_cs,2,2868787,2871944
62,EC_subj_only,inclusion,EC_subj_only,inclusion,5,godacht,NA,NA,neither,6,2872963,2876336
62,EC_subj_only,inclusion,EC_subj_only,inclusion,6,kumutoa,positive,30_40,paired_cs,14,2877354,2879838
62,EC_subj_only,inclusion,EC_subj_only,inclusion,7,jaciyn,NA,NA,neither,1,2880857,2884252
62,EC_subj_only,inclusion,EC_subj_only,inclusion,8,plistuk,NA,NA,neither,14,2885270,2887978
62,EC_subj_only,inclusion,EC_subj_only,inclusion,9,kantekt,negative,30_40,paired_cs,14,2888996,2894939
62,EC_subj_only,inclusion,EC_subj_only,inclusion,10,noste,negative,50_60,paired_cs,16,2895957,2899449
62,EC_subj_only,inclusion,EC_subj_only,inclusion,11,ikzunt,NA,NA,neither,10,2900468,2903750
62,EC_subj_only,inclusion,EC_subj_only,inclusion,12,hilejin,NA,NA,neither,11,2904769,2907476
62,EC_subj_only,inclusion,EC_subj_only,inclusion,13,faloilo,negative,30_40,paired_cs,8,2908496,2914247
62,EC_subj_only,inclusion,EC_subj_only,inclusion,14,frask,positive,50_60,paired_cs,12,2915265,2919210
62,EC_subj_only,inclusion,EC_subj_only,inclusion,15,stodeen,positive,70_80,paired_cs,13,2920230,2924162
62,EC_subj_only,inclusion,EC_subj_only,inclusion,16,botsy,negative,90_10,paired_cs,13,2925181,2930694
62,EC_subj_only,inclusion,EC_subj_only,inclusion,17,hiwawa,negative,70_80,paired_cs,9,2931712,2935211
62,EC_subj_only,inclusion,EC_subj_only,inclusion,18,banzon,positive,90_10,paired_cs,9,2936230,2939256
62,EC_subj_only,inclusion,EC_subj_only,inclusion,19,uhnong,positive,50_60,paired_cs,6,2940275,2945097
62,EC_subj_only,inclusion,EC_subj_only,inclusion,20,plonim,negative,30_40,paired_cs,7,2946115,2949372
62,EC_subj_only,inclusion,EC_subj_only,inclusion,21,zofoll,positive,70_80,paired_cs,6,2950403,2953667
62,EC_subj_only,inclusion,EC_subj_only,inclusion,22,yosud,NA,NA,neither,6,2954685,2956480
62,EC_subj_only,inclusion,EC_subj_only,inclusion,23,virlog,NA,NA,neither,6,2957500,2963438
62,EC_subj_only,inclusion,EC_subj_only,inclusion,24,laumens,negative,50_60,paired_cs,13,2964456,2966493
62,EC_subj_only,inclusion,EC_subj_only,inclusion,25,permife,NA,NA,neither,5,2967511,2970099
62,EC_subj_only,inclusion,EC_subj_only,inclusion,26,umeuken,positive,50_60,paired_cs,9,2971117,2974383
62,EC_subj_only,inclusion,EC_subj_only,inclusion,27,misukor,positive,30_40,paired_cs,8,2975402,2977871
62,EC_subj_only,inclusion,EC_subj_only,inclusion,28,ursitz,NA,NA,neither,10,2978889,2982261
62,EC_subj_only,inclusion,EC_subj_only,inclusion,29,gowann,positive,70_80,paired_cs,12,2983279,2986524
62,EC_subj_only,inclusion,EC_subj_only,inclusion,30,emkruas,negative,90_10,paired_cs,6,2987543,2992032
62,EC_subj_only,inclusion,EC_subj_only,inclusion,31,uwimor,NA,NA,neither,7,2993050,2997205
62,EC_subj_only,inclusion,EC_subj_only,inclusion,32,kibono,positive,90_10,paired_cs,5,2998223,3001258
62,EC_subj_only,inclusion,EC_subj_only,inclusion,33,fonstir,NA,NA,neither,12,3002276,3004973
62,EC_subj_only,inclusion,EC_subj_only,inclusion,34,fuhrrud,NA,NA,neither,12,3005992,3007558
62,EC_subj_only,inclusion,EC_subj_only,inclusion,35,offukt,negative,70_80,paired_cs,4,3008577,3012064
62,EC_subj_only,inclusion,EC_subj_only,inclusion,36,nalber,NA,NA,neither,6,3013082,3017368
62,EC_subj_only,inclusion,EC_subj_only,inclusion,37,ampfong,negative,70_80,paired_cs,14,3018386,3025051
62,EC_subj_only,inclusion,EC_subj_only,inclusion,38,kiwehon,positive,30_40,paired_cs,9,3026070,3029369
62,EC_subj_only,inclusion,EC_subj_only,inclusion,39,larnist,NA,NA,neither,8,3030387,3033084
