subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
26,EC_subj_obj,normal,0,objective,cs5,1,first,30_40,no,yes,positive,8170.bmp,kibono,maske_9.bmp,40,50,2410,noste,godacht,kibono,laumens,unpaired,other_cs,current_cs,other_cs,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,yes,445639,446542,446645,446688,446741,449151,NA,453200,462238
26,EC_subj_obj,normal,1,objective,cs13,1,first,50_60,no,yes,positive,2150.bmp,frask,maske_1.bmp,60,50,2390,ubajec,sebjukt,frask,gowann,unpaired,other_cs,current_cs,other_cs,no,yes,NA,NA,NA,NA,NA,NA,no,yes,no,no,462393,463296,463399,463462,463515,465905,NA,470257,472891
26,EC_subj_obj,normal,2,subjective,cs24,1,first,90_10,no,no,negative,9342.bmp,ikzunt,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,yes,NA,NA,NA,NA,473052,473955,474058,474151,474204,476564,479565,NA,489425
26,EC_subj_obj,normal,3,objective,cs14,1,first,50_60,no,yes,negative,2053.bmp,zofoll,maske_8.bmp,60,50,2390,zofoll,kantekt,yosud,uhnong,current_cs,unpaired,other_cs,other_cs,no,yes,NA,NA,NA,NA,NA,NA,no,no,yes,no,489584,490488,490591,490654,490707,493097,NA,502755,506255
26,EC_subj_obj,normal,4,subjective,cs2,1,first,30_40,yes,yes,negative,6242.bmp,NA,maske_2.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,506408,507312,507415,507448,507501,509921,511125,NA,515956
26,EC_subj_obj,normal,5,objective,cs10,1,first,50_60,no,yes,negative,2375.1.bmp,uhnong,maske_10.bmp,60,50,2390,zofoll,uhnong,kantekt,yosud,other_cs,current_cs,unpaired,other_cs,yes,no,NA,NA,NA,NA,NA,NA,no,yes,no,no,516119,517022,517125,517188,517241,519631,NA,523831,528386
26,EC_subj_obj,normal,6,objective,cs11,1,first,50_60,no,yes,positive,7470.bmp,gowann,maske_1.bmp,60,50,2390,frask,ubajec,gowann,sebjukt,other_cs,unpaired,current_cs,other_cs,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,yes,528528,529431,529534,529597,529650,532040,NA,534321,538548
26,EC_subj_obj,normal,7,subjective,cs25,1,first,90_10,no,no,positive,7330.bmp,imstind,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,yes,NA,NA,NA,NA,538728,539632,539735,539838,539891,542241,551178,NA,554252
26,EC_subj_obj,normal,8,subjective,cs15,1,first,70_80,no,yes,positive,2040.bmp,virlog,maske_3.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,yes,NA,NA,NA,NA,554432,555335,555438,555521,555574,557944,559221,NA,563823
26,EC_subj_obj,normal,9,objective,cs21,1,first,90_10,no,no,positive,5594.bmp,kiwehon,NA,100,50,2350,kiwehon,stodeen,furasti,imstind,current_cs,other_cs,unpaired,other_cs,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,yes,564003,564907,565010,565113,565166,567516,NA,569017,572359
