subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
46,EC_only,inclusion,0,valence_only,cs3,1,first,30_40,no,yes,positive,2071.bmp,ubajec,maske_12.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107337,108240,108343,108376,108429,110849,NA,NA,116503
46,EC_only,inclusion,1,valence_only,cs26,1,first,90_10,no,no,negative,2053.bmp,ampfong,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116686,117589,117692,117795,117848,120198,NA,NA,124035
46,EC_only,inclusion,2,valence_only,cs2,1,first,30_40,yes,yes,negative,2750.bmp,NA,maske_9.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124182,125086,125189,125222,125275,127695,NA,NA,130443
46,EC_only,inclusion,3,valence_only,cs16,1,first,70_80,no,yes,negative,9041.bmp,botsy,maske_10.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130610,131514,131617,131700,131753,134123,NA,NA,137490
46,EC_only,inclusion,4,valence_only,cs23,1,first,90_10,no,no,positive,8420.bmp,schese,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137655,138558,138661,138764,138817,141167,NA,NA,142937
46,EC_only,inclusion,5,valence_only,cs17,1,first,70_80,no,yes,positive,8080.bmp,larnist,maske_12.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143104,144007,144110,144183,144236,146616,NA,NA,148386
46,EC_only,inclusion,6,valence_only,cs13,1,first,50_60,no,yes,positive,4606.bmp,ursitz,maske_9.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148567,149471,149574,149627,149680,152080,NA,NA,153390
46,EC_only,inclusion,7,valence_only,cs1,1,first,30_40,yes,yes,positive,5594.bmp,NA,maske_4.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153527,154430,154533,154566,154619,157039,NA,NA,158724
46,EC_only,inclusion,8,valence_only,cs22,1,first,90_10,no,no,negative,1525.bmp,ikzunt,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158872,159776,159879,159982,160035,162385,NA,NA,163619
46,EC_only,inclusion,9,valence_only,cs11,1,first,50_60,no,yes,positive,7502.bmp,gowann,maske_7.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163781,164684,164787,164840,164894,167294,NA,NA,168372
