subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank
41,EC_only,normal,EC_only,normal,0,noste,negative,30_40,paired_cs,5,2460507,2466922
41,EC_only,normal,EC_only,normal,1,plistuk,negative,70_80,paired_cs,5,2467941,2470893
41,EC_only,normal,EC_only,normal,2,hiwawa,positive,50_60,paired_cs,9,2471912,2476881
41,EC_only,normal,EC_only,normal,3,muoror,positive,70_80,paired_cs,5,2477900,2485154
41,EC_only,normal,EC_only,normal,4,kantekt,positive,90_10,paired_cs,5,2486173,2489465
41,EC_only,normal,EC_only,normal,5,ubajec,positive,50_60,paired_cs,4,2490484,2493085
41,EC_only,normal,EC_only,normal,6,larnist,positive,50_60,paired_cs,12,2494104,2499901
41,EC_only,normal,EC_only,normal,7,godacht,negative,70_80,paired_cs,12,2500919,2504543
41,EC_only,normal,EC_only,normal,8,hilejin,NA,NA,neither,12,2505561,2511674
41,EC_only,normal,EC_only,normal,9,misukor,negative,50_60,paired_cs,6,2512693,2517111
41,EC_only,normal,EC_only,normal,10,ampfong,NA,NA,neither,13,2518129,2522197
41,EC_only,normal,EC_only,normal,11,faloilo,NA,NA,neither,13,2523215,2525942
41,EC_only,normal,EC_only,normal,12,nalber,NA,NA,neither,13,2526960,2529663
41,EC_only,normal,EC_only,normal,13,laumens,negative,90_10,paired_cs,12,2530683,2533865
41,EC_only,normal,EC_only,normal,14,polust,NA,NA,neither,11,2534883,2537830
41,EC_only,normal,EC_only,normal,15,uwimor,NA,NA,neither,7,2538849,2541804
41,EC_only,normal,EC_only,normal,16,zofoll,NA,NA,neither,5,2542822,2547580
41,EC_only,normal,EC_only,normal,17,kiwehon,positive,90_10,paired_cs,6,2548598,2555296
41,EC_only,normal,EC_only,normal,18,sprong,negative,50_60,paired_cs,9,2556314,2562782
41,EC_only,normal,EC_only,normal,19,tewok,negative,90_10,paired_cs,7,2563801,2574132
41,EC_only,normal,EC_only,normal,20,fuhrrud,negative,70_80,paired_cs,11,2575151,2581826
41,EC_only,normal,EC_only,normal,21,obacu,NA,NA,neither,6,2582845,2586262
41,EC_only,normal,EC_only,normal,22,emkruas,NA,NA,neither,5,2587281,2592277
41,EC_only,normal,EC_only,normal,23,yosud,positive,30_40,paired_cs,9,2593295,2597040
41,EC_only,normal,EC_only,normal,24,offukt,positive,70_80,paired_cs,6,2598059,2600907
41,EC_only,normal,EC_only,normal,25,gowann,NA,NA,neither,7,2601927,2605901
41,EC_only,normal,EC_only,normal,26,umeuken,NA,NA,neither,12,2606922,2618393
41,EC_only,normal,EC_only,normal,27,botuyn,NA,NA,neither,9,2619412,2626891
41,EC_only,normal,EC_only,normal,28,plonim,negative,90_10,paired_cs,15,2627910,2631764
41,EC_only,normal,EC_only,normal,29,virlog,negative,30_40,paired_cs,13,2632783,2636187
41,EC_only,normal,EC_only,normal,30,imstind,NA,NA,neither,13,2637207,2639367
41,EC_only,normal,EC_only,normal,31,botsy,NA,NA,neither,12,2640385,2643094
41,EC_only,normal,EC_only,normal,32,oesgubi,negative,50_60,paired_cs,8,2644112,2646944
41,EC_only,normal,EC_only,normal,33,kibono,positive,70_80,paired_cs,9,2647964,2649998
41,EC_only,normal,EC_only,normal,34,ursitz,negative,30_40,paired_cs,7,2651017,2660534
41,EC_only,normal,EC_only,normal,35,ikzunt,positive,30_40,paired_cs,8,2661553,2665300
41,EC_only,normal,EC_only,normal,36,doscho,positive,30_40,paired_cs,9,2666319,2670838
41,EC_only,normal,EC_only,normal,37,novuui,positive,90_10,paired_cs,10,2671856,2677281
41,EC_only,normal,EC_only,normal,38,jaciyn,NA,NA,neither,10,2678299,2689972
41,EC_only,normal,EC_only,normal,39,banzon,NA,NA,neither,6,2690990,2701651
