subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
30,EC_subj_only,inclusion,0,subjective,cs20,1,first,70_80,no,yes,negative,9500.bmp,nalber,maske_7.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,yes,no,no,no,NA,NA,NA,NA,127268,128173,128277,128361,128415,130785,133648,NA,137657
30,EC_subj_only,inclusion,1,subjective,cs9,1,first,50_60,no,yes,positive,2058.bmp,schese,maske_3.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,137854,138758,138862,138916,138970,141371,143835,NA,146946
30,EC_subj_only,inclusion,2,subjective,cs3,1,first,30_40,no,yes,positive,8470.bmp,misukor,maske_10.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,147128,148033,148137,148181,148235,150645,155524,NA,159895
30,EC_subj_only,inclusion,3,subjective,cs1,1,first,30_40,yes,yes,positive,5629.bmp,NA,maske_9.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,160101,161006,161110,161154,161208,163618,165146,NA,167572
30,EC_subj_only,inclusion,4,subjective,cs4,1,first,30_40,no,yes,negative,6242.bmp,doscho,maske_3.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,167768,168672,168776,168820,168875,171285,172683,NA,174006
30,EC_subj_only,inclusion,5,subjective,cs6,1,first,30_40,no,yes,negative,9102.bmp,larnist,maske_9.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,174203,175108,175212,175256,175310,177720,179195,NA,181272
30,EC_subj_only,inclusion,6,subjective,cs8,1,first,30_40,no,yes,negative,9920.bmp,ampfong,maske_8.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,181458,182363,182467,182511,182565,184975,187722,NA,188902
30,EC_subj_only,inclusion,7,subjective,cs5,1,first,30_40,no,yes,positive,5460.bmp,furasti,maske_2.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,189087,189991,190095,190129,190183,192603,193837,NA,195089
30,EC_subj_only,inclusion,8,subjective,cs24,1,first,90_10,no,no,negative,2710.bmp,uwimor,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,yes,no,NA,NA,NA,NA,195264,196169,196273,196377,196431,198781,199777,NA,203507
30,EC_subj_only,inclusion,9,subjective,cs16,1,first,70_80,no,yes,negative,9280.bmp,pimuide,maske_2.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,yes,no,NA,NA,NA,NA,203687,204591,204695,204779,204833,207203,208099,NA,209504
30,EC_subj_only,inclusion,10,subjective,cs26,1,first,90_10,no,no,negative,9421.bmp,laumens,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,yes,NA,NA,NA,NA,209694,210599,210703,210797,210851,213211,214243,NA,217293
30,EC_subj_only,inclusion,11,subjective,cs18,1,first,70_80,no,yes,negative,9342.bmp,kantekt,maske_6.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,yes,no,NA,NA,NA,NA,217493,218398,218502,218576,218630,221010,222431,NA,223099
30,EC_subj_only,inclusion,12,subjective,cs15,1,first,70_80,no,yes,positive,1440.bmp,offukt,maske_12.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,yes,no,no,NA,NA,NA,NA,223304,224208,224312,224396,224450,226820,227901,NA,229898
30,EC_subj_only,inclusion,13,subjective,cs7,1,first,30_40,no,yes,positive,7502.bmp,imstind,maske_12.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,yes,no,no,no,NA,NA,NA,NA,230092,230996,231100,231134,231188,233608,234362,NA,237114
30,EC_subj_only,inclusion,14,subjective,cs12,1,first,50_60,no,yes,negative,6020.bmp,oesgubi,maske_1.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,yes,no,no,no,NA,NA,NA,NA,237302,238207,238311,238366,238420,240820,241866,NA,243649
30,EC_subj_only,inclusion,15,subjective,cs23,1,first,90_10,no,no,positive,2208.bmp,faloilo,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,yes,no,no,NA,NA,NA,NA,243831,244735,244839,244943,244997,247347,248683,NA,250343
30,EC_subj_only,inclusion,16,subjective,cs19,1,first,70_80,no,yes,positive,8501.bmp,jaciyn,maske_4.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,yes,no,no,NA,NA,NA,NA,250541,251445,251549,251633,251687,254057,256652,NA,258738
30,EC_subj_only,inclusion,17,subjective,cs2,1,first,30_40,yes,yes,negative,2141.bmp,NA,maske_8.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,yes,no,no,no,NA,NA,NA,NA,258933,259838,259942,259976,260030,262450,263837,NA,266553
