subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
37,EC_subj_obj,normal,EC_subj_obj,normal,0,uhnong,positive,90_10,paired_cs,2900.2.bmp,2900.2.bmp,5629.bmp,2311.bmp,2208.bmp,2050.bmp,2080.bmp,yes,no,no,no,no,no,no,2578961,2585329
37,EC_subj_obj,normal,EC_subj_obj,normal,1,obacu,positive,NA,neither,none_correct,2311.bmp,8470.bmp,5460.bmp,2150.bmp,8370.bmp,5994.bmp,yes,no,no,no,no,no,no,2586390,2595327
37,EC_subj_obj,normal,EC_subj_obj,normal,2,larnist,positive,30_40,paired_cs,4622.bmp,7350.bmp,4622.bmp,2550.bmp,5594.bmp,5910.bmp,8190.bmp,no,no,yes,no,no,no,no,2596388,2601062
37,EC_subj_obj,normal,EC_subj_obj,normal,3,permife,negative,50_60,distractor,9342.bmp,9340.bmp,9050.bmp,9342.bmp,6570.1.bmp,9400.bmp,1525.bmp,no,no,yes,no,no,no,no,2602123,2607852
37,EC_subj_obj,normal,EC_subj_obj,normal,4,gowann,positive,50_60,paired_cs,1463.bmp,8496.bmp,2071.bmp,4622.bmp,2057.bmp,1463.bmp,8501.bmp,no,yes,no,no,no,no,no,2608913,2613857
37,EC_subj_obj,normal,EC_subj_obj,normal,5,zofoll,negative,50_60,paired_cs,3160.bmp,9432.bmp,9830.bmp,9102.bmp,9430.bmp,9340.bmp,3160.bmp,no,yes,no,no,no,no,no,2614918,2618244
37,EC_subj_obj,normal,EC_subj_obj,normal,6,laumens,negative,30_40,paired_cs,9000.bmp,2276.bmp,6530.bmp,9000.bmp,9050.bmp,6311.bmp,9561.bmp,no,no,no,no,yes,no,no,2619304,2628588
37,EC_subj_obj,normal,EC_subj_obj,normal,7,jaciyn,negative,50_60,paired_cs,9340.bmp,9180.bmp,9340.bmp,3220.bmp,2900.bmp,9830.bmp,9006.bmp,no,no,yes,no,no,no,no,2629648,2636826
37,EC_subj_obj,normal,EC_subj_obj,normal,8,hilejin,positive,90_10,paired_cs,2160.bmp,1440.bmp,2091.bmp,2050.bmp,2160.bmp,2660.bmp,7330.bmp,no,no,no,no,no,yes,no,2637886,2645836
37,EC_subj_obj,normal,EC_subj_obj,normal,9,ursitz,negative,NA,neither,none_correct,9432.bmp,8485.bmp,3550.bmp,2276.bmp,9280.bmp,2710.bmp,no,no,no,no,yes,no,no,2646896,2654547
37,EC_subj_obj,normal,EC_subj_obj,normal,10,botuyn,positive,70_80,paired_cs,8496.bmp,2040.bmp,8496.bmp,8080.bmp,5831.bmp,4622.bmp,7470.bmp,yes,no,no,no,no,no,no,2655608,2661194
37,EC_subj_obj,normal,EC_subj_obj,normal,11,noste,negative,70_80,distractor,9220.bmp,9102.bmp,9430.bmp,9220.bmp,2141.bmp,9520.bmp,7380.bmp,no,no,no,no,yes,no,no,2662255,2670980
37,EC_subj_obj,normal,EC_subj_obj,normal,12,virlog,negative,NA,neither,none_correct,3220.bmp,2141.bmp,9520.bmp,2710.bmp,9280.bmp,6570.1.bmp,no,no,yes,no,no,no,no,2672041,2682284
37,EC_subj_obj,normal,EC_subj_obj,normal,13,trupfan,negative,90_10,paired_cs,9330.bmp,6242.bmp,3300.bmp,9330.bmp,8485.bmp,9421.bmp,6020.bmp,no,yes,no,no,no,no,no,2683345,2698965
37,EC_subj_obj,normal,EC_subj_obj,normal,14,ikzunt,negative,30_40,paired_cs,6555.bmp,9000.bmp,9920.bmp,2375.1.bmp,9006.bmp,6555.bmp,9265.bmp,no,no,yes,no,no,no,no,2700026,2707990
