subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
70,EC_subj_only,normal,0,subjective,cs18,1,first,70_80,no,yes,negative,9630.bmp,fuhrrud,maske_6.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,333697,334600,334704,334777,334830,337210,341251,NA,345276
70,EC_subj_only,normal,1,subjective,cs2,1,first,30_40,yes,yes,negative,9421.bmp,NA,maske_10.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,345387,346290,346393,346437,346490,348900,349895,NA,350796
70,EC_subj_only,normal,2,subjective,cs21,1,first,90_10,no,no,positive,1463.bmp,oesgubi,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,yes,no,NA,NA,NA,NA,350946,351850,351953,352046,352099,354459,356292,NA,359639
70,EC_subj_only,normal,3,subjective,cs12,1,first,50_60,no,yes,negative,9041.bmp,kumutoa,maske_5.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,359770,360674,360777,360831,360884,363284,364354,NA,365607
70,EC_subj_only,normal,4,subjective,cs19,1,first,70_80,no,yes,positive,2660.bmp,stodeen,maske_11.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,yes,no,no,NA,NA,NA,NA,365753,366656,366759,366842,366895,369265,370643,NA,372213
70,EC_subj_only,normal,5,subjective,cs1,1,first,30_40,yes,yes,positive,8330.bmp,NA,maske_12.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,372324,373227,373330,373363,373416,375836,377136,NA,380039
70,EC_subj_only,normal,6,subjective,cs15,1,first,70_80,no,yes,positive,2040.bmp,molkate,maske_5.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,380203,381106,381209,381282,381335,383715,384789,NA,386360
70,EC_subj_only,normal,7,subjective,cs7,1,first,30_40,no,yes,positive,8540.bmp,ampfong,maske_4.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,386482,387385,387488,387521,387574,389994,391071,NA,392192
70,EC_subj_only,normal,8,subjective,cs14,1,first,50_60,no,yes,negative,6831.bmp,medan,maske_6.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,yes,no,no,no,NA,NA,NA,NA,392323,393227,393330,393383,393436,395836,396841,NA,400643
70,EC_subj_only,normal,9,subjective,cs16,1,first,70_80,no,yes,negative,1525.bmp,zofoll,maske_4.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,400785,401688,401791,401864,401917,404297,407588,NA,411848
