subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
43,EC_subj_only,normal,0,subjective,cs24,1,first,90_10,no,no,negative,9050.bmp,zofoll,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,yes,no,NA,NA,NA,NA,145048,145952,146056,146150,146204,148564,152955,NA,165937
43,EC_subj_only,normal,1,subjective,cs10,1,first,50_60,no,yes,negative,6242.bmp,banzon,maske_4.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,166118,167022,167126,167180,167234,169634,173705,NA,180743
43,EC_subj_only,normal,2,subjective,cs9,1,first,50_60,no,yes,positive,2311.bmp,kumutoa,maske_3.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,yes,no,no,no,no,NA,NA,NA,NA,180920,181824,181928,181992,182046,184436,185687,NA,189761
43,EC_subj_only,normal,3,subjective,cs3,1,first,30_40,no,yes,positive,2550.bmp,frask,maske_8.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,yes,no,no,no,no,NA,NA,NA,NA,189937,190841,190945,190979,191033,193453,196693,NA,205018
43,EC_subj_only,normal,4,subjective,cs23,1,first,90_10,no,no,positive,8470.bmp,uwimor,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,yes,no,no,no,NA,NA,NA,NA,205195,206099,206203,206307,206361,208711,209674,NA,211427
43,EC_subj_only,normal,5,subjective,cs20,1,first,70_80,no,yes,negative,6570.1.bmp,hilejin,maske_1.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,yes,no,no,NA,NA,NA,NA,211605,212509,212613,212697,212751,215121,217694,NA,224633
43,EC_subj_only,normal,6,subjective,cs12,1,first,50_60,no,yes,negative,9920.bmp,misukor,maske_12.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,yes,no,no,no,NA,NA,NA,NA,224809,225713,225817,225881,225935,228325,230036,NA,231728
43,EC_subj_only,normal,7,subjective,cs11,1,first,50_60,no,yes,positive,2070.bmp,ampfong,maske_6.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,yes,no,no,no,NA,NA,NA,NA,231905,232809,232913,232977,233031,235421,237981,NA,240739
43,EC_subj_only,normal,8,subjective,cs18,1,first,70_80,no,yes,negative,9280.bmp,trupfan,maske_9.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,yes,no,no,NA,NA,NA,NA,240918,241822,241926,242010,242064,244434,245433,NA,247489
43,EC_subj_only,normal,9,subjective,cs21,1,first,90_10,no,no,positive,8496.bmp,yosud,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,yes,NA,NA,NA,NA,247665,248569,248673,248777,248831,251181,253232,NA,254299
