subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
23,EC_only,inclusion,0,valence_only,cs13,1,first,50_60,no,yes,positive,2150.bmp,pimuide,maske_7.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133283,134186,134289,134352,134405,136795,NA,NA,141205
23,EC_only,inclusion,1,valence_only,cs9,1,first,50_60,no,yes,positive,8200.bmp,tewok,maske_8.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141364,142267,142370,142423,142476,144876,NA,NA,145865
23,EC_only,inclusion,2,valence_only,cs12,1,first,50_60,no,yes,negative,9404.bmp,laumens,maske_4.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146006,146909,147012,147065,147118,149518,NA,NA,150509
23,EC_only,inclusion,3,valence_only,cs3,1,first,30_40,no,yes,positive,2208.bmp,imstind,maske_1.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150657,151560,151663,151706,151759,154169,NA,NA,155164
23,EC_only,inclusion,4,valence_only,cs7,1,first,30_40,no,yes,positive,8370.bmp,jaciyn,maske_12.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155302,156205,156308,156341,156394,158814,NA,NA,160100
23,EC_only,inclusion,5,valence_only,cs5,1,first,30_40,no,yes,positive,2070.bmp,kumutoa,maske_9.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160252,161155,161258,161301,161354,163764,NA,NA,164377
23,EC_only,inclusion,6,valence_only,cs1,1,first,30_40,yes,yes,positive,2160.bmp,NA,maske_12.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164498,165401,165504,165547,165600,168010,NA,NA,168697
23,EC_only,inclusion,7,valence_only,cs16,1,first,70_80,no,yes,negative,9000.bmp,ursitz,maske_6.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168865,169768,169871,169944,169997,172377,NA,NA,173092
23,EC_only,inclusion,8,valence_only,cs20,1,first,70_80,no,yes,negative,9421.bmp,umeuken,maske_1.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173248,174151,174254,174337,174390,176760,NA,NA,177442
23,EC_only,inclusion,9,valence_only,cs4,1,first,30_40,no,yes,negative,2276.bmp,ubajec,maske_9.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177564,178468,178571,178604,178657,181077,NA,NA,181616
