subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_dk,time_vm_form,time_vm_blank
71,EC_only,normal,EC_only,normal,0,larnist,positive,50_60,paired_cs,no,no,yes,1731456,1734655
71,EC_only,normal,EC_only,normal,1,ikzunt,NA,NA,neither,no,no,yes,1735674,1737275
71,EC_only,normal,EC_only,normal,2,ursitz,NA,NA,neither,no,no,yes,1738294,1739332
71,EC_only,normal,EC_only,normal,3,uwimor,positive,70_80,paired_cs,yes,no,no,1740351,1742987
71,EC_only,normal,EC_only,normal,4,sleshen,NA,NA,neither,no,no,yes,1744006,1745321
71,EC_only,normal,EC_only,normal,5,molkate,positive,30_40,paired_cs,no,no,yes,1746340,1747187
71,EC_only,normal,EC_only,normal,6,virlog,NA,NA,neither,no,no,yes,1748206,1749153
71,EC_only,normal,EC_only,normal,7,oesgubi,positive,70_80,paired_cs,no,yes,no,1750172,1753375
71,EC_only,normal,EC_only,normal,8,permife,NA,NA,neither,no,no,yes,1754394,1755620
71,EC_only,normal,EC_only,normal,9,kiwehon,NA,NA,neither,no,no,yes,1756639,1757588
71,EC_only,normal,EC_only,normal,10,jaciyn,NA,NA,neither,no,no,yes,1758607,1759459
71,EC_only,normal,EC_only,normal,11,polust,NA,NA,neither,no,no,yes,1760481,1761426
71,EC_only,normal,EC_only,normal,12,plistuk,negative,70_80,paired_cs,no,no,yes,1762445,1763855
71,EC_only,normal,EC_only,normal,13,gowann,positive,30_40,paired_cs,no,no,yes,1764874,1766952
71,EC_only,normal,EC_only,normal,14,emkruas,negative,90_10,paired_cs,no,no,yes,1767972,1770145
71,EC_only,normal,EC_only,normal,15,offukt,NA,NA,neither,no,no,yes,1771169,1772584
71,EC_only,normal,EC_only,normal,16,uhnong,negative,50_60,paired_cs,no,no,yes,1773603,1776244
71,EC_only,normal,EC_only,normal,17,botsy,negative,30_40,paired_cs,no,no,yes,1777263,1778961
71,EC_only,normal,EC_only,normal,18,schese,negative,30_40,paired_cs,no,no,yes,1779980,1781961
71,EC_only,normal,EC_only,normal,19,imstind,NA,NA,neither,no,no,yes,1782980,1784403
71,EC_only,normal,EC_only,normal,20,noste,negative,90_10,paired_cs,no,yes,no,1785423,1787034
71,EC_only,normal,EC_only,normal,21,sprong,NA,NA,neither,no,no,yes,1788053,1789756
71,EC_only,normal,EC_only,normal,22,stodeen,negative,70_80,paired_cs,yes,no,no,1790775,1794930
71,EC_only,normal,EC_only,normal,23,kumutoa,NA,NA,neither,no,no,yes,1795949,1797271
71,EC_only,normal,EC_only,normal,24,godacht,negative,90_10,paired_cs,no,no,yes,1798291,1803481
71,EC_only,normal,EC_only,normal,25,botuyn,positive,50_60,paired_cs,no,no,yes,1804500,1805468
71,EC_only,normal,EC_only,normal,26,nalber,negative,50_60,paired_cs,no,no,yes,1806487,1807903
71,EC_only,normal,EC_only,normal,27,doscho,NA,NA,neither,no,no,yes,1808922,1809868
71,EC_only,normal,EC_only,normal,28,kantekt,positive,90_10,paired_cs,no,yes,no,1810887,1813346
71,EC_only,normal,EC_only,normal,29,ampfong,positive,30_40,paired_cs,no,no,yes,1814365,1815596
71,EC_only,normal,EC_only,normal,30,pimuide,negative,30_40,paired_cs,no,no,yes,1816616,1817373
71,EC_only,normal,EC_only,normal,31,ubajec,positive,50_60,paired_cs,no,no,yes,1818392,1819339
71,EC_only,normal,EC_only,normal,32,frask,negative,70_80,paired_cs,no,yes,no,1820358,1821871
71,EC_only,normal,EC_only,normal,33,sebjukt,NA,NA,neither,no,no,yes,1822890,1824404
71,EC_only,normal,EC_only,normal,34,misukor,NA,NA,neither,no,no,yes,1825423,1826651
71,EC_only,normal,EC_only,normal,35,faloilo,positive,90_10,paired_cs,yes,no,no,1827670,1828996
71,EC_only,normal,EC_only,normal,36,tewok,NA,NA,neither,no,no,yes,1830015,1831153
71,EC_only,normal,EC_only,normal,37,trupfan,negative,50_60,paired_cs,no,no,yes,1832172,1833120
71,EC_only,normal,EC_only,normal,38,plonim,positive,70_80,paired_cs,yes,no,no,1834139,1835939
71,EC_only,normal,EC_only,normal,39,kibono,positive,90_10,paired_cs,yes,no,no,1836958,1837820
