subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,0,gowann,NA,NA,neither,12,3278743,3291833
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,1,godacht,positive,70_80,paired_cs,8,3292852,3303890
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,2,emkruas,positive,30_40,paired_cs,4,3304909,3307413
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,3,fuhrrud,positive,90_10,paired_cs,5,3308432,3310905
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,4,faloilo,positive,50_60,distractor,7,3311924,3313497
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,5,tewok,negative,70_80,distractor,9,3314516,3317102
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,6,ubajec,positive,50_60,paired_cs,3,3318120,3320151
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,7,virlog,positive,90_10,paired_cs,3,3321169,3323425
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,8,nalber,positive,30_40,paired_cs,15,3324443,3326913
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,9,stodeen,NA,NA,neither,13,3327935,3330188
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,10,botsy,negative,70_80,paired_cs,17,3331206,3333347
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,11,uhnong,NA,NA,neither,7,3334366,3336503
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,12,ampfong,NA,NA,neither,11,3337522,3340450
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,13,schese,positive,30_40,distractor,0,3341469,3345300
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,14,laumens,negative,30_40,paired_cs,9,3346319,3348133
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,15,banzon,positive,30_40,paired_cs,13,3349151,3350719
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,16,kiwehon,negative,30_40,paired_cs,5,3351738,3354220
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,17,zofoll,negative,70_80,paired_cs,7,3355238,3356924
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,18,offukt,negative,30_40,paired_cs,6,3357943,3359400
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,19,sprong,positive,70_80,distractor,6,3360418,3362555
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,20,furasti,negative,50_60,paired_cs,4,3363574,3366504
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,21,imstind,negative,90_10,paired_cs,10,3367522,3369549
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,22,obacu,positive,70_80,paired_cs,14,3370568,3372370
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,23,misukor,negative,50_60,paired_cs,4,3373390,3376660
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,24,sebjukt,negative,90_10,paired_cs,2,3377679,3379041
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,25,pimuide,negative,50_60,paired_cs,3,3380059,3383556
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,26,medan,negative,70_80,paired_cs,12,3384574,3386165
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,27,novuui,positive,50_60,paired_cs,9,3387184,3388671
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,28,plistuk,NA,NA,neither,3,3389707,3391623
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,29,ikzunt,NA,NA,neither,2,3392641,3393879
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,30,ursitz,negative,50_60,distractor,6,3394898,3397489
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,31,umeuken,negative,30_40,distractor,5,3398507,3400540
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,32,molkate,positive,70_80,paired_cs,9,3401560,3404833
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,33,trupfan,negative,90_10,distractor,7,3405851,3407548
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,34,fonstir,positive,50_60,paired_cs,11,3408567,3411160
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,35,sleshen,NA,NA,neither,8,3412179,3414892
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,36,permife,positive,90_10,distractor,9,3415910,3418620
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,37,kibono,positive,90_10,paired_cs,5,3419640,3421217
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,38,plonim,NA,NA,neither,7,3422235,3423704
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,39,oesgubi,negative,90_10,paired_cs,3,3424723,3426870
