subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank
72,EC_only,exclusion,EC_only,exclusion,0,trupfan,NA,NA,neither,0,1471636,1474119
72,EC_only,exclusion,EC_only,exclusion,1,doscho,positive,50_60,paired_cs,0,1475164,1476383
72,EC_only,exclusion,EC_only,exclusion,2,botuyn,positive,30_40,paired_cs,0,1477428,1479880
72,EC_only,exclusion,EC_only,exclusion,3,molkate,positive,90_10,paired_cs,0,1480925,1482970
72,EC_only,exclusion,EC_only,exclusion,4,kiwehon,negative,70_80,paired_cs,0,1484016,1485520
72,EC_only,exclusion,EC_only,exclusion,5,plonim,NA,NA,neither,0,1486566,1487374
72,EC_only,exclusion,EC_only,exclusion,6,kibono,positive,70_80,paired_cs,9,1488419,1505943
72,EC_only,exclusion,EC_only,exclusion,7,zofoll,NA,NA,neither,9,1506989,1507235
72,EC_only,exclusion,EC_only,exclusion,8,sprong,NA,NA,neither,9,1508281,1508606
72,EC_only,exclusion,EC_only,exclusion,9,noste,NA,NA,neither,9,1509651,1509852
72,EC_only,exclusion,EC_only,exclusion,10,emkruas,negative,50_60,paired_cs,9,1510897,1510926
72,EC_only,exclusion,EC_only,exclusion,11,ubajec,negative,50_60,paired_cs,9,1511971,1512758
72,EC_only,exclusion,EC_only,exclusion,12,uwimor,NA,NA,neither,9,1513803,1514637
72,EC_only,exclusion,EC_only,exclusion,13,kantekt,NA,NA,neither,9,1515682,1516991
72,EC_only,exclusion,EC_only,exclusion,14,schese,positive,50_60,paired_cs,9,1518036,1519095
72,EC_only,exclusion,EC_only,exclusion,15,furasti,NA,NA,neither,9,1520140,1520701
72,EC_only,exclusion,EC_only,exclusion,16,hiwawa,negative,70_80,paired_cs,9,1521746,1523014
72,EC_only,exclusion,EC_only,exclusion,17,gowann,NA,NA,neither,9,1524059,1524839
72,EC_only,exclusion,EC_only,exclusion,18,polust,NA,NA,neither,9,1525884,1526465
72,EC_only,exclusion,EC_only,exclusion,19,kumutoa,negative,90_10,paired_cs,9,1527510,1528568
72,EC_only,exclusion,EC_only,exclusion,20,ursitz,NA,NA,neither,9,1529613,1530836
72,EC_only,exclusion,EC_only,exclusion,21,medan,positive,50_60,paired_cs,9,1531881,1532529
72,EC_only,exclusion,EC_only,exclusion,22,fonstir,NA,NA,neither,9,1533574,1534234
72,EC_only,exclusion,EC_only,exclusion,23,misukor,negative,90_10,paired_cs,9,1535279,1535852
72,EC_only,exclusion,EC_only,exclusion,24,banzon,NA,NA,neither,9,1536897,1537546
72,EC_only,exclusion,EC_only,exclusion,25,plistuk,positive,90_10,paired_cs,9,1538591,1541239
72,EC_only,exclusion,EC_only,exclusion,26,permife,positive,30_40,paired_cs,9,1542284,1543527
72,EC_only,exclusion,EC_only,exclusion,27,laumens,negative,70_80,paired_cs,9,1544573,1546693
72,EC_only,exclusion,EC_only,exclusion,28,larnist,negative,50_60,paired_cs,9,1547738,1549297
72,EC_only,exclusion,EC_only,exclusion,29,yosud,negative,90_10,paired_cs,9,1550342,1550968
72,EC_only,exclusion,EC_only,exclusion,30,umeuken,negative,30_40,paired_cs,9,1552014,1554635
72,EC_only,exclusion,EC_only,exclusion,31,uhnong,positive,90_10,paired_cs,9,1555681,1556405
72,EC_only,exclusion,EC_only,exclusion,32,hilejin,NA,NA,neither,9,1557450,1558252
72,EC_only,exclusion,EC_only,exclusion,33,offukt,NA,NA,neither,9,1559297,1560264
72,EC_only,exclusion,EC_only,exclusion,34,sleshen,positive,30_40,paired_cs,9,1561309,1564694
72,EC_only,exclusion,EC_only,exclusion,35,imstind,positive,70_80,paired_cs,9,1565739,1568557
72,EC_only,exclusion,EC_only,exclusion,36,frask,negative,30_40,paired_cs,9,1569602,1571164
72,EC_only,exclusion,EC_only,exclusion,37,tewok,positive,70_80,paired_cs,9,1572209,1573279
72,EC_only,exclusion,EC_only,exclusion,38,muoror,NA,NA,neither,9,1574324,1575480
72,EC_only,exclusion,EC_only,exclusion,39,obacu,negative,30_40,paired_cs,9,1576525,1577885
