subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
83,EC_only,normal,0,valence_only,cs15,1,first,70_80,no,yes,positive,5460.bmp,faloilo,maske_3.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372420,373324,373428,373512,373566,375936,NA,NA,383377
83,EC_only,normal,1,valence_only,cs12,1,first,50_60,no,yes,negative,6020.bmp,sprong,maske_11.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383562,384466,384570,384624,384678,387078,NA,NA,390768
83,EC_only,normal,2,valence_only,cs25,1,first,90_10,no,no,positive,2340.bmp,permife,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390946,391850,391954,392048,392102,394462,NA,NA,396041
83,EC_only,normal,3,valence_only,cs14,1,first,50_60,no,yes,negative,9041.bmp,virlog,maske_9.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396218,397123,397227,397291,397345,399735,NA,NA,404522
83,EC_only,normal,4,valence_only,cs13,1,first,50_60,no,yes,positive,2080.bmp,stodeen,maske_3.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404701,405605,405709,405763,405817,408217,NA,NA,411155
83,EC_only,normal,5,valence_only,cs21,1,first,90_10,no,no,positive,4622.bmp,muoror,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411331,412235,412339,412443,412497,414847,NA,NA,416123
83,EC_only,normal,6,valence_only,cs10,1,first,50_60,no,yes,negative,2053.bmp,novuui,maske_5.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416300,417205,417309,417363,417417,419817,NA,NA,421600
83,EC_only,normal,7,valence_only,cs22,1,first,90_10,no,no,negative,9006.bmp,umeuken,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421777,422681,422785,422879,422933,425293,NA,NA,427770
83,EC_only,normal,8,valence_only,cs16,1,first,70_80,no,yes,negative,9330.bmp,kiwehon,maske_7.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427949,428854,428958,429032,429086,431466,NA,NA,431939
83,EC_only,normal,9,valence_only,cs2,1,first,30_40,yes,yes,negative,2900.bmp,NA,maske_12.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432114,433018,433122,433166,433220,435630,NA,NA,437176
