subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,0,ikzunt,positive,NA,neither,none_correct,7470.bmp,7350.bmp,1440.bmp,2208.bmp,2209.bmp,8330.bmp,no,no,no,no,no,no,yes,3298289,3302617
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,1,godacht,negative,90_10,paired_cs,6831.bmp,9560.bmp,2710.bmp,9342.bmp,6831.bmp,9330.bmp,9435.bmp,no,no,no,yes,no,no,no,3303642,3309598
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,2,plonim,negative,50_60,paired_cs,6570.1.bmp,9920.bmp,6570.1.bmp,2141.bmp,9435.bmp,6311.bmp,9265.bmp,no,no,no,no,no,no,yes,3310622,3314355
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,3,sprong,positive,90_10,paired_cs,8200.bmp,8200.bmp,8540.bmp,2071.bmp,4606.bmp,2057.bmp,8370.bmp,yes,no,no,no,no,no,no,3315379,3320718
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,4,hilejin,negative,70_80,distractor,9050.bmp,2141.bmp,9041.bmp,9050.bmp,6838.bmp,9006.bmp,9400.bmp,no,no,no,no,no,no,yes,3321742,3325047
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,5,jaciyn,negative,30_40,paired_cs,3160.bmp,6831.bmp,9102.bmp,7380.bmp,3160.bmp,9520.bmp,9180.bmp,no,no,no,no,no,no,yes,3326071,3327346
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,6,polust,negative,50_60,paired_cs,6838.bmp,3220.bmp,9050.bmp,9000.bmp,6838.bmp,9342.bmp,9182.bmp,no,no,no,no,no,no,yes,3328384,3329656
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,7,oesgubi,negative,NA,neither,none_correct,2900.bmp,3300.bmp,9006.bmp,9041.bmp,1525.bmp,9561.bmp,no,no,no,no,no,no,yes,3330680,3331956
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,8,kibono,positive,30_40,paired_cs,2160.bmp,2208.bmp,2160.bmp,8190.bmp,2311.bmp,7330.bmp,1710.bmp,no,yes,no,no,no,no,no,3332980,3339026
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,9,kantekt,positive,70_80,paired_cs,8540.bmp,7502.bmp,1650.bmp,2340.bmp,5594.bmp,2058.bmp,8540.bmp,no,no,no,no,no,yes,no,3340050,3347699
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,10,muoror,negative,50_60,distractor,9330.bmp,6831.bmp,9340.bmp,9561.bmp,9330.bmp,9830.bmp,2053.bmp,no,no,no,no,no,no,yes,3348727,3351110
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,11,misukor,positive,90_10,paired_cs,5594.bmp,8170.bmp,5594.bmp,5910.bmp,2091.bmp,2900.2.bmp,2040.bmp,no,yes,no,no,no,no,no,3352134,3354937
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,12,kiwehon,positive,70_80,paired_cs,5994.bmp,8200.bmp,8170.bmp,2091.bmp,8080.bmp,5994.bmp,4220.bmp,no,no,no,no,yes,no,no,3355961,3358271
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,13,umeuken,positive,30_40,distractor,7580.bmp,5994.bmp,8420.bmp,7230.bmp,7580.bmp,8080.bmp,2150.bmp,no,no,no,no,no,no,yes,3359295,3361841
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,14,fonstir,positive,30_40,paired_cs,1463.bmp,1650.bmp,2550.bmp,8496.bmp,1463.bmp,8370.bmp,2209.bmp,no,no,no,no,no,no,yes,3362865,3366527
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,15,schese,negative,NA,neither,none_correct,6838.bmp,2276.bmp,3160.bmp,9404.bmp,9560.bmp,9220.bmp,no,no,no,no,no,no,yes,3367551,3369580
87,EC_subj_obj,exclusion,EC_subj_obj,exclusion,16,novuui,negative,50_60,paired_cs,2750.bmp,9500.bmp,9630.bmp,9102.bmp,3160.bmp,9432.bmp,2750.bmp,no,no,no,no,no,no,yes,3370604,3372978
