subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,PD_practice_runs,PD_practice_correct,PD_pos,PD_neg,time_PD_form,time_PD_blank
72,EC_only,exclusion,EC_only,exclusion,0,emkruas,negative,50_60,paired_cs,1,1,yes,no,1644558,1646691
72,EC_only,exclusion,EC_only,exclusion,1,noste,NA,NA,neither,1,1,no,yes,1647750,1650725
72,EC_only,exclusion,EC_only,exclusion,2,misukor,negative,90_10,paired_cs,1,1,no,yes,1651784,1652754
72,EC_only,exclusion,EC_only,exclusion,3,tewok,positive,70_80,paired_cs,1,1,no,yes,1653811,1654822
72,EC_only,exclusion,EC_only,exclusion,4,kumutoa,negative,90_10,paired_cs,1,1,no,yes,1655879,1656630
72,EC_only,exclusion,EC_only,exclusion,5,larnist,negative,50_60,paired_cs,1,1,no,yes,1657687,1669898
72,EC_only,exclusion,EC_only,exclusion,6,sleshen,positive,30_40,paired_cs,1,1,no,yes,1670955,1671462
72,EC_only,exclusion,EC_only,exclusion,7,gowann,NA,NA,neither,1,1,no,yes,1672520,1675250
72,EC_only,exclusion,EC_only,exclusion,8,hiwawa,negative,70_80,paired_cs,1,1,no,yes,1676307,1677056
72,EC_only,exclusion,EC_only,exclusion,9,sprong,NA,NA,neither,1,1,no,yes,1678113,1678730
72,EC_only,exclusion,EC_only,exclusion,10,fonstir,NA,NA,neither,1,1,no,yes,1679786,1680427
72,EC_only,exclusion,EC_only,exclusion,11,offukt,NA,NA,neither,1,1,no,yes,1681484,1682276
72,EC_only,exclusion,EC_only,exclusion,12,yosud,negative,90_10,paired_cs,1,1,no,yes,1683332,1685311
72,EC_only,exclusion,EC_only,exclusion,13,botuyn,positive,30_40,paired_cs,1,1,no,yes,1686369,1686873
72,EC_only,exclusion,EC_only,exclusion,14,laumens,negative,70_80,paired_cs,1,1,no,yes,1687931,1688746
72,EC_only,exclusion,EC_only,exclusion,15,kantekt,NA,NA,neither,1,1,no,yes,1689802,1690242
72,EC_only,exclusion,EC_only,exclusion,16,molkate,positive,90_10,paired_cs,1,1,no,yes,1691300,1692005
72,EC_only,exclusion,EC_only,exclusion,17,umeuken,negative,30_40,paired_cs,1,1,no,yes,1693062,1693809
72,EC_only,exclusion,EC_only,exclusion,18,obacu,negative,30_40,paired_cs,1,1,no,yes,1694866,1695307
72,EC_only,exclusion,EC_only,exclusion,19,schese,positive,50_60,paired_cs,1,1,no,yes,1696364,1696737
72,EC_only,exclusion,EC_only,exclusion,20,doscho,positive,50_60,paired_cs,1,1,no,yes,1697794,1698060
72,EC_only,exclusion,EC_only,exclusion,21,medan,positive,50_60,paired_cs,1,1,no,yes,1699117,1699513
72,EC_only,exclusion,EC_only,exclusion,22,trupfan,NA,NA,neither,1,1,yes,no,1700570,1701606
72,EC_only,exclusion,EC_only,exclusion,23,permife,positive,30_40,paired_cs,1,1,no,yes,1702663,1702687
72,EC_only,exclusion,EC_only,exclusion,24,uhnong,positive,90_10,paired_cs,1,1,no,yes,1703743,1704159
72,EC_only,exclusion,EC_only,exclusion,25,zofoll,NA,NA,neither,1,1,no,yes,1705216,1705500
72,EC_only,exclusion,EC_only,exclusion,26,hilejin,NA,NA,neither,1,1,no,yes,1706557,1706669
72,EC_only,exclusion,EC_only,exclusion,27,imstind,positive,70_80,paired_cs,1,1,no,yes,1707726,1708252
72,EC_only,exclusion,EC_only,exclusion,28,polust,NA,NA,neither,1,1,no,yes,1709309,1709729
72,EC_only,exclusion,EC_only,exclusion,29,ursitz,NA,NA,neither,1,1,no,yes,1710786,1711250
72,EC_only,exclusion,EC_only,exclusion,30,ubajec,negative,50_60,paired_cs,1,1,no,yes,1712306,1712724
72,EC_only,exclusion,EC_only,exclusion,31,plistuk,positive,90_10,paired_cs,1,1,no,yes,1713781,1714178
72,EC_only,exclusion,EC_only,exclusion,32,furasti,NA,NA,neither,1,1,no,yes,1715236,1716636
72,EC_only,exclusion,EC_only,exclusion,33,frask,negative,30_40,paired_cs,1,1,no,yes,1717694,1717979
72,EC_only,exclusion,EC_only,exclusion,34,muoror,NA,NA,neither,1,1,no,yes,1719037,1719365
72,EC_only,exclusion,EC_only,exclusion,35,kibono,positive,70_80,paired_cs,1,1,no,yes,1720422,1720446
72,EC_only,exclusion,EC_only,exclusion,36,uwimor,NA,NA,neither,1,1,no,yes,1721503,1721528
72,EC_only,exclusion,EC_only,exclusion,37,plonim,NA,NA,neither,1,1,no,yes,1722585,1723185
72,EC_only,exclusion,EC_only,exclusion,38,kiwehon,negative,70_80,paired_cs,1,1,no,yes,1724253,1724557
72,EC_only,exclusion,EC_only,exclusion,39,banzon,NA,NA,neither,1,1,no,yes,1725613,1725854
