subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank
12,EC_only,exclusion,EC_only,exclusion,0,pimuide,positive,70_80,paired_cs,15,1680614,1688425
12,EC_only,exclusion,EC_only,exclusion,1,sprong,positive,90_10,paired_cs,14,1689444,1696100
12,EC_only,exclusion,EC_only,exclusion,2,emkruas,NA,NA,neither,4,1697119,1702911
12,EC_only,exclusion,EC_only,exclusion,3,misukor,negative,90_10,paired_cs,6,1703930,1709457
12,EC_only,exclusion,EC_only,exclusion,4,frask,negative,90_10,paired_cs,7,1710476,1713505
12,EC_only,exclusion,EC_only,exclusion,5,kantekt,NA,NA,neither,10,1714523,1717672
12,EC_only,exclusion,EC_only,exclusion,6,jaciyn,negative,50_60,paired_cs,2,1718690,1721058
12,EC_only,exclusion,EC_only,exclusion,7,sebjukt,negative,70_80,paired_cs,5,1722076,1724906
12,EC_only,exclusion,EC_only,exclusion,8,zofoll,NA,NA,neither,7,1725924,1730089
12,EC_only,exclusion,EC_only,exclusion,9,fuhrrud,positive,30_40,paired_cs,11,1731107,1735527
12,EC_only,exclusion,EC_only,exclusion,10,molkate,negative,90_10,paired_cs,14,1736546,1740501
12,EC_only,exclusion,EC_only,exclusion,11,ampfong,NA,NA,neither,16,1741519,1745596
12,EC_only,exclusion,EC_only,exclusion,12,furasti,positive,50_60,paired_cs,7,1746614,1749552
12,EC_only,exclusion,EC_only,exclusion,13,obacu,positive,70_80,paired_cs,6,1750570,1753838
12,EC_only,exclusion,EC_only,exclusion,14,schese,negative,30_40,paired_cs,8,1754857,1757447
12,EC_only,exclusion,EC_only,exclusion,15,sleshen,negative,30_40,paired_cs,7,1758465,1761961
12,EC_only,exclusion,EC_only,exclusion,16,tewok,NA,NA,neither,12,1762980,1766253
12,EC_only,exclusion,EC_only,exclusion,17,trupfan,NA,NA,neither,9,1767273,1771454
12,EC_only,exclusion,EC_only,exclusion,18,virlog,NA,NA,neither,8,1772472,1775630
12,EC_only,exclusion,EC_only,exclusion,19,plistuk,positive,50_60,paired_cs,8,1776648,1781162
12,EC_only,exclusion,EC_only,exclusion,20,nalber,negative,70_80,paired_cs,10,1782180,1786015
12,EC_only,exclusion,EC_only,exclusion,21,banzon,positive,70_80,paired_cs,13,1787033,1790192
12,EC_only,exclusion,EC_only,exclusion,22,botsy,negative,50_60,paired_cs,12,1791210,1794024
12,EC_only,exclusion,EC_only,exclusion,23,uwimor,positive,90_10,paired_cs,7,1795043,1797634
12,EC_only,exclusion,EC_only,exclusion,24,kibono,negative,70_80,paired_cs,9,1798652,1800790
12,EC_only,exclusion,EC_only,exclusion,25,uhnong,positive,50_60,paired_cs,7,1801809,1804401
12,EC_only,exclusion,EC_only,exclusion,26,hilejin,NA,NA,neither,5,1805419,1807560
12,EC_only,exclusion,EC_only,exclusion,27,botuyn,positive,30_40,paired_cs,11,1808579,1812849
12,EC_only,exclusion,EC_only,exclusion,28,plonim,NA,NA,neither,14,1813867,1817485
12,EC_only,exclusion,EC_only,exclusion,29,medan,NA,NA,neither,12,1818504,1821101
12,EC_only,exclusion,EC_only,exclusion,30,doscho,positive,30_40,paired_cs,12,1822121,1824372
12,EC_only,exclusion,EC_only,exclusion,31,gowann,NA,NA,neither,8,1825390,1828552
12,EC_only,exclusion,EC_only,exclusion,32,hiwawa,NA,NA,neither,9,1829571,1834202
12,EC_only,exclusion,EC_only,exclusion,33,ursitz,NA,NA,neither,5,1835220,1838946
12,EC_only,exclusion,EC_only,exclusion,34,kumutoa,negative,50_60,paired_cs,6,1839964,1844934
12,EC_only,exclusion,EC_only,exclusion,35,offukt,positive,90_10,paired_cs,2,1845953,1848893
12,EC_only,exclusion,EC_only,exclusion,36,yosud,negative,30_40,paired_cs,4,1849911,1852947
12,EC_only,exclusion,EC_only,exclusion,37,oesgubi,NA,NA,neither,3,1853966,1856117
12,EC_only,exclusion,EC_only,exclusion,38,fonstir,NA,NA,neither,3,1857135,1859946
12,EC_only,exclusion,EC_only,exclusion,39,imstind,NA,NA,neither,2,1860964,1863448
