subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_dk,time_vm_form,time_vm_blank
44,EC_only,inclusion,EC_only,inclusion,0,doscho,NA,NA,neither,no,no,yes,2175434,2180234
44,EC_only,inclusion,EC_only,inclusion,1,nalber,negative,30_40,paired_cs,no,no,yes,2181254,2182388
44,EC_only,inclusion,EC_only,inclusion,2,ubajec,positive,70_80,paired_cs,no,no,yes,2183408,2184732
44,EC_only,inclusion,EC_only,inclusion,3,imstind,positive,90_10,paired_cs,yes,no,no,2185751,2187636
44,EC_only,inclusion,EC_only,inclusion,4,kibono,positive,30_40,paired_cs,no,no,yes,2188656,2189785
44,EC_only,inclusion,EC_only,inclusion,5,fonstir,negative,90_10,paired_cs,no,no,yes,2190804,2191936
44,EC_only,inclusion,EC_only,inclusion,6,sprong,negative,70_80,paired_cs,no,yes,no,2192955,2195220
44,EC_only,inclusion,EC_only,inclusion,7,kumutoa,NA,NA,neither,no,no,yes,2196240,2197370
44,EC_only,inclusion,EC_only,inclusion,8,emkruas,negative,50_60,paired_cs,no,no,yes,2198389,2199426
44,EC_only,inclusion,EC_only,inclusion,9,botuyn,negative,50_60,paired_cs,no,no,yes,2200445,2202520
44,EC_only,inclusion,EC_only,inclusion,10,kiwehon,NA,NA,neither,no,no,yes,2203539,2204577
44,EC_only,inclusion,EC_only,inclusion,11,uhnong,NA,NA,neither,no,no,yes,2205596,2207004
44,EC_only,inclusion,EC_only,inclusion,12,plistuk,NA,NA,neither,no,no,yes,2208024,2208964
44,EC_only,inclusion,EC_only,inclusion,13,faloilo,NA,NA,neither,no,no,yes,2209983,2210930
44,EC_only,inclusion,EC_only,inclusion,14,sebjukt,NA,NA,neither,no,no,yes,2211949,2212991
44,EC_only,inclusion,EC_only,inclusion,15,hiwawa,positive,50_60,paired_cs,no,no,yes,2214011,2214954
44,EC_only,inclusion,EC_only,inclusion,16,virlog,NA,NA,neither,no,no,yes,2215973,2219546
44,EC_only,inclusion,EC_only,inclusion,17,tewok,positive,70_80,paired_cs,no,no,yes,2220566,2221509
44,EC_only,inclusion,EC_only,inclusion,18,ampfong,negative,50_60,paired_cs,no,yes,no,2222528,2226680
44,EC_only,inclusion,EC_only,inclusion,19,laumens,NA,NA,neither,no,no,yes,2227699,2228641
44,EC_only,inclusion,EC_only,inclusion,20,frask,positive,30_40,paired_cs,no,no,yes,2229660,2230696
44,EC_only,inclusion,EC_only,inclusion,21,uwimor,NA,NA,neither,yes,no,no,2231715,2234920
44,EC_only,inclusion,EC_only,inclusion,22,novuui,positive,30_40,paired_cs,no,no,yes,2235939,2238584
44,EC_only,inclusion,EC_only,inclusion,23,oesgubi,negative,30_40,paired_cs,no,no,yes,2239604,2240549
44,EC_only,inclusion,EC_only,inclusion,24,pimuide,negative,70_80,paired_cs,no,no,yes,2241568,2242797
44,EC_only,inclusion,EC_only,inclusion,25,offukt,NA,NA,neither,no,no,yes,2243816,2244759
44,EC_only,inclusion,EC_only,inclusion,26,fuhrrud,negative,90_10,paired_cs,no,yes,no,2245778,2249169
44,EC_only,inclusion,EC_only,inclusion,27,larnist,NA,NA,neither,no,no,yes,2250188,2251416
44,EC_only,inclusion,EC_only,inclusion,28,obacu,positive,90_10,paired_cs,yes,no,no,2252437,2255358
44,EC_only,inclusion,EC_only,inclusion,29,gowann,positive,90_10,paired_cs,yes,no,no,2256377,2257417
44,EC_only,inclusion,EC_only,inclusion,30,muoror,negative,90_10,paired_cs,no,yes,no,2258436,2259567
44,EC_only,inclusion,EC_only,inclusion,31,medan,negative,70_80,paired_cs,no,yes,no,2260586,2261810
44,EC_only,inclusion,EC_only,inclusion,32,botsy,NA,NA,neither,no,no,yes,2262829,2264148
44,EC_only,inclusion,EC_only,inclusion,33,molkate,NA,NA,neither,no,no,yes,2265168,2266112
44,EC_only,inclusion,EC_only,inclusion,34,misukor,positive,50_60,paired_cs,no,no,yes,2267132,2268646
44,EC_only,inclusion,EC_only,inclusion,35,plonim,positive,50_60,paired_cs,no,no,yes,2269665,2270828
44,EC_only,inclusion,EC_only,inclusion,36,stodeen,NA,NA,neither,no,no,yes,2271847,2273080
44,EC_only,inclusion,EC_only,inclusion,37,jaciyn,positive,70_80,paired_cs,yes,no,no,2274099,2275515
44,EC_only,inclusion,EC_only,inclusion,38,furasti,NA,NA,neither,no,no,yes,2276534,2277960
44,EC_only,inclusion,EC_only,inclusion,39,yosud,negative,30_40,paired_cs,no,no,yes,2278979,2280017
