subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
64,EC_subj_obj,normal,0,objective,cs8,1,first,30_40,no,yes,negative,6530.bmp,hilejin,maske_11.bmp,30,50,2420,umeuken,imstind,kibono,hilejin,unpaired,other_cs,other_cs,current_cs,yes,no,NA,NA,NA,NA,NA,NA,no,yes,no,no,348825,349728,349831,349864,349917,352337,NA,359144,366392
64,EC_subj_obj,normal,1,objective,cs16,1,first,70_80,no,yes,negative,9500.bmp,zofoll,maske_2.bmp,80,50,2370,faloilo,tewok,zofoll,doscho,other_cs,other_cs,current_cs,unpaired,yes,no,NA,NA,NA,NA,NA,NA,no,no,yes,no,366538,367442,367545,367628,367681,370051,NA,373954,377872
64,EC_subj_obj,normal,2,objective,cs14,1,first,50_60,no,yes,negative,3300.bmp,kiwehon,maske_5.bmp,60,50,2390,kiwehon,schese,banzon,pimuide,current_cs,unpaired,other_cs,other_cs,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,yes,378003,378907,379010,379073,379126,381516,NA,382978,386296
64,EC_subj_obj,normal,3,subjective,cs23,1,first,90_10,no,no,positive,2091.bmp,medan,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,yes,NA,NA,NA,NA,386445,387348,387451,387544,387597,389957,392256,NA,396968
64,EC_subj_obj,normal,4,objective,cs10,1,first,50_60,no,yes,negative,9430.bmp,banzon,maske_12.bmp,60,50,2390,banzon,pimuide,schese,kiwehon,current_cs,other_cs,unpaired,other_cs,yes,no,NA,NA,NA,NA,NA,NA,no,yes,no,no,397099,398002,398105,398168,398221,400611,NA,402766,409834
64,EC_subj_obj,normal,5,subjective,cs26,1,first,90_10,no,no,negative,9920.bmp,sleshen,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,yes,no,no,no,NA,NA,NA,NA,409984,410887,410990,411093,411146,413496,415874,NA,425045
64,EC_subj_obj,normal,6,objective,cs13,1,first,50_60,no,yes,positive,2311.bmp,novuui,maske_6.bmp,50,50,2400,kantekt,stodeen,fonstir,novuui,other_cs,other_cs,unpaired,current_cs,no,yes,NA,NA,NA,NA,NA,NA,yes,no,no,no,425177,426080,426183,426236,426289,428689,NA,430253,435446
64,EC_subj_obj,normal,7,subjective,cs4,1,first,30_40,no,yes,negative,6555.bmp,kibono,maske_1.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,435567,436470,436573,436606,436659,439079,440701,NA,444513
64,EC_subj_obj,normal,8,subjective,cs22,1,first,90_10,no,no,negative,9330.bmp,larnist,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,yes,NA,NA,NA,NA,444662,445566,445669,445772,445825,448175,450566,NA,453928
64,EC_subj_obj,normal,9,subjective,cs21,1,first,90_10,no,no,positive,7330.bmp,molkate,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,yes,NA,NA,NA,NA,454087,454990,455093,455196,455249,457599,458839,NA,463098
64,EC_subj_obj,normal,10,subjective,cs11,1,first,50_60,no,yes,positive,2160.bmp,kantekt,maske_10.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,yes,no,no,no,no,NA,NA,NA,NA,463229,464132,464235,464288,464341,466741,468280,NA,473216
64,EC_subj_obj,normal,11,objective,cs6,1,first,30_40,no,yes,negative,9342.bmp,imstind,maske_8.bmp,30,50,2420,imstind,hilejin,kibono,umeuken,current_cs,other_cs,other_cs,unpaired,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,yes,473337,474240,474343,474376,474429,476849,NA,478009,481416
64,EC_subj_obj,normal,12,objective,cs20,1,first,70_80,no,yes,negative,1525.bmp,faloilo,maske_6.bmp,70,50,2380,zofoll,faloilo,tewok,doscho,other_cs,current_cs,other_cs,unpaired,yes,no,NA,NA,NA,NA,NA,NA,no,yes,no,no,481558,482461,482564,482637,482690,485070,NA,485996,491095
64,EC_subj_obj,normal,13,objective,cs5,1,first,30_40,no,yes,positive,8470.bmp,uhnong,maske_12.bmp,30,50,2420,polust,trupfan,uhnong,laumens,other_cs,unpaired,current_cs,other_cs,no,yes,NA,NA,NA,NA,NA,NA,no,no,yes,no,491216,492119,492222,492255,492308,494728,NA,495962,499479
64,EC_subj_obj,normal,14,subjective,cs12,1,first,50_60,no,yes,negative,9404.bmp,pimuide,maske_10.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,499617,500520,500623,500686,500739,503129,504360,NA,509536
