subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,0,faloilo,positive,NA,neither,none_correct,8420.bmp,2209.bmp,8370.bmp,8080.bmp,8200.bmp,2660.bmp,no,no,no,no,no,no,yes,5261285,5268111
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,1,furasti,negative,50_60,paired_cs,7380.bmp,9220.bmp,2276.bmp,6555.bmp,3220.bmp,9561.bmp,7380.bmp,no,no,no,no,no,no,yes,5269136,5273092
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,2,kumutoa,negative,30_40,paired_cs,9342.bmp,3160.bmp,9342.bmp,2375.1.bmp,9220.bmp,9500.bmp,2053.bmp,no,no,no,no,no,no,yes,5274116,5280178
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,3,nalber,positive,90_10,distractor,4220.bmp,4220.bmp,5910.bmp,1440.bmp,2091.bmp,2071.bmp,8170.bmp,no,no,yes,no,no,no,no,5281203,5292168
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,4,plonim,positive,30_40,paired_cs,4622.bmp,8540.bmp,4622.bmp,8370.bmp,2040.bmp,5594.bmp,2070.bmp,no,no,no,no,no,no,yes,5293192,5295735
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,5,stodeen,positive,50_60,distractor,1710.bmp,2160.bmp,5994.bmp,4606.bmp,1710.bmp,2208.bmp,2058.bmp,no,no,no,no,no,no,yes,5296760,5298361
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,6,yosud,negative,NA,neither,none_correct,2710.bmp,9520.bmp,9400.bmp,6831.bmp,9342.bmp,9920.bmp,no,no,no,no,no,no,yes,5299386,5300736
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,7,polust,negative,90_10,paired_cs,9432.bmp,9435.bmp,2053.bmp,6311.bmp,9342.bmp,9432.bmp,9830.bmp,yes,no,no,no,no,no,no,5301760,5307334
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,8,trupfan,positive,90_10,paired_cs,2058.bmp,5831.bmp,8470.bmp,5830.bmp,1710.bmp,2058.bmp,8370.bmp,no,no,no,no,yes,no,no,5308358,5330844
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,9,sleshen,negative,NA,neither,none_correct,1525.bmp,2750.bmp,8485.bmp,9102.bmp,3220.bmp,6831.bmp,no,no,no,no,no,no,yes,5331868,5334657
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,10,ursitz,negative,30_40,distractor,9000.bmp,3300.bmp,9000.bmp,9050.bmp,9265.bmp,8485.bmp,2750.bmp,no,no,no,no,no,no,yes,5335681,5338392
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,11,obacu,positive,NA,neither,none_correct,1710.bmp,8501.bmp,7580.bmp,8470.bmp,5830.bmp,2209.bmp,no,no,no,no,no,no,yes,5339416,5340768
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,12,uwimor,negative,NA,neither,none_correct,9007.bmp,9421.bmp,7380.bmp,9180.bmp,9430.bmp,6555.bmp,no,no,no,no,no,no,yes,5341792,5343232
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,13,medan,positive,70_80,paired_cs,1440.bmp,4622.bmp,1440.bmp,1463.bmp,8330.bmp,7350.bmp,8496.bmp,no,no,no,no,no,no,yes,5344256,5351594
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,14,laumens,positive,90_10,paired_cs,8200.bmp,1999.bmp,7350.bmp,8170.bmp,8200.bmp,2209.bmp,8330.bmp,no,no,no,no,no,no,yes,5352618,5359971
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,15,noste,positive,70_80,paired_cs,2150.bmp,7470.bmp,2058.bmp,2091.bmp,2150.bmp,8420.bmp,2900.2.bmp,no,no,no,no,no,no,yes,5360995,5373480
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,16,emkruas,negative,50_60,paired_cs,2375.1.bmp,9265.bmp,9330.bmp,9560.bmp,2375.1.bmp,9006.bmp,3300.bmp,no,no,no,no,no,no,yes,5374504,5377044
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,17,novuui,negative,90_10,paired_cs,9330.bmp,9340.bmp,9330.bmp,6570.1.bmp,3220.bmp,9432.bmp,9050.bmp,no,no,no,no,no,no,yes,5378068,5382627
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,18,molkate,negative,50_60,distractor,6838.bmp,6838.bmp,9432.bmp,3160.bmp,1525.bmp,9520.bmp,2900.bmp,no,no,no,no,no,no,yes,5383651,5384927
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,19,kiwehon,negative,90_10,distractor,9421.bmp,9830.bmp,3550.bmp,9421.bmp,9280.bmp,9404.bmp,6020.bmp,no,no,no,no,no,no,yes,5385951,5387222
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,20,muoror,negative,NA,neither,none_correct,9280.bmp,9560.bmp,9331.bmp,9330.bmp,9041.bmp,9404.bmp,no,no,no,no,no,no,yes,5388246,5389344
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,21,oesgubi,positive,30_40,distractor,8330.bmp,5629.bmp,8330.bmp,2057.bmp,2791.bmp,2150.bmp,4220.bmp,no,no,no,no,no,no,yes,5390368,5391981
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,22,doscho,negative,70_80,paired_cs,1525.bmp,6555.bmp,6838.bmp,6530.bmp,2710.bmp,1525.bmp,9920.bmp,no,no,no,no,yes,no,no,5393005,5395549
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,23,umeuken,positive,50_60,paired_cs,7580.bmp,5629.bmp,7580.bmp,8190.bmp,2080.bmp,7502.bmp,2550.bmp,no,no,no,no,no,no,yes,5396573,5400125
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,24,fonstir,positive,NA,neither,none_correct,7502.bmp,5994.bmp,1999.bmp,5831.bmp,5460.bmp,2900.2.bmp,no,no,no,no,no,no,yes,5401149,5402417
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,25,frask,negative,70_80,distractor,9830.bmp,9500.bmp,9830.bmp,6570.1.bmp,2710.bmp,9331.bmp,2900.bmp,no,no,no,no,no,no,yes,5403442,5404545
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,26,jaciyn,negative,70_80,paired_cs,9630.bmp,9500.bmp,6530.bmp,7380.bmp,9630.bmp,9180.bmp,9007.bmp,no,no,no,no,no,no,yes,5405569,5406337
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,27,botuyn,positive,NA,neither,none_correct,2550.bmp,8080.bmp,8501.bmp,2040.bmp,4606.bmp,2071.bmp,no,no,no,no,no,no,yes,5407361,5408882
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,28,uhnong,positive,30_40,paired_cs,7350.bmp,7350.bmp,2070.bmp,2208.bmp,8540.bmp,2340.bmp,8200.bmp,no,no,no,no,no,no,yes,5409906,5411936
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,29,sebjukt,positive,30_40,paired_cs,5594.bmp,7230.bmp,5594.bmp,2050.bmp,5994.bmp,2150.bmp,2660.bmp,no,no,no,no,no,no,yes,5412960,5414061
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,30,imstind,negative,50_60,paired_cs,2053.bmp,2053.bmp,9340.bmp,9430.bmp,2141.bmp,9041.bmp,2375.1.bmp,no,no,no,no,no,no,yes,5415086,5416441
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,31,fuhrrud,positive,50_60,paired_cs,8540.bmp,8540.bmp,2340.bmp,8190.bmp,2080.bmp,7330.bmp,2550.bmp,no,no,no,no,no,no,yes,5417465,5418480
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,32,ikzunt,negative,90_10,paired_cs,9400.bmp,9400.bmp,9102.bmp,6020.bmp,9000.bmp,9630.bmp,6838.bmp,no,no,no,no,no,no,yes,5419505,5420774
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,33,virlog,positive,50_60,paired_cs,2057.bmp,2057.bmp,8190.bmp,1463.bmp,2160.bmp,5594.bmp,5910.bmp,no,no,no,no,no,no,yes,5421798,5423153
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,34,kibono,positive,70_80,distractor,5629.bmp,2057.bmp,2080.bmp,4220.bmp,5629.bmp,4622.bmp,8496.bmp,no,no,no,no,no,no,yes,5424177,5425025
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,35,gowann,positive,90_10,paired_cs,8420.bmp,1440.bmp,7580.bmp,7502.bmp,5460.bmp,2791.bmp,8420.bmp,no,no,no,no,no,yes,no,5426049,5433311
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,36,schese,negative,30_40,paired_cs,9430.bmp,9435.bmp,9430.bmp,9000.bmp,2900.bmp,9561.bmp,9331.bmp,no,no,no,no,no,no,yes,5434335,5436453
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,37,hilejin,positive,70_80,paired_cs,5910.bmp,8080.bmp,7470.bmp,7230.bmp,2050.bmp,7330.bmp,5910.bmp,no,no,no,no,no,no,yes,5437478,5438658
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,38,tewok,negative,70_80,paired_cs,9561.bmp,9041.bmp,2276.bmp,2141.bmp,9630.bmp,6311.bmp,9561.bmp,no,no,no,no,no,yes,no,5439683,5446082
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,39,permife,negative,30_40,paired_cs,9102.bmp,9006.bmp,9920.bmp,9421.bmp,3550.bmp,9400.bmp,9102.bmp,no,no,no,no,no,no,yes,5447106,5449222
