subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,0,pimuide,negative,50_60,paired_cs,2141.bmp,9560.bmp,2710.bmp,2141.bmp,9435.bmp,3300.bmp,9330.bmp,no,yes,no,no,no,no,no,4407276,4418544
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,1,ikzunt,negative,NA,neither,none_correct,2375.1.bmp,9220.bmp,6570.1.bmp,9560.bmp,9340.bmp,9280.bmp,yes,no,no,no,no,no,no,4419569,4426070
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,2,godacht,positive,70_80,paired_cs,8330.bmp,1463.bmp,1440.bmp,2057.bmp,8330.bmp,8496.bmp,7470.bmp,yes,no,no,no,no,no,no,4427095,4436397
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,3,obacu,positive,70_80,paired_cs,5910.bmp,8420.bmp,8170.bmp,2208.bmp,2040.bmp,5910.bmp,1650.bmp,no,no,yes,no,no,no,no,4437421,4441984
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,4,oesgubi,negative,90_10,paired_cs,3550.bmp,9561.bmp,9330.bmp,2375.1.bmp,9102.bmp,3220.bmp,3550.bmp,no,yes,no,no,no,no,no,4443011,4447072
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,5,novuui,positive,50_60,paired_cs,5629.bmp,8370.bmp,2071.bmp,2900.2.bmp,2160.bmp,2311.bmp,5629.bmp,no,no,yes,no,no,no,no,4448096,4453000
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,6,trupfan,negative,90_10,distractor,6530.bmp,8485.bmp,9435.bmp,6838.bmp,6530.bmp,7380.bmp,6831.bmp,no,no,no,no,no,yes,no,4454024,4459348
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,7,faloilo,positive,50_60,distractor,2340.bmp,7330.bmp,8470.bmp,2340.bmp,5594.bmp,2311.bmp,5460.bmp,no,yes,no,no,no,no,no,4460372,4466881
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,8,laumens,negative,30_40,paired_cs,9007.bmp,6311.bmp,9430.bmp,9520.bmp,9421.bmp,9007.bmp,9630.bmp,no,no,no,no,no,no,yes,4467909,4473666
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,9,misukor,negative,50_60,paired_cs,2750.bmp,9180.bmp,6838.bmp,9430.bmp,6242.bmp,2750.bmp,9331.bmp,no,yes,no,no,no,no,no,4474690,4479352
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,10,stodeen,positive,NA,neither,none_correct,8330.bmp,4220.bmp,1463.bmp,5831.bmp,8170.bmp,2550.bmp,no,no,no,yes,no,no,no,4480376,4484434
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,11,furasti,negative,50_60,paired_cs,6555.bmp,9182.bmp,9180.bmp,9280.bmp,1525.bmp,6555.bmp,9432.bmp,yes,no,no,no,no,no,no,4485458,4487913
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,12,kibono,positive,90_10,paired_cs,7470.bmp,7470.bmp,7580.bmp,2791.bmp,2660.bmp,5910.bmp,2340.bmp,yes,no,no,no,no,no,no,4488937,4494023
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,13,ubajec,positive,50_60,paired_cs,7350.bmp,8540.bmp,2311.bmp,4622.bmp,7330.bmp,7350.bmp,2791.bmp,no,no,no,no,no,yes,no,4495047,4498438
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,14,zofoll,negative,70_80,paired_cs,9041.bmp,6020.bmp,9041.bmp,2053.bmp,2710.bmp,3550.bmp,9500.bmp,no,yes,no,no,no,no,no,4499462,4502941
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,15,imstind,negative,90_10,paired_cs,9102.bmp,2900.bmp,9006.bmp,9102.bmp,2750.bmp,3160.bmp,9041.bmp,yes,no,no,no,no,no,no,4503965,4508203
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,16,sebjukt,negative,90_10,paired_cs,9180.bmp,9520.bmp,9830.bmp,1525.bmp,9180.bmp,9102.bmp,9050.bmp,no,no,yes,no,no,no,no,4509227,4519322
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,17,offukt,negative,30_40,paired_cs,9400.bmp,9432.bmp,3160.bmp,6530.bmp,2900.bmp,9400.bmp,9561.bmp,no,no,no,no,no,yes,no,4520346,4522964
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,18,ursitz,negative,50_60,distractor,8485.bmp,6020.bmp,8485.bmp,2276.bmp,9630.bmp,9560.bmp,9182.bmp,yes,no,no,no,no,no,no,4523988,4526193
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,19,sleshen,negative,NA,neither,none_correct,6555.bmp,9007.bmp,9041.bmp,2276.bmp,1525.bmp,2750.bmp,no,no,no,yes,no,no,no,4527217,4530098
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,20,virlog,positive,90_10,paired_cs,2050.bmp,1710.bmp,2050.bmp,2091.bmp,5629.bmp,5460.bmp,7350.bmp,no,yes,no,no,no,no,no,4531122,4532574
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,21,molkate,positive,70_80,paired_cs,2900.2.bmp,2150.bmp,8370.bmp,2660.bmp,8200.bmp,2071.bmp,2900.2.bmp,no,no,no,no,no,yes,no,4533598,4539025
14,EC_subj_obj,exclusion,EC_subj_obj,exclusion,22,schese,positive,30_40,distractor,2091.bmp,2160.bmp,2091.bmp,8330.bmp,7580.bmp,2070.bmp,7470.bmp,no,yes,no,no,no,no,no,4540050,4545048
