subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,0,jaciyn,negative,50_60,paired_cs,1,2766417,2771113
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,1,sleshen,positive,30_40,distractor,13,2772132,2776084
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,2,kiwehon,positive,70_80,paired_cs,15,2777103,2781501
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,3,doscho,NA,NA,neither,4,2782520,2785107
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,4,virlog,NA,NA,neither,3,2786126,2788851
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,5,muoror,NA,NA,neither,3,2789869,2792692
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,6,ursitz,negative,70_80,paired_cs,0,2793711,2798445
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,7,ikzunt,positive,90_10,paired_cs,2,2799463,2801831
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,8,misukor,negative,70_80,paired_cs,2,2802850,2805215
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,9,zofoll,positive,90_10,paired_cs,5,2806233,2810047
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,10,obacu,NA,NA,neither,9,2811065,2813435
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,11,kumutoa,negative,90_10,paired_cs,6,2814453,2818964
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,12,larnist,positive,90_10,distractor,14,2819983,2822239
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,13,hiwawa,positive,50_60,paired_cs,13,2823259,2827307
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,14,faloilo,negative,30_40,paired_cs,17,2828328,2830468
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,15,plonim,NA,NA,neither,18,2831487,2835433
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,16,banzon,NA,NA,neither,10,2836452,2837916
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,17,uhnong,positive,50_60,paired_cs,15,2838934,2841179
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,18,novuui,NA,NA,neither,14,2842198,2847702
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,19,sprong,negative,90_10,distractor,11,2848720,2853340
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,20,plistuk,positive,50_60,distractor,10,2854359,2857847
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,21,hilejin,NA,NA,neither,17,2858866,2861913
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,22,molkate,positive,30_40,paired_cs,18,2862931,2865408
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,23,furasti,negative,90_10,paired_cs,8,2866427,2869567
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,24,botsy,negative,70_80,distractor,18,2870586,2872377
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,25,ubajec,negative,70_80,paired_cs,2,2873396,2875970
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,26,uwimor,positive,70_80,paired_cs,1,2876988,2879011
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,27,umeuken,negative,50_60,paired_cs,5,2880029,2882173
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,28,pimuide,positive,70_80,distractor,13,2883191,2885998
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,29,tewok,negative,30_40,distractor,5,2887017,2889265
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,30,fonstir,positive,30_40,paired_cs,10,2890284,2892643
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,31,nalber,positive,50_60,paired_cs,19,2893662,2896361
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,32,sebjukt,negative,30_40,paired_cs,4,2897383,2899973
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,33,laumens,positive,70_80,paired_cs,3,2900992,2903353
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,34,schese,negative,30_40,paired_cs,13,2904373,2906510
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,35,trupfan,positive,30_40,paired_cs,11,2907528,2909893
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,36,frask,negative,50_60,distractor,16,2910911,2914060
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,37,godacht,positive,90_10,paired_cs,5,2915078,2920268
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,38,noste,negative,50_60,paired_cs,2,2921287,2925345
59,EC_subj_obj,exclusion,EC_subj_obj,exclusion,39,ampfong,negative,90_10,paired_cs,0,2926364,2928280
