subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank
79,EC_subj_only,exclusion,EC_subj_only,exclusion,0,misukor,positive,90_10,paired_cs,4,2049361,2052204
79,EC_subj_only,exclusion,EC_subj_only,exclusion,1,laumens,NA,NA,neither,17,2053249,2055134
79,EC_subj_only,exclusion,EC_subj_only,exclusion,2,stodeen,negative,50_60,paired_cs,14,2056179,2059264
79,EC_subj_only,exclusion,EC_subj_only,exclusion,3,muoror,NA,NA,neither,0,2060310,2062423
79,EC_subj_only,exclusion,EC_subj_only,exclusion,4,ikzunt,NA,NA,neither,0,2063468,2065070
79,EC_subj_only,exclusion,EC_subj_only,exclusion,5,permife,negative,70_80,paired_cs,0,2066115,2068952
79,EC_subj_only,exclusion,EC_subj_only,exclusion,6,hiwawa,NA,NA,neither,9,2069998,2073102
79,EC_subj_only,exclusion,EC_subj_only,exclusion,7,offukt,positive,30_40,paired_cs,14,2074147,2077006
79,EC_subj_only,exclusion,EC_subj_only,exclusion,8,sebjukt,NA,NA,neither,7,2078052,2079736
79,EC_subj_only,exclusion,EC_subj_only,exclusion,9,kantekt,negative,90_10,paired_cs,19,2080781,2082948
79,EC_subj_only,exclusion,EC_subj_only,exclusion,10,plonim,NA,NA,neither,14,2083993,2085569
79,EC_subj_only,exclusion,EC_subj_only,exclusion,11,umeuken,NA,NA,neither,13,2086614,2089155
79,EC_subj_only,exclusion,EC_subj_only,exclusion,12,emkruas,positive,30_40,paired_cs,4,2090201,2091755
79,EC_subj_only,exclusion,EC_subj_only,exclusion,13,furasti,NA,NA,neither,14,2092800,2095842
79,EC_subj_only,exclusion,EC_subj_only,exclusion,14,ubajec,NA,NA,neither,16,2096887,2099135
79,EC_subj_only,exclusion,EC_subj_only,exclusion,15,uwimor,positive,70_80,paired_cs,17,2100180,2103381
79,EC_subj_only,exclusion,EC_subj_only,exclusion,16,obacu,positive,70_80,paired_cs,19,2104426,2107487
79,EC_subj_only,exclusion,EC_subj_only,exclusion,17,jaciyn,NA,NA,neither,6,2108532,2110738
79,EC_subj_only,exclusion,EC_subj_only,exclusion,18,sprong,positive,30_40,paired_cs,7,2111783,2113701
79,EC_subj_only,exclusion,EC_subj_only,exclusion,19,uhnong,negative,50_60,paired_cs,11,2114746,2117306
79,EC_subj_only,exclusion,EC_subj_only,exclusion,20,imstind,NA,NA,neither,4,2118352,2122655
79,EC_subj_only,exclusion,EC_subj_only,exclusion,21,trupfan,NA,NA,neither,13,2123700,2125735
79,EC_subj_only,exclusion,EC_subj_only,exclusion,22,gowann,negative,70_80,paired_cs,16,2126780,2129772
79,EC_subj_only,exclusion,EC_subj_only,exclusion,23,oesgubi,NA,NA,neither,2,2130817,2132554
79,EC_subj_only,exclusion,EC_subj_only,exclusion,24,ursitz,NA,NA,neither,7,2133600,2136382
79,EC_subj_only,exclusion,EC_subj_only,exclusion,25,nalber,negative,90_10,paired_cs,19,2137427,2139120
79,EC_subj_only,exclusion,EC_subj_only,exclusion,26,novuui,NA,NA,neither,4,2140166,2141878
79,EC_subj_only,exclusion,EC_subj_only,exclusion,27,tewok,negative,30_40,paired_cs,14,2142924,2144370
79,EC_subj_only,exclusion,EC_subj_only,exclusion,28,kiwehon,negative,90_10,paired_cs,14,2145415,2147352
79,EC_subj_only,exclusion,EC_subj_only,exclusion,29,pimuide,positive,50_60,paired_cs,5,2148397,2149722
79,EC_subj_only,exclusion,EC_subj_only,exclusion,30,schese,negative,30_40,paired_cs,6,2150767,2154817
79,EC_subj_only,exclusion,EC_subj_only,exclusion,31,larnist,positive,90_10,paired_cs,13,2155862,2157445
79,EC_subj_only,exclusion,EC_subj_only,exclusion,32,noste,negative,50_60,paired_cs,13,2158490,2159673
79,EC_subj_only,exclusion,EC_subj_only,exclusion,33,banzon,negative,30_40,paired_cs,5,2160718,2162387
79,EC_subj_only,exclusion,EC_subj_only,exclusion,34,fuhrrud,positive,50_60,paired_cs,3,2163433,2164752
79,EC_subj_only,exclusion,EC_subj_only,exclusion,35,polust,negative,70_80,paired_cs,15,2165798,2167781
79,EC_subj_only,exclusion,EC_subj_only,exclusion,36,godacht,positive,90_10,paired_cs,16,2168826,2170640
79,EC_subj_only,exclusion,EC_subj_only,exclusion,37,botuyn,positive,70_80,paired_cs,13,2171685,2175976
79,EC_subj_only,exclusion,EC_subj_only,exclusion,38,plistuk,NA,NA,neither,7,2177022,2179928
79,EC_subj_only,exclusion,EC_subj_only,exclusion,39,molkate,positive,50_60,paired_cs,5,2180974,2182303
