subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,0,gowann,negative,70_80,paired_cs,2,2651561,2655256
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,1,umeuken,positive,70_80,paired_cs,16,2656308,2658796
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,2,hiwawa,negative,70_80,paired_cs,4,2659849,2664043
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,3,fuhrrud,NA,NA,neither,1,2665095,2667497
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,4,oesgubi,negative,30_40,distractor,2,2668549,2671170
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,5,pimuide,negative,50_60,paired_cs,6,2672222,2674713
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,6,ursitz,negative,90_10,distractor,4,2675765,2677597
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,7,virlog,negative,70_80,paired_cs,0,2678649,2680617
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,8,godacht,positive,50_60,paired_cs,1,2681669,2684293
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,9,doscho,positive,50_60,paired_cs,1,2685345,2687048
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,10,banzon,positive,90_10,distractor,9,2688100,2691501
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,11,nalber,negative,50_60,paired_cs,0,2692553,2694911
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,12,stodeen,negative,50_60,distractor,3,2695964,2698222
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,13,ikzunt,negative,70_80,distractor,2,2699274,2701243
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,14,medan,positive,70_80,paired_cs,19,2702296,2705179
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,15,sleshen,positive,30_40,paired_cs,14,2706231,2708194
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,16,kibono,negative,90_10,paired_cs,10,2709246,2711212
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,17,furasti,NA,NA,neither,2,2712264,2714629
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,18,kiwehon,NA,NA,neither,1,2715681,2717384
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,19,kumutoa,positive,70_80,paired_cs,3,2718436,2720272
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,20,frask,positive,90_10,paired_cs,17,2721326,2723687
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,21,polust,NA,NA,neither,13,2724740,2726713
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,22,plistuk,NA,NA,neither,7,2727766,2731053
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,23,zofoll,NA,NA,neither,9,2732105,2734286
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,24,offukt,NA,NA,neither,7,2735338,2737815
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,25,fonstir,positive,90_10,paired_cs,5,2738867,2742400
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,26,uwimor,negative,30_40,paired_cs,2,2743452,2745545
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,27,muoror,negative,90_10,paired_cs,0,2746597,2747902
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,28,permife,positive,90_10,paired_cs,18,2748955,2750654
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,29,obacu,NA,NA,neither,15,2751706,2753667
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,30,molkate,positive,30_40,paired_cs,12,2754719,2757737
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,31,tewok,positive,70_80,distractor,4,2758789,2760622
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,32,uhnong,negative,50_60,paired_cs,2,2761674,2763117
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,33,botuyn,negative,30_40,paired_cs,3,2764170,2766138
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,34,noste,positive,50_60,paired_cs,1,2767190,2768760
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,35,emkruas,positive,30_40,paired_cs,2,2769812,2773864
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,36,kantekt,positive,30_40,distractor,6,2774917,2777275
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,37,ubajec,negative,90_10,paired_cs,0,2778327,2782001
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,38,plonim,positive,50_60,distractor,1,2783054,2784627
34,EC_subj_obj,inclusion,EC_subj_obj,inclusion,39,trupfan,negative,30_40,paired_cs,9,2785680,2787533
