subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
36,EC_subj_obj,normal,0,subjective,cs6,1,first,30_40,no,yes,negative,9331.bmp,tewok,maske_12.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,223264,224169,224273,224317,224371,226781,236905,NA,240739
36,EC_subj_obj,normal,1,subjective,cs8,1,first,30_40,no,yes,negative,2750.bmp,yosud,maske_4.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,240913,241817,241921,241955,242009,244429,245969,NA,247396
36,EC_subj_obj,normal,2,subjective,cs11,1,first,50_60,no,yes,positive,2070.bmp,ursitz,maske_11.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,yes,no,no,no,no,NA,NA,NA,NA,247573,248478,248582,248636,248690,251090,252476,NA,254665
36,EC_subj_obj,normal,3,subjective,cs2,1,first,30_40,yes,yes,negative,9102.bmp,NA,maske_10.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,254842,255747,255851,255895,255949,258359,259609,NA,264298
36,EC_subj_obj,normal,4,objective,cs18,1,first,70_80,no,yes,negative,2141.bmp,kibono,maske_8.bmp,70,50,2380,faloilo,kibono,molkate,plonim,other_cs,current_cs,other_cs,unpaired,yes,no,NA,NA,NA,NA,NA,NA,yes,no,no,no,264478,265382,265486,265560,265618,267998,NA,269931,277111
36,EC_subj_obj,normal,5,subjective,cs7,1,first,30_40,no,yes,positive,5629.bmp,kumutoa,maske_1.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,yes,no,no,no,no,NA,NA,NA,NA,277288,278193,278297,278331,278385,280805,282721,NA,284821
36,EC_subj_obj,normal,6,objective,cs3,1,first,30_40,no,yes,positive,8501.bmp,sleshen,maske_11.bmp,30,50,2420,permife,emkruas,kumutoa,sleshen,unpaired,other_cs,other_cs,current_cs,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,yes,284998,285902,286006,286040,286094,288514,NA,293227,301728
36,EC_subj_obj,normal,7,objective,cs14,1,first,50_60,no,yes,negative,9180.bmp,kantekt,maske_4.bmp,60,50,2390,kantekt,gowann,laumens,jaciyn,current_cs,other_cs,unpaired,other_cs,yes,no,NA,NA,NA,NA,NA,NA,no,no,yes,no,301904,302809,302913,302977,303031,305421,NA,306620,309632
36,EC_subj_obj,normal,8,objective,cs5,1,first,30_40,no,yes,positive,4622.bmp,emkruas,maske_3.bmp,30,50,2420,emkruas,sleshen,permife,kumutoa,current_cs,other_cs,unpaired,other_cs,yes,no,NA,NA,NA,NA,NA,NA,no,yes,no,no,309809,310713,310817,310851,310905,313325,NA,314150,319217
36,EC_subj_obj,normal,9,subjective,cs16,1,first,70_80,no,yes,negative,9561.bmp,molkate,maske_3.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,yes,no,no,no,NA,NA,NA,NA,319396,320300,320404,320488,320542,322913,324403,NA,328983
36,EC_subj_obj,normal,10,subjective,cs17,1,first,70_80,no,yes,positive,2058.bmp,ikzunt,maske_11.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,yes,no,no,NA,NA,NA,NA,329162,330066,330170,330254,330308,332678,333864,NA,336393
36,EC_subj_obj,normal,11,subjective,cs13,1,first,50_60,no,yes,positive,2209.bmp,botsy,maske_2.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,yes,no,no,NA,NA,NA,NA,336569,337473,337577,337631,337685,340085,341189,NA,343132
36,EC_subj_obj,normal,12,subjective,cs1,1,first,30_40,yes,yes,positive,8370.bmp,NA,maske_2.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,yes,no,no,no,no,NA,NA,NA,NA,343308,344212,344316,344350,344404,346824,347854,NA,350927
36,EC_subj_obj,normal,13,objective,cs12,1,first,50_60,no,yes,negative,9432.bmp,gowann,maske_12.bmp,50,50,2400,jaciyn,gowann,laumens,kantekt,other_cs,current_cs,unpaired,other_cs,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,yes,351105,352010,352114,352168,352222,354622,NA,364333,366759
36,EC_subj_obj,normal,14,subjective,cs10,1,first,50_60,no,yes,negative,9400.bmp,jaciyn,maske_4.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,yes,no,no,NA,NA,NA,NA,366937,367841,367945,367999,368053,370453,371466,NA,377433
36,EC_subj_obj,normal,15,objective,cs23,1,first,90_10,no,no,positive,7330.bmp,trupfan,NA,90,50,2360,larnist,fonstir,trupfan,frask,unpaired,other_cs,current_cs,other_cs,no,yes,NA,NA,NA,NA,NA,NA,no,no,yes,no,377609,378514,378618,378712,378766,381126,NA,382344,383963
36,EC_subj_obj,normal,16,objective,cs9,1,first,50_60,no,yes,positive,1710.bmp,banzon,maske_12.bmp,50,50,2400,ursitz,botsy,misukor,banzon,other_cs,other_cs,unpaired,current_cs,no,yes,NA,NA,NA,NA,NA,NA,no,no,yes,no,384140,385044,385148,385202,385256,387656,NA,388857,392280
36,EC_subj_obj,normal,17,objective,cs24,1,first,90_10,no,no,negative,9830.bmp,medan,NA,90,50,2360,plistuk,medan,kiwehon,zofoll,other_cs,current_cs,other_cs,unpaired,yes,no,NA,NA,NA,NA,NA,NA,no,yes,no,no,392456,393360,393464,393558,393612,395972,NA,397362,398696
36,EC_subj_obj,normal,18,objective,cs20,1,first,70_80,no,yes,negative,3550.bmp,faloilo,maske_12.bmp,80,50,2370,plonim,faloilo,molkate,kibono,unpaired,current_cs,other_cs,other_cs,yes,no,NA,NA,NA,NA,NA,NA,yes,no,no,no,398876,399781,399885,399969,400023,402393,NA,404429,406608
36,EC_subj_obj,normal,19,objective,cs22,1,first,90_10,no,no,negative,9007.bmp,kiwehon,NA,90,50,2360,plistuk,kiwehon,zofoll,medan,other_cs,current_cs,unpaired,other_cs,yes,no,NA,NA,NA,NA,NA,NA,no,yes,no,no,406786,407690,407794,407888,407942,410302,NA,411454,413256
36,EC_subj_obj,normal,20,subjective,cs21,1,first,90_10,no,no,positive,2550.bmp,frask,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,yes,no,NA,NA,NA,NA,413431,414335,414439,414533,414587,416947,418012,NA,421551
36,EC_subj_obj,normal,21,objective,cs19,1,first,70_80,no,yes,positive,1650.bmp,sprong,maske_5.bmp,80,50,2370,ikzunt,sprong,ubajec,muoror,other_cs,current_cs,unpaired,other_cs,no,yes,NA,NA,NA,NA,NA,NA,no,yes,no,no,421730,422634,422738,422822,422876,425246,NA,427365,428889
36,EC_subj_obj,normal,22,objective,cs26,1,first,90_10,no,no,negative,9041.bmp,plistuk,NA,100,50,2350,medan,kiwehon,zofoll,plistuk,other_cs,other_cs,unpaired,current_cs,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,yes,429066,429970,430074,430178,430232,432582,NA,433973,435480
36,EC_subj_obj,normal,23,subjective,cs25,1,first,90_10,no,no,positive,2208.bmp,fonstir,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,yes,NA,NA,NA,NA,435656,436560,436664,436768,436822,439172,446302,NA,449613
36,EC_subj_obj,normal,24,subjective,cs15,1,first,70_80,no,yes,positive,2340.bmp,muoror,maske_7.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,yes,no,NA,NA,NA,NA,449792,450696,450800,450884,450938,453308,454509,NA,457179
36,EC_subj_obj,normal,25,subjective,cs4,1,first,30_40,no,yes,negative,9500.bmp,doscho,maske_7.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,457358,458262,458366,458400,458454,460874,462196,NA,464651
36,EC_subj_obj,normal,26,objective,cs25,1,second,90_10,no,no,positive,8420.bmp,fonstir,NA,100,50,2350,trupfan,larnist,fonstir,frask,other_cs,unpaired,current_cs,other_cs,no,yes,NA,NA,NA,NA,NA,NA,no,no,yes,no,464829,465733,465837,465941,465995,468345,NA,469702,471348
36,EC_subj_obj,normal,27,subjective,cs2,1,second,30_40,yes,yes,negative,9102.bmp,NA,maske_5.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,471524,472428,472532,472576,472630,475040,476428,NA,479881
36,EC_subj_obj,normal,28,subjective,cs20,1,second,70_80,no,yes,negative,7380.bmp,faloilo,maske_3.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,yes,no,no,NA,NA,NA,NA,480059,480963,481067,481151,481205,483575,484895,NA,488407
36,EC_subj_obj,normal,29,subjective,cs23,1,second,90_10,no,no,positive,5830.bmp,trupfan,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,yes,NA,NA,NA,NA,488584,489488,489592,489686,489740,492100,493777,NA,495799
36,EC_subj_obj,normal,30,objective,cs21,1,second,90_10,no,no,positive,2071.bmp,frask,NA,90,50,2360,fonstir,larnist,frask,trupfan,other_cs,unpaired,current_cs,other_cs,no,yes,NA,NA,NA,NA,NA,NA,no,no,yes,no,495976,496880,496984,497078,497132,499492,NA,501765,503448
36,EC_subj_obj,normal,31,subjective,cs22,1,second,90_10,no,no,negative,9340.bmp,kiwehon,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,yes,no,NA,NA,NA,NA,503626,504530,504634,504728,504782,507142,508858,NA,510450
36,EC_subj_obj,normal,32,objective,cs17,1,second,70_80,no,yes,positive,8080.bmp,ikzunt,maske_7.bmp,80,50,2370,ubajec,muoror,sprong,ikzunt,unpaired,other_cs,other_cs,current_cs,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,yes,510628,511533,511637,511721,511775,514145,NA,516217,519264
36,EC_subj_obj,normal,33,objective,cs6,1,second,30_40,no,yes,negative,6570.1.bmp,tewok,maske_10.bmp,40,50,2410,doscho,obacu,yosud,tewok,other_cs,unpaired,other_cs,current_cs,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,yes,519440,520344,520448,520492,520546,522956,NA,523782,526062
36,EC_subj_obj,normal,34,objective,cs10,1,second,50_60,no,yes,negative,2710.bmp,jaciyn,maske_5.bmp,50,50,2400,jaciyn,kantekt,laumens,gowann,current_cs,other_cs,unpaired,other_cs,yes,no,NA,NA,NA,NA,NA,NA,no,no,yes,no,526253,527157,527261,527315,527369,529769,NA,530970,532850
36,EC_subj_obj,normal,35,subjective,cs3,1,second,30_40,no,yes,positive,8540.bmp,sleshen,maske_3.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,yes,no,no,no,no,NA,NA,NA,NA,533027,533931,534035,534069,534123,536543,537815,NA,540185
36,EC_subj_obj,normal,36,objective,cs7,1,second,30_40,no,yes,positive,8170.bmp,kumutoa,maske_12.bmp,30,50,2420,kumutoa,sleshen,emkruas,permife,current_cs,other_cs,other_cs,unpaired,no,yes,NA,NA,NA,NA,NA,NA,no,no,yes,no,540363,541267,541371,541406,541460,543880,NA,545455,549831
36,EC_subj_obj,normal,37,objective,cs11,1,second,50_60,no,yes,positive,2070.bmp,ursitz,maske_4.bmp,50,50,2400,misukor,botsy,ursitz,banzon,unpaired,other_cs,current_cs,other_cs,no,yes,NA,NA,NA,NA,NA,NA,no,yes,no,no,550009,550913,551017,551071,551125,553525,NA,555033,556902
36,EC_subj_obj,normal,38,subjective,cs18,1,second,70_80,no,yes,negative,1525.bmp,kibono,maske_9.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,yes,no,no,NA,NA,NA,NA,557083,557987,558091,558165,558219,560599,562004,NA,568105
36,EC_subj_obj,normal,39,objective,cs15,1,second,70_80,no,yes,positive,8496.bmp,muoror,maske_2.bmp,80,50,2370,sprong,ubajec,ikzunt,muoror,other_cs,unpaired,other_cs,current_cs,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,yes,568284,569188,569292,569376,569430,571800,NA,573018,574779
36,EC_subj_obj,normal,40,objective,cs8,1,second,30_40,no,yes,negative,3220.bmp,yosud,maske_3.bmp,30,50,2420,doscho,obacu,tewok,yosud,other_cs,unpaired,other_cs,current_cs,yes,no,NA,NA,NA,NA,NA,NA,no,no,yes,no,574956,575860,575965,575999,576053,578473,NA,579480,582807
36,EC_subj_obj,normal,41,subjective,cs12,1,second,50_60,no,yes,negative,9006.bmp,gowann,maske_7.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,582985,583889,583993,584047,584101,586501,588059,NA,592916
36,EC_subj_obj,normal,42,objective,cs4,1,second,30_40,no,yes,negative,9560.bmp,doscho,maske_1.bmp,30,50,2420,doscho,obacu,yosud,tewok,current_cs,unpaired,other_cs,other_cs,yes,no,NA,NA,NA,NA,NA,NA,no,no,yes,no,593092,593997,594101,594135,594189,596609,NA,597810,600805
36,EC_subj_obj,normal,43,subjective,cs5,1,second,30_40,no,yes,positive,7230.bmp,emkruas,maske_6.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,600982,601887,601991,602025,602079,604500,610577,NA,614457
36,EC_subj_obj,normal,44,subjective,cs19,1,second,70_80,no,yes,positive,1650.bmp,sprong,maske_6.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,yes,no,no,no,no,NA,NA,NA,NA,614635,615539,615643,615727,615781,618151,619488,NA,622320
36,EC_subj_obj,normal,45,objective,cs13,1,second,50_60,no,yes,positive,8470.bmp,botsy,maske_1.bmp,50,50,2400,banzon,botsy,misukor,ursitz,other_cs,current_cs,unpaired,other_cs,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,yes,622497,623402,623506,623561,623615,626015,NA,627491,629607
36,EC_subj_obj,normal,46,subjective,cs26,1,second,90_10,no,no,negative,9041.bmp,plistuk,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,yes,NA,NA,NA,NA,629783,630687,630791,630895,630949,633299,634761,NA,636798
36,EC_subj_obj,normal,47,subjective,cs24,1,second,90_10,no,no,negative,9342.bmp,medan,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,yes,NA,NA,NA,NA,636973,637877,637981,638075,638129,640489,645194,NA,647162
36,EC_subj_obj,normal,48,objective,cs16,1,second,70_80,no,yes,negative,6311.bmp,molkate,maske_10.bmp,80,50,2370,plonim,kibono,faloilo,molkate,unpaired,other_cs,other_cs,current_cs,yes,no,NA,NA,NA,NA,NA,NA,yes,no,no,no,647341,648245,648349,648433,648487,650857,NA,652246,655241
36,EC_subj_obj,normal,49,subjective,cs9,1,second,50_60,no,yes,positive,4606.bmp,banzon,maske_1.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,yes,no,no,no,no,NA,NA,NA,NA,655417,656321,656425,656479,656533,658933,660057,NA,664738
