subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank
56,EC_subj_only,normal,EC_subj_only,normal,0,plistuk,negative,50_60,paired_cs,6,2560311,2568924
56,EC_subj_only,normal,EC_subj_only,normal,1,novuui,NA,NA,neither,8,2569943,2576310
56,EC_subj_only,normal,EC_subj_only,normal,2,hiwawa,NA,NA,neither,14,2577329,2583269
56,EC_subj_only,normal,EC_subj_only,normal,3,kibono,NA,NA,neither,14,2584288,2590077
56,EC_subj_only,normal,EC_subj_only,normal,4,imstind,NA,NA,neither,6,2591096,2594956
56,EC_subj_only,normal,EC_subj_only,normal,5,permife,NA,NA,neither,3,2595975,2599958
56,EC_subj_only,normal,EC_subj_only,normal,6,plonim,NA,NA,neither,4,2600977,2605174
56,EC_subj_only,normal,EC_subj_only,normal,7,tewok,positive,30_40,paired_cs,6,2606192,2609594
56,EC_subj_only,normal,EC_subj_only,normal,8,nalber,NA,NA,neither,7,2610613,2614414
56,EC_subj_only,normal,EC_subj_only,normal,9,laumens,positive,30_40,paired_cs,9,2615432,2619165
56,EC_subj_only,normal,EC_subj_only,normal,10,obacu,positive,50_60,paired_cs,8,2620184,2625181
56,EC_subj_only,normal,EC_subj_only,normal,11,kiwehon,positive,70_80,paired_cs,12,2626199,2631999
56,EC_subj_only,normal,EC_subj_only,normal,12,noste,NA,NA,neither,14,2633018,2636655
56,EC_subj_only,normal,EC_subj_only,normal,13,uhnong,negative,90_10,paired_cs,7,2637673,2641657
56,EC_subj_only,normal,EC_subj_only,normal,14,fuhrrud,NA,NA,neither,11,2642675,2648235
56,EC_subj_only,normal,EC_subj_only,normal,15,yosud,positive,70_80,paired_cs,8,2649254,2653331
56,EC_subj_only,normal,EC_subj_only,normal,16,uwimor,negative,30_40,paired_cs,9,2654349,2660354
56,EC_subj_only,normal,EC_subj_only,normal,17,trupfan,negative,90_10,paired_cs,3,2661372,2666486
56,EC_subj_only,normal,EC_subj_only,normal,18,faloilo,NA,NA,neither,13,2667505,2675003
56,EC_subj_only,normal,EC_subj_only,normal,19,ubajec,NA,NA,neither,11,2676022,2679538
56,EC_subj_only,normal,EC_subj_only,normal,20,virlog,negative,70_80,paired_cs,7,2680556,2683393
56,EC_subj_only,normal,EC_subj_only,normal,21,muoror,NA,NA,neither,5,2684412,2689286
56,EC_subj_only,normal,EC_subj_only,normal,22,sebjukt,NA,NA,neither,8,2690304,2694265
56,EC_subj_only,normal,EC_subj_only,normal,23,kumutoa,NA,NA,neither,9,2695283,2700275
56,EC_subj_only,normal,EC_subj_only,normal,24,gowann,negative,90_10,paired_cs,7,2701295,2705946
56,EC_subj_only,normal,EC_subj_only,normal,25,furasti,negative,30_40,paired_cs,9,2706965,2711054
56,EC_subj_only,normal,EC_subj_only,normal,26,ampfong,negative,30_40,paired_cs,8,2712073,2715596
56,EC_subj_only,normal,EC_subj_only,normal,27,botsy,NA,NA,neither,11,2716614,2720025
56,EC_subj_only,normal,EC_subj_only,normal,28,polust,negative,70_80,paired_cs,9,2721044,2726378
56,EC_subj_only,normal,EC_subj_only,normal,29,hilejin,positive,70_80,paired_cs,11,2727396,2732403
56,EC_subj_only,normal,EC_subj_only,normal,30,ikzunt,negative,70_80,paired_cs,6,2733421,2737748
56,EC_subj_only,normal,EC_subj_only,normal,31,fonstir,positive,90_10,paired_cs,10,2738766,2744583
56,EC_subj_only,normal,EC_subj_only,normal,32,sleshen,NA,NA,neither,9,2745602,2749581
56,EC_subj_only,normal,EC_subj_only,normal,33,schese,positive,50_60,paired_cs,9,2750599,2755491
56,EC_subj_only,normal,EC_subj_only,normal,34,zofoll,negative,50_60,paired_cs,12,2756509,2762306
56,EC_subj_only,normal,EC_subj_only,normal,35,emkruas,positive,30_40,paired_cs,8,2763324,2768332
56,EC_subj_only,normal,EC_subj_only,normal,36,pimuide,positive,90_10,paired_cs,10,2769350,2773663
56,EC_subj_only,normal,EC_subj_only,normal,37,oesgubi,positive,90_10,paired_cs,14,2774681,2778554
56,EC_subj_only,normal,EC_subj_only,normal,38,botuyn,negative,50_60,paired_cs,11,2779572,2785156
56,EC_subj_only,normal,EC_subj_only,normal,39,doscho,positive,50_60,paired_cs,13,2786174,2788788
