subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
12,EC_only,exclusion,EC_only,exclusion,0,fuhrrud,positive,30_40,paired_cs,8080.bmp,7230.bmp,1710.bmp,8170.bmp,2091.bmp,2900.2.bmp,8080.bmp,no,no,no,no,no,yes,no,2478094,2487293
12,EC_only,exclusion,EC_only,exclusion,1,jaciyn,negative,50_60,paired_cs,6831.bmp,6530.bmp,6831.bmp,7380.bmp,6555.bmp,3160.bmp,9340.bmp,no,no,no,no,no,no,yes,2488318,2490862
12,EC_only,exclusion,EC_only,exclusion,2,sebjukt,negative,70_80,paired_cs,3160.bmp,9830.bmp,3160.bmp,9400.bmp,9342.bmp,2276.bmp,2053.bmp,no,no,no,no,no,yes,no,2491887,2498502
12,EC_only,exclusion,EC_only,exclusion,3,nalber,negative,70_80,paired_cs,9050.bmp,9220.bmp,9561.bmp,9331.bmp,6570.1.bmp,9280.bmp,9050.bmp,no,yes,no,no,no,no,no,2499526,2503123
12,EC_only,exclusion,EC_only,exclusion,4,hilejin,negative,NA,neither,none_correct,2141.bmp,6311.bmp,9630.bmp,3300.bmp,9220.bmp,9561.bmp,no,no,no,no,no,no,yes,2504147,2506478
12,EC_only,exclusion,EC_only,exclusion,5,misukor,negative,90_10,paired_cs,6838.bmp,9330.bmp,9265.bmp,9000.bmp,9102.bmp,6838.bmp,3220.bmp,no,no,no,yes,no,no,no,2507502,2514939
12,EC_only,exclusion,EC_only,exclusion,6,ursitz,positive,30_40,distractor,none_correct,1650.bmp,2791.bmp,8540.bmp,2071.bmp,8470.bmp,8190.bmp,no,no,no,no,no,no,yes,2515966,2521299
12,EC_only,exclusion,EC_only,exclusion,7,plistuk,positive,50_60,paired_cs,7502.bmp,8501.bmp,4606.bmp,8200.bmp,7470.bmp,4622.bmp,7502.bmp,no,no,no,no,no,no,yes,2522324,2526092
12,EC_only,exclusion,EC_only,exclusion,8,trupfan,positive,NA,neither,none_correct,8370.bmp,2340.bmp,2057.bmp,5830.bmp,8501.bmp,4622.bmp,no,no,no,no,no,no,yes,2527116,2536230
12,EC_only,exclusion,EC_only,exclusion,9,obacu,positive,70_80,paired_cs,8470.bmp,7350.bmp,2311.bmp,8370.bmp,7502.bmp,8501.bmp,8470.bmp,no,no,no,no,no,no,yes,2537255,2541984
12,EC_only,exclusion,EC_only,exclusion,10,molkate,negative,90_10,paired_cs,9182.bmp,6020.bmp,9182.bmp,9560.bmp,9050.bmp,6530.bmp,9432.bmp,no,yes,no,no,no,no,no,2543012,2545772
12,EC_only,exclusion,EC_only,exclusion,11,botsy,negative,50_60,paired_cs,9180.bmp,6838.bmp,9180.bmp,9000.bmp,2141.bmp,9182.bmp,9830.bmp,no,no,no,no,no,no,yes,2546796,2555753
12,EC_only,exclusion,EC_only,exclusion,12,virlog,positive,NA,neither,none_correct,8540.bmp,1440.bmp,8080.bmp,2057.bmp,7350.bmp,2791.bmp,yes,no,no,no,no,no,no,2556777,2560902
12,EC_only,exclusion,EC_only,exclusion,13,uwimor,positive,90_10,paired_cs,2160.bmp,8080.bmp,2160.bmp,7330.bmp,2660.bmp,5994.bmp,5910.bmp,no,no,no,no,no,no,yes,2561926,2564195
12,EC_only,exclusion,EC_only,exclusion,14,botuyn,positive,30_40,paired_cs,2340.bmp,7470.bmp,2340.bmp,5831.bmp,2040.bmp,5460.bmp,2058.bmp,no,no,no,no,no,no,yes,2565223,2569346
12,EC_only,exclusion,EC_only,exclusion,15,offukt,positive,90_10,paired_cs,2791.bmp,8540.bmp,2208.bmp,8330.bmp,7330.bmp,8496.bmp,2791.bmp,no,yes,no,no,no,no,no,2570370,2576129
12,EC_only,exclusion,EC_only,exclusion,16,furasti,positive,50_60,paired_cs,5830.bmp,8190.bmp,2900.2.bmp,2040.bmp,5460.bmp,8200.bmp,5830.bmp,no,no,no,yes,no,no,no,2577156,2581100
12,EC_only,exclusion,EC_only,exclusion,17,pimuide,positive,70_80,paired_cs,7470.bmp,4220.bmp,7580.bmp,5629.bmp,7470.bmp,2080.bmp,5994.bmp,no,no,no,no,no,no,yes,2582124,2586350
12,EC_only,exclusion,EC_only,exclusion,18,tewok,negative,NA,neither,none_correct,9041.bmp,9435.bmp,6831.bmp,9421.bmp,6020.bmp,2276.bmp,no,no,no,no,no,no,yes,2587378,2590336
12,EC_only,exclusion,EC_only,exclusion,19,imstind,negative,30_40,distractor,none_correct,9007.bmp,6311.bmp,6570.1.bmp,9500.bmp,9006.bmp,2900.bmp,no,no,no,no,no,no,yes,2591364,2595666
12,EC_only,exclusion,EC_only,exclusion,20,oesgubi,negative,NA,neither,none_correct,9182.bmp,9280.bmp,9340.bmp,2750.bmp,9520.bmp,6555.bmp,no,no,no,no,no,no,yes,2596691,2600370
12,EC_only,exclusion,EC_only,exclusion,21,zofoll,positive,NA,neither,none_correct,4606.bmp,4220.bmp,5831.bmp,1710.bmp,8496.bmp,2340.bmp,no,no,no,yes,no,no,no,2601394,2604608
12,EC_only,exclusion,EC_only,exclusion,22,ampfong,negative,NA,neither,none_correct,9007.bmp,6831.bmp,6838.bmp,3160.bmp,9041.bmp,9404.bmp,no,no,no,no,no,no,yes,2605633,2610285
12,EC_only,exclusion,EC_only,exclusion,23,doscho,positive,30_40,paired_cs,2040.bmp,4606.bmp,2660.bmp,2209.bmp,2070.bmp,2311.bmp,2040.bmp,no,no,no,no,no,no,yes,2611310,2616467
12,EC_only,exclusion,EC_only,exclusion,24,yosud,negative,30_40,paired_cs,9404.bmp,9520.bmp,9400.bmp,9430.bmp,9404.bmp,9560.bmp,6311.bmp,yes,no,no,no,no,no,no,2617491,2623174
12,EC_only,exclusion,EC_only,exclusion,25,sleshen,negative,30_40,paired_cs,9280.bmp,3550.bmp,9180.bmp,2900.bmp,9102.bmp,9404.bmp,9280.bmp,no,no,no,no,no,no,yes,2624199,2629138
12,EC_only,exclusion,EC_only,exclusion,26,sprong,positive,90_10,paired_cs,2091.bmp,1650.bmp,8330.bmp,2057.bmp,1710.bmp,2091.bmp,5594.bmp,no,no,no,no,yes,no,no,2630163,2633843
12,EC_only,exclusion,EC_only,exclusion,27,hiwawa,negative,70_80,distractor,none_correct,6242.bmp,6530.bmp,9342.bmp,3220.bmp,2053.bmp,9007.bmp,no,yes,no,no,no,no,no,2634868,2640536
12,EC_only,exclusion,EC_only,exclusion,28,plonim,negative,90_10,distractor,none_correct,7380.bmp,2053.bmp,9421.bmp,2375.1.bmp,9180.bmp,9920.bmp,no,no,no,no,no,no,yes,2641560,2644356
12,EC_only,exclusion,EC_only,exclusion,29,medan,positive,70_80,distractor,none_correct,8420.bmp,1999.bmp,5910.bmp,7502.bmp,5594.bmp,8496.bmp,no,no,no,no,yes,no,no,2645380,2649916
