subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
60,EC_subj_only,exclusion,EC_subj_only,exclusion,0,sebjukt,positive,50_60,paired_cs,8370.bmp,2550.bmp,1650.bmp,7230.bmp,5594.bmp,8470.bmp,8370.bmp,no,no,no,no,no,no,yes,4542186,4553931
60,EC_subj_only,exclusion,EC_subj_only,exclusion,1,ikzunt,negative,30_40,paired_cs,9041.bmp,9006.bmp,9041.bmp,9330.bmp,2900.bmp,9280.bmp,9404.bmp,no,no,no,no,no,no,yes,4554956,4562256
60,EC_subj_only,exclusion,EC_subj_only,exclusion,2,emkruas,positive,NA,neither,none_correct,2058.bmp,2340.bmp,2050.bmp,7470.bmp,5910.bmp,7502.bmp,no,no,no,no,no,yes,no,4563280,4572299
60,EC_subj_only,exclusion,EC_subj_only,exclusion,3,laumens,negative,50_60,distractor,none_correct,2141.bmp,9432.bmp,9041.bmp,9340.bmp,9007.bmp,9561.bmp,no,no,no,no,no,no,yes,4573323,4580894
60,EC_subj_only,exclusion,EC_subj_only,exclusion,4,pimuide,negative,50_60,paired_cs,9180.bmp,9330.bmp,2141.bmp,9180.bmp,6242.bmp,6530.bmp,2710.bmp,no,no,no,no,yes,no,no,4581918,4592942
60,EC_subj_only,exclusion,EC_subj_only,exclusion,5,uwimor,negative,NA,neither,none_correct,9500.bmp,9050.bmp,6020.bmp,9830.bmp,9102.bmp,6530.bmp,no,no,no,no,no,no,yes,4593966,4598725
60,EC_subj_only,exclusion,EC_subj_only,exclusion,6,plonim,negative,90_10,paired_cs,3300.bmp,9830.bmp,9340.bmp,9560.bmp,3300.bmp,9421.bmp,9520.bmp,no,no,no,yes,no,no,no,4599749,4605176
60,EC_subj_only,exclusion,EC_subj_only,exclusion,7,banzon,positive,30_40,paired_cs,8540.bmp,2311.bmp,2160.bmp,8330.bmp,8540.bmp,2900.2.bmp,7502.bmp,no,no,yes,no,no,no,no,4606200,4611128
60,EC_subj_only,exclusion,EC_subj_only,exclusion,8,jaciyn,positive,30_40,paired_cs,8470.bmp,8496.bmp,7330.bmp,5994.bmp,8470.bmp,2660.bmp,4220.bmp,no,yes,no,no,no,no,no,4612152,4621086
60,EC_subj_only,exclusion,EC_subj_only,exclusion,9,hiwawa,positive,70_80,paired_cs,2057.bmp,7350.bmp,2209.bmp,2660.bmp,2071.bmp,8501.bmp,2057.bmp,no,no,no,no,no,no,yes,4622110,4631455
60,EC_subj_only,exclusion,EC_subj_only,exclusion,10,furasti,positive,30_40,distractor,none_correct,2070.bmp,8080.bmp,5460.bmp,8370.bmp,4622.bmp,5594.bmp,no,no,no,no,no,no,yes,4632480,4638174
60,EC_subj_only,exclusion,EC_subj_only,exclusion,11,ursitz,negative,50_60,paired_cs,9280.bmp,9102.bmp,9265.bmp,9007.bmp,9432.bmp,2276.bmp,9280.bmp,no,yes,no,no,no,no,no,4639198,4642440
60,EC_subj_only,exclusion,EC_subj_only,exclusion,12,novuui,negative,30_40,paired_cs,9404.bmp,9404.bmp,9421.bmp,9560.bmp,3300.bmp,6020.bmp,9630.bmp,no,no,no,no,no,no,yes,4643465,4649687
60,EC_subj_only,exclusion,EC_subj_only,exclusion,13,molkate,negative,70_80,distractor,none_correct,9404.bmp,9500.bmp,9000.bmp,2710.bmp,9430.bmp,6570.1.bmp,no,no,no,no,no,no,yes,4650711,4653778
60,EC_subj_only,exclusion,EC_subj_only,exclusion,14,trupfan,positive,30_40,paired_cs,8200.bmp,5460.bmp,8200.bmp,7350.bmp,7580.bmp,2070.bmp,5830.bmp,no,no,no,no,no,no,yes,4654802,4658113
60,EC_subj_only,exclusion,EC_subj_only,exclusion,15,hilejin,positive,90_10,distractor,none_correct,7470.bmp,8420.bmp,5831.bmp,2058.bmp,2040.bmp,2340.bmp,no,yes,no,no,no,no,no,4659137,4665592
60,EC_subj_only,exclusion,EC_subj_only,exclusion,16,frask,positive,NA,neither,none_correct,8496.bmp,4220.bmp,5831.bmp,4622.bmp,7470.bmp,1463.bmp,no,no,no,no,no,no,yes,4666616,4673329
60,EC_subj_only,exclusion,EC_subj_only,exclusion,17,kumutoa,negative,NA,neither,none_correct,8485.bmp,9520.bmp,9180.bmp,9560.bmp,6570.1.bmp,9432.bmp,no,no,no,no,no,no,yes,4674354,4680731
60,EC_subj_only,exclusion,EC_subj_only,exclusion,18,schese,positive,50_60,paired_cs,2209.bmp,2040.bmp,1463.bmp,2209.bmp,2791.bmp,8470.bmp,2160.bmp,no,no,no,no,no,yes,no,4681755,4689138
60,EC_subj_only,exclusion,EC_subj_only,exclusion,19,stodeen,negative,70_80,paired_cs,2750.bmp,6838.bmp,2276.bmp,3220.bmp,9000.bmp,6242.bmp,2750.bmp,yes,no,no,no,no,no,no,4690162,4696387
60,EC_subj_only,exclusion,EC_subj_only,exclusion,20,godacht,negative,90_10,paired_cs,9182.bmp,2750.bmp,9182.bmp,9435.bmp,9342.bmp,9561.bmp,9006.bmp,no,no,yes,no,no,no,no,4697411,4735808
60,EC_subj_only,exclusion,EC_subj_only,exclusion,21,permife,negative,90_10,paired_cs,9500.bmp,9041.bmp,8485.bmp,3550.bmp,9500.bmp,9006.bmp,6020.bmp,no,no,no,no,no,no,yes,4736832,4750096
60,EC_subj_only,exclusion,EC_subj_only,exclusion,22,kantekt,negative,90_10,distractor,none_correct,6555.bmp,2375.1.bmp,3550.bmp,9400.bmp,9435.bmp,9421.bmp,no,no,no,no,no,no,yes,4751123,4755241
60,EC_subj_only,exclusion,EC_subj_only,exclusion,23,sprong,negative,30_40,distractor,none_correct,6311.bmp,3300.bmp,6555.bmp,9331.bmp,2900.bmp,3220.bmp,yes,no,no,no,no,no,no,4756266,4760939
60,EC_subj_only,exclusion,EC_subj_only,exclusion,24,yosud,positive,50_60,distractor,none_correct,8540.bmp,4606.bmp,2791.bmp,5910.bmp,2050.bmp,8501.bmp,no,no,no,no,no,no,yes,4761963,4765978
