subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
23,EC_only,inclusion,EC_only,inclusion,0,furasti,negative,NA,neither,none_correct,9265.bmp,9000.bmp,9421.bmp,6242.bmp,9330.bmp,6838.bmp,no,yes,no,no,no,no,no,2514891,2520586
23,EC_only,inclusion,EC_only,inclusion,1,schese,negative,70_80,paired_cs,6530.bmp,3160.bmp,9000.bmp,6530.bmp,9421.bmp,2276.bmp,9432.bmp,no,no,no,no,no,no,yes,2521611,2525530
23,EC_only,inclusion,EC_only,inclusion,2,novuui,negative,50_60,distractor,none_correct,6555.bmp,7380.bmp,6831.bmp,9050.bmp,9432.bmp,6530.bmp,no,no,no,no,no,no,yes,2526555,2528677
23,EC_only,inclusion,EC_only,inclusion,3,uwimor,negative,30_40,distractor,none_correct,2900.bmp,9435.bmp,9182.bmp,9340.bmp,9102.bmp,2750.bmp,no,no,yes,no,no,no,no,2529702,2535588
23,EC_only,inclusion,EC_only,inclusion,4,yosud,negative,90_10,paired_cs,3550.bmp,6838.bmp,9500.bmp,9920.bmp,6555.bmp,9041.bmp,3550.bmp,no,no,no,no,no,yes,no,2536615,2539511
23,EC_only,inclusion,EC_only,inclusion,5,permife,positive,70_80,paired_cs,2050.bmp,7350.bmp,2311.bmp,2050.bmp,8540.bmp,2150.bmp,4622.bmp,no,no,no,no,yes,no,no,2540535,2546585
23,EC_only,inclusion,EC_only,inclusion,6,obacu,positive,90_10,paired_cs,7350.bmp,7350.bmp,7580.bmp,8170.bmp,2058.bmp,8496.bmp,7330.bmp,no,yes,no,no,no,no,no,2547609,2552115
23,EC_only,inclusion,EC_only,inclusion,7,sprong,positive,50_60,distractor,none_correct,8080.bmp,1463.bmp,2209.bmp,8470.bmp,1440.bmp,5460.bmp,no,no,no,no,no,no,yes,2553139,2556116
23,EC_only,inclusion,EC_only,inclusion,8,plistuk,positive,90_10,paired_cs,7330.bmp,2071.bmp,7330.bmp,7580.bmp,7350.bmp,2660.bmp,1650.bmp,no,no,yes,no,no,no,no,2557144,2559533
23,EC_only,inclusion,EC_only,inclusion,9,laumens,negative,50_60,paired_cs,9404.bmp,9404.bmp,9920.bmp,1525.bmp,6311.bmp,9342.bmp,3550.bmp,no,no,no,no,no,no,yes,2560558,2563792
