subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_dk,time_vm_form,time_vm_blank
50,EC_only,normal,EC_only,normal,0,ikzunt,negative,70_80,paired_cs,no,yes,no,1870779,1904884
50,EC_only,normal,EC_only,normal,1,imstind,NA,NA,neither,no,no,yes,1905903,1922237
50,EC_only,normal,EC_only,normal,2,furasti,NA,NA,neither,no,yes,no,1923256,2102074
50,EC_only,normal,EC_only,normal,3,ubajec,NA,NA,neither,no,yes,no,2103093,2108651
50,EC_only,normal,EC_only,normal,4,sleshen,positive,70_80,paired_cs,yes,no,no,2109670,2112889
50,EC_only,normal,EC_only,normal,5,zofoll,negative,90_10,paired_cs,yes,no,no,2113910,2116829
50,EC_only,normal,EC_only,normal,6,ampfong,positive,90_10,paired_cs,yes,no,no,2117848,2120227
50,EC_only,normal,EC_only,normal,7,emkruas,negative,90_10,paired_cs,yes,no,no,2121246,2123318
50,EC_only,normal,EC_only,normal,8,larnist,NA,NA,neither,no,yes,no,2124338,2128954
50,EC_only,normal,EC_only,normal,9,polust,NA,NA,neither,yes,no,no,2129988,2133759
50,EC_only,normal,EC_only,normal,10,medan,negative,50_60,paired_cs,yes,no,no,2134778,2138462
50,EC_only,normal,EC_only,normal,11,pimuide,NA,NA,neither,yes,no,no,2139481,2150603
50,EC_only,normal,EC_only,normal,12,banzon,NA,NA,neither,no,yes,no,2151622,2158038
50,EC_only,normal,EC_only,normal,13,stodeen,negative,30_40,paired_cs,no,yes,no,2159057,2170894
50,EC_only,normal,EC_only,normal,14,oesgubi,NA,NA,neither,yes,no,no,2171913,2174937
50,EC_only,normal,EC_only,normal,15,gowann,positive,50_60,paired_cs,yes,no,no,2175957,2179530
50,EC_only,normal,EC_only,normal,16,uhnong,negative,50_60,paired_cs,no,no,yes,2180549,2187923
50,EC_only,normal,EC_only,normal,17,jaciyn,NA,NA,neither,yes,no,no,2188943,2193753
50,EC_only,normal,EC_only,normal,18,hilejin,negative,30_40,paired_cs,yes,no,no,2194775,2211340
50,EC_only,normal,EC_only,normal,19,kiwehon,positive,30_40,paired_cs,yes,no,no,2212359,2220162
50,EC_only,normal,EC_only,normal,20,kumutoa,negative,30_40,paired_cs,yes,no,no,2221182,2231757
50,EC_only,normal,EC_only,normal,21,kantekt,positive,30_40,paired_cs,yes,no,no,2232776,2235318
50,EC_only,normal,EC_only,normal,22,tewok,positive,70_80,paired_cs,yes,no,no,2236341,2245317
50,EC_only,normal,EC_only,normal,23,permife,NA,NA,neither,no,yes,no,2246337,2252017
50,EC_only,normal,EC_only,normal,24,muoror,NA,NA,neither,no,yes,no,2253036,2256054
50,EC_only,normal,EC_only,normal,25,frask,positive,70_80,paired_cs,no,yes,no,2257073,2258584
50,EC_only,normal,EC_only,normal,26,obacu,NA,NA,neither,no,yes,no,2259603,2263954
50,EC_only,normal,EC_only,normal,27,plistuk,positive,90_10,paired_cs,no,yes,no,2264973,2269126
50,EC_only,normal,EC_only,normal,28,fonstir,negative,50_60,paired_cs,no,yes,no,2270145,2278654
50,EC_only,normal,EC_only,normal,29,virlog,NA,NA,neither,no,yes,no,2279674,2288451
50,EC_only,normal,EC_only,normal,30,trupfan,negative,70_80,paired_cs,no,yes,no,2289470,2296570
50,EC_only,normal,EC_only,normal,31,novuui,NA,NA,neither,yes,no,no,2297593,2302776
50,EC_only,normal,EC_only,normal,32,umeuken,negative,90_10,paired_cs,yes,no,no,2303795,2309248
50,EC_only,normal,EC_only,normal,33,doscho,positive,90_10,paired_cs,no,yes,no,2310267,2314334
50,EC_only,normal,EC_only,normal,34,kibono,positive,50_60,paired_cs,yes,no,no,2315353,2319042
50,EC_only,normal,EC_only,normal,35,faloilo,positive,30_40,paired_cs,yes,no,no,2320066,2322051
50,EC_only,normal,EC_only,normal,36,ursitz,NA,NA,neither,yes,no,no,2323070,2336962
50,EC_only,normal,EC_only,normal,37,plonim,NA,NA,neither,yes,no,no,2337982,2340154
50,EC_only,normal,EC_only,normal,38,godacht,negative,70_80,paired_cs,yes,no,no,2341173,2343349
50,EC_only,normal,EC_only,normal,39,botuyn,positive,50_60,paired_cs,yes,no,no,2344368,2347295
