subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank
43,EC_subj_only,normal,EC_subj_only,normal,0,kantekt,positive,30_40,paired_cs,17,1963048,1969368
43,EC_subj_only,normal,EC_subj_only,normal,1,nalber,negative,30_40,paired_cs,16,1970421,1978539
43,EC_subj_only,normal,EC_subj_only,normal,2,ikzunt,negative,90_10,paired_cs,13,1979593,1985611
43,EC_subj_only,normal,EC_subj_only,normal,3,uhnong,NA,NA,neither,5,1986664,1991623
43,EC_subj_only,normal,EC_subj_only,normal,4,larnist,positive,70_80,paired_cs,14,1992676,1995159
43,EC_subj_only,normal,EC_subj_only,normal,5,doscho,positive,30_40,paired_cs,9,1996212,2002217
43,EC_subj_only,normal,EC_subj_only,normal,6,hiwawa,negative,30_40,paired_cs,16,2003269,2005695
43,EC_subj_only,normal,EC_subj_only,normal,7,laumens,negative,70_80,paired_cs,13,2006748,2008836
43,EC_subj_only,normal,EC_subj_only,normal,8,ampfong,positive,50_60,paired_cs,6,2009888,2012504
43,EC_subj_only,normal,EC_subj_only,normal,9,hilejin,negative,70_80,paired_cs,10,2013557,2016175
43,EC_subj_only,normal,EC_subj_only,normal,10,trupfan,negative,70_80,paired_cs,11,2017227,2019709
43,EC_subj_only,normal,EC_subj_only,normal,11,misukor,negative,50_60,paired_cs,0,2020761,2025070
43,EC_subj_only,normal,EC_subj_only,normal,12,sleshen,NA,NA,neither,3,2026122,2028343
43,EC_subj_only,normal,EC_subj_only,normal,13,botsy,NA,NA,neither,9,2029395,2031753
43,EC_subj_only,normal,EC_subj_only,normal,14,plonim,NA,NA,neither,5,2032805,2036872
43,EC_subj_only,normal,EC_subj_only,normal,15,sebjukt,negative,30_40,paired_cs,14,2037924,2041463
43,EC_subj_only,normal,EC_subj_only,normal,16,offukt,NA,NA,neither,4,2042515,2044606
43,EC_subj_only,normal,EC_subj_only,normal,17,kumutoa,positive,50_60,paired_cs,2,2045659,2048272
43,EC_subj_only,normal,EC_subj_only,normal,18,oesgubi,NA,NA,neither,9,2049326,2051807
43,EC_subj_only,normal,EC_subj_only,normal,19,gowann,NA,NA,neither,10,2052859,2056122
43,EC_subj_only,normal,EC_subj_only,normal,20,emkruas,positive,70_80,paired_cs,3,2057174,2060183
43,EC_subj_only,normal,EC_subj_only,normal,21,sprong,NA,NA,neither,5,2061235,2065427
43,EC_subj_only,normal,EC_subj_only,normal,22,fuhrrud,NA,NA,neither,16,2066480,2068699
43,EC_subj_only,normal,EC_subj_only,normal,23,stodeen,NA,NA,neither,13,2069751,2074457
43,EC_subj_only,normal,EC_subj_only,normal,24,virlog,negative,50_60,paired_cs,9,2075510,2078516
43,EC_subj_only,normal,EC_subj_only,normal,25,yosud,positive,90_10,paired_cs,14,2079569,2081527
43,EC_subj_only,normal,EC_subj_only,normal,26,uwimor,positive,90_10,paired_cs,6,2082580,2085582
43,EC_subj_only,normal,EC_subj_only,normal,27,permife,positive,70_80,paired_cs,13,2086634,2088719
43,EC_subj_only,normal,EC_subj_only,normal,28,kiwehon,NA,NA,neither,4,2089771,2094743
43,EC_subj_only,normal,EC_subj_only,normal,29,frask,positive,30_40,paired_cs,2,2095796,2098053
43,EC_subj_only,normal,EC_subj_only,normal,30,ursitz,NA,NA,neither,7,2099105,2102375
43,EC_subj_only,normal,EC_subj_only,normal,31,banzon,negative,50_60,paired_cs,8,2103428,2106299
43,EC_subj_only,normal,EC_subj_only,normal,32,zofoll,negative,90_10,paired_cs,17,2107351,2109050
43,EC_subj_only,normal,EC_subj_only,normal,33,tewok,NA,NA,neither,12,2110102,2114271
43,EC_subj_only,normal,EC_subj_only,normal,34,noste,NA,NA,neither,13,2115323,2117933
43,EC_subj_only,normal,EC_subj_only,normal,35,jaciyn,positive,90_10,paired_cs,12,2118985,2122520
43,EC_subj_only,normal,EC_subj_only,normal,36,kibono,NA,NA,neither,14,2123572,2127635
43,EC_subj_only,normal,EC_subj_only,normal,37,plistuk,positive,50_60,paired_cs,11,2128687,2131316
43,EC_subj_only,normal,EC_subj_only,normal,38,polust,NA,NA,neither,5,2132368,2136161
43,EC_subj_only,normal,EC_subj_only,normal,39,faloilo,negative,90_10,paired_cs,13,2137213,2140350
