subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
26,EC_subj_obj,normal,EC_subj_obj,normal,0,hilejin,negative,30_40,distractor,9500.bmp,3220.bmp,9180.bmp,9500.bmp,6831.bmp,2375.1.bmp,9265.bmp,no,no,yes,no,no,no,no,3166734,3171971
26,EC_subj_obj,normal,EC_subj_obj,normal,1,fuhrrud,negative,30_40,paired_cs,2276.bmp,9007.bmp,6570.1.bmp,2276.bmp,9280.bmp,3160.bmp,1525.bmp,no,no,no,no,yes,no,no,3172996,3175769
26,EC_subj_obj,normal,EC_subj_obj,normal,2,medan,negative,90_10,paired_cs,9007.bmp,9180.bmp,9342.bmp,9000.bmp,9007.bmp,2141.bmp,9340.bmp,no,no,no,yes,no,no,no,3176794,3183265
26,EC_subj_obj,normal,EC_subj_obj,normal,3,yosud,negative,50_60,paired_cs,2900.bmp,9520.bmp,9041.bmp,2900.bmp,3300.bmp,9180.bmp,2750.bmp,no,no,no,no,no,no,yes,3184289,3188070
26,EC_subj_obj,normal,EC_subj_obj,normal,4,muoror,negative,NA,neither,none_correct,3220.bmp,9630.bmp,9102.bmp,2900.bmp,9560.bmp,2750.bmp,no,no,no,no,no,no,yes,3189095,3190949
26,EC_subj_obj,normal,EC_subj_obj,normal,5,imstind,positive,90_10,paired_cs,8370.bmp,4606.bmp,2209.bmp,2791.bmp,8370.bmp,2070.bmp,2150.bmp,no,no,no,yes,no,no,no,3191973,3196609
26,EC_subj_obj,normal,EC_subj_obj,normal,6,gowann,positive,50_60,paired_cs,2208.bmp,8170.bmp,2160.bmp,2208.bmp,2091.bmp,5460.bmp,7580.bmp,no,no,yes,no,no,no,no,3197633,3199828
26,EC_subj_obj,normal,EC_subj_obj,normal,7,laumens,positive,30_40,paired_cs,1650.bmp,2311.bmp,2058.bmp,1650.bmp,4606.bmp,7330.bmp,2071.bmp,no,no,no,no,no,no,yes,3200852,3205324
26,EC_subj_obj,normal,EC_subj_obj,normal,8,nalber,negative,70_80,paired_cs,9182.bmp,6831.bmp,6838.bmp,9050.bmp,9182.bmp,6020.bmp,9331.bmp,no,no,no,yes,no,no,no,3206348,3208901
26,EC_subj_obj,normal,EC_subj_obj,normal,9,ubajec,positive,50_60,distractor,2058.bmp,8370.bmp,5910.bmp,2058.bmp,5994.bmp,2080.bmp,2550.bmp,no,no,no,no,no,no,yes,3209926,3217747
26,EC_subj_obj,normal,EC_subj_obj,normal,10,pimuide,positive,70_80,distractor,5910.bmp,8540.bmp,7470.bmp,5594.bmp,2208.bmp,8420.bmp,5910.bmp,no,no,no,no,no,no,yes,3218771,3220218
26,EC_subj_obj,normal,EC_subj_obj,normal,11,virlog,positive,70_80,paired_cs,2660.bmp,2660.bmp,2070.bmp,5629.bmp,2057.bmp,1999.bmp,8080.bmp,yes,no,no,no,no,no,no,3221243,3227639
26,EC_subj_obj,normal,EC_subj_obj,normal,12,hiwawa,positive,NA,neither,none_correct,1650.bmp,8496.bmp,2071.bmp,2900.2.bmp,2791.bmp,5830.bmp,no,no,no,no,no,no,yes,3228664,3230538
26,EC_subj_obj,normal,EC_subj_obj,normal,13,ursitz,negative,NA,neither,none_correct,2710.bmp,9340.bmp,9182.bmp,2900.bmp,7380.bmp,9000.bmp,no,no,no,no,no,no,yes,3231565,3233434
26,EC_subj_obj,normal,EC_subj_obj,normal,14,sebjukt,positive,50_60,paired_cs,2050.bmp,8190.bmp,2050.bmp,5910.bmp,8470.bmp,2040.bmp,2900.2.bmp,no,no,no,no,no,yes,no,3234458,3239053
26,EC_subj_obj,normal,EC_subj_obj,normal,15,ikzunt,negative,90_10,paired_cs,9340.bmp,9340.bmp,8485.bmp,9421.bmp,9500.bmp,2750.bmp,9830.bmp,yes,no,no,no,no,no,no,3240077,3242945
