subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_dk,time_vm_form,time_vm_blank
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,0,kumutoa,negative,30_40,distractor,no,yes,no,3484754,3491613
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,1,plonim,NA,NA,neither,no,yes,no,3492632,3493945
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,2,gowann,NA,NA,neither,yes,no,no,3494965,3496191
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,3,misukor,NA,NA,neither,no,yes,no,3497210,3498817
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,4,nalber,NA,NA,neither,yes,no,no,3499836,3501535
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,5,sebjukt,positive,30_40,paired_cs,no,yes,no,3502554,3504158
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,6,ikzunt,positive,90_10,distractor,no,yes,no,3505178,3505930
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,7,kantekt,positive,70_80,distractor,yes,no,no,3506949,3508640
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,8,kibono,NA,NA,neither,no,yes,no,3509662,3512016
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,9,stodeen,negative,30_40,paired_cs,no,yes,no,3513035,3514068
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,10,muoror,negative,50_60,paired_cs,no,yes,no,3515087,3516118
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,11,jaciyn,positive,50_60,paired_cs,yes,no,no,3517137,3519025
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,12,oesgubi,negative,70_80,paired_cs,no,yes,no,3520048,3521744
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,13,uhnong,positive,50_60,paired_cs,no,yes,no,3522763,3523518
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,14,banzon,NA,NA,neither,yes,no,no,3524537,3525668
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,15,novuui,positive,50_60,distractor,yes,no,no,3526688,3528010
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,16,doscho,negative,90_10,paired_cs,no,yes,no,3529029,3530164
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,17,godacht,negative,70_80,distractor,no,yes,no,3531183,3532594
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,18,botuyn,positive,70_80,paired_cs,no,yes,no,3533614,3534457
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,19,frask,positive,90_10,paired_cs,yes,no,no,3535476,3539618
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,20,fonstir,positive,70_80,paired_cs,yes,no,no,3540637,3541767
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,21,polust,negative,70_80,paired_cs,no,yes,no,3542789,3544954
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,22,medan,negative,90_10,paired_cs,yes,no,no,3545973,3547102
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,23,schese,negative,50_60,distractor,no,yes,no,3548121,3549440
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,24,hilejin,negative,50_60,paired_cs,no,yes,no,3550459,3551770
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,25,ubajec,negative,30_40,paired_cs,yes,no,no,3552794,3554111
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,26,sleshen,negative,90_10,distractor,yes,no,no,3555130,3557014
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,27,offukt,negative,30_40,paired_cs,no,yes,no,3558034,3559068
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,28,fuhrrud,positive,50_60,paired_cs,yes,no,no,3560087,3561219
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,29,yosud,negative,50_60,paired_cs,no,yes,no,3562238,3563372
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,30,laumens,positive,70_80,paired_cs,yes,no,no,3564391,3565519
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,31,larnist,positive,30_40,distractor,yes,no,no,3566538,3567572
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,32,pimuide,negative,70_80,paired_cs,no,yes,no,3568591,3569720
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,33,molkate,negative,90_10,paired_cs,no,yes,no,3570739,3572243
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,34,ampfong,positive,30_40,paired_cs,yes,no,no,3573262,3574486
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,35,virlog,positive,90_10,paired_cs,no,yes,no,3575505,3577192
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,36,noste,positive,90_10,paired_cs,no,yes,no,3578211,3579151
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,37,permife,positive,30_40,paired_cs,no,yes,no,3580170,3581483
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,38,botsy,NA,NA,neither,no,yes,no,3582502,3583441
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,39,hiwawa,NA,NA,neither,yes,no,no,3584460,3585497
