subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
55,EC_subj_only,inclusion,EC_subj_only,inclusion,0,medan,negative,NA,neither,none_correct,2710.bmp,9265.bmp,9102.bmp,9500.bmp,9435.bmp,9182.bmp,yes,no,no,no,no,no,no,3161114,3172327
55,EC_subj_only,inclusion,EC_subj_only,inclusion,1,ursitz,positive,30_40,distractor,none_correct,2900.2.bmp,8080.bmp,2208.bmp,5594.bmp,8470.bmp,2057.bmp,no,no,no,no,no,no,yes,3173352,3179187
55,EC_subj_only,inclusion,EC_subj_only,inclusion,2,fuhrrud,positive,30_40,paired_cs,2071.bmp,1650.bmp,7350.bmp,2071.bmp,2091.bmp,8330.bmp,2070.bmp,no,no,no,no,no,no,yes,3180211,3183082
55,EC_subj_only,inclusion,EC_subj_only,inclusion,3,laumens,positive,90_10,distractor,none_correct,1710.bmp,8420.bmp,2550.bmp,8540.bmp,4606.bmp,8190.bmp,no,no,no,no,no,no,yes,3184106,3185800
55,EC_subj_only,inclusion,EC_subj_only,inclusion,4,kibono,negative,90_10,paired_cs,9435.bmp,9007.bmp,9435.bmp,6555.bmp,9560.bmp,9000.bmp,9520.bmp,no,no,no,yes,no,no,no,3186826,3200647
55,EC_subj_only,inclusion,EC_subj_only,inclusion,5,schese,positive,NA,neither,none_correct,2057.bmp,2071.bmp,2150.bmp,1710.bmp,8470.bmp,2791.bmp,no,no,no,no,no,no,yes,3201671,3205133
55,EC_subj_only,inclusion,EC_subj_only,inclusion,6,sleshen,positive,50_60,paired_cs,5830.bmp,2660.bmp,2071.bmp,1650.bmp,2040.bmp,2091.bmp,5830.bmp,no,no,no,no,no,no,yes,3206157,3208358
55,EC_subj_only,inclusion,EC_subj_only,inclusion,7,godacht,negative,70_80,paired_cs,2276.bmp,2053.bmp,9340.bmp,9432.bmp,2276.bmp,9180.bmp,9050.bmp,no,no,no,yes,no,no,no,3209383,3222792
55,EC_subj_only,inclusion,EC_subj_only,inclusion,8,tewok,negative,30_40,paired_cs,3160.bmp,7380.bmp,9630.bmp,3160.bmp,2276.bmp,9400.bmp,1525.bmp,no,no,no,no,no,no,yes,3223816,3226441
55,EC_subj_only,inclusion,EC_subj_only,inclusion,9,imstind,positive,70_80,distractor,none_correct,8496.bmp,2311.bmp,2340.bmp,7470.bmp,5831.bmp,8080.bmp,no,no,no,no,no,no,yes,3227465,3229155
55,EC_subj_only,inclusion,EC_subj_only,inclusion,10,muoror,positive,50_60,distractor,none_correct,5629.bmp,7230.bmp,8420.bmp,2208.bmp,1999.bmp,8540.bmp,no,no,no,no,no,no,yes,3230179,3231693
55,EC_subj_only,inclusion,EC_subj_only,inclusion,11,yosud,negative,50_60,distractor,none_correct,9006.bmp,6020.bmp,3550.bmp,9560.bmp,1525.bmp,9041.bmp,no,no,no,no,no,no,yes,3232717,3235279
55,EC_subj_only,inclusion,EC_subj_only,inclusion,12,jaciyn,positive,90_10,paired_cs,5594.bmp,4220.bmp,2900.2.bmp,5910.bmp,5594.bmp,2091.bmp,8080.bmp,no,yes,no,no,no,no,no,3236304,3241335
55,EC_subj_only,inclusion,EC_subj_only,inclusion,13,hilejin,negative,70_80,paired_cs,9560.bmp,2900.bmp,9330.bmp,9000.bmp,9500.bmp,7380.bmp,9560.bmp,no,no,no,no,no,no,yes,3242359,3248773
55,EC_subj_only,inclusion,EC_subj_only,inclusion,14,frask,negative,NA,neither,none_correct,9050.bmp,6838.bmp,9182.bmp,3160.bmp,9404.bmp,9432.bmp,no,no,no,no,no,no,yes,3249797,3253253
