subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_dk,time_vm_form,time_vm_blank
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,0,gowann,NA,NA,neither,no,no,yes,3972846,3975510
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,1,larnist,positive,90_10,paired_cs,no,no,yes,3976529,3978423
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,2,uwimor,negative,50_60,paired_cs,no,no,yes,3979442,3980583
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,3,jaciyn,positive,90_10,paired_cs,yes,no,no,3981602,3983217
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,4,novuui,negative,50_60,paired_cs,no,no,yes,3984236,3985663
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,5,sleshen,NA,NA,neither,no,no,yes,3986682,3987823
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,6,kumutoa,positive,30_40,paired_cs,no,no,yes,3988842,3989798
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,7,doscho,NA,NA,neither,no,no,yes,3990819,3991754
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,8,fuhrrud,negative,30_40,distractor,no,no,yes,3992774,3993721
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,9,hiwawa,negative,90_10,paired_cs,no,yes,no,3994740,3996262
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,10,obacu,negative,50_60,distractor,no,no,yes,3997282,3998518
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,11,sebjukt,negative,70_80,paired_cs,yes,no,no,3999537,4002300
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,12,imstind,NA,NA,neither,no,no,yes,4003319,4004364
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,13,sprong,positive,30_40,distractor,no,no,yes,4005383,4006048
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,14,frask,positive,50_60,paired_cs,no,no,yes,4007067,4007827
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,15,oesgubi,negative,70_80,paired_cs,no,yes,no,4008847,4011028
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,16,nalber,positive,30_40,paired_cs,no,no,yes,4012047,4012995
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,17,kibono,NA,NA,neither,no,no,yes,4014014,4014774
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,18,stodeen,positive,90_10,distractor,no,no,yes,4015793,4016459
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,19,uhnong,negative,90_10,distractor,no,no,yes,4017478,4018329
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,20,molkate,negative,90_10,paired_cs,no,no,yes,4019348,4020391
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,21,polust,negative,90_10,paired_cs,no,no,yes,4021411,4021981
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,22,misukor,negative,70_80,distractor,no,no,yes,4023000,4023479
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,23,botsy,positive,70_80,distractor,no,no,yes,4024498,4025257
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,24,emkruas,NA,NA,neither,no,no,yes,4026276,4026936
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,25,hilejin,NA,NA,neither,no,no,yes,4027955,4028715
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,26,zofoll,negative,30_40,paired_cs,no,no,yes,4029734,4030210
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,27,pimuide,negative,30_40,paired_cs,no,no,yes,4031229,4031894
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,28,virlog,positive,70_80,paired_cs,yes,no,no,4032913,4036621
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,29,fonstir,negative,70_80,paired_cs,no,no,yes,4037640,4038591
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,30,kiwehon,positive,30_40,paired_cs,no,no,yes,4039610,4040472
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,31,ampfong,positive,50_60,paired_cs,no,no,yes,4041492,4042062
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,32,laumens,positive,70_80,paired_cs,no,no,yes,4043082,4043651
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,33,schese,negative,30_40,paired_cs,no,no,yes,4044671,4045620
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,34,kantekt,positive,50_60,distractor,no,no,yes,4046639,4047226
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,35,permife,negative,50_60,paired_cs,no,no,yes,4048245,4049476
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,36,tewok,positive,90_10,paired_cs,no,no,yes,4050495,4051064
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,37,banzon,positive,50_60,paired_cs,no,no,yes,4052083,4053027
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,38,offukt,positive,70_80,paired_cs,no,no,yes,4054046,4054997
90,EC_subj_obj,exclusion,EC_subj_obj,exclusion,39,faloilo,NA,NA,neither,no,no,yes,4056020,4056873
